date,adj_close,close,high,low,open,volume
2004-11-08,52.59271,62.9751,64.3294,62.298,62.6366,883100
2004-11-09,52.02724,62.298,63.6523,62.298,63.3137,592700
2004-11-10,51.46168,61.6208,62.9751,61.6208,62.298,284300
2004-11-11,50.61343,60.6051,61.6208,60.2665,61.2822,276800
2004-11-12,50.61343,60.6051,61.2822,60.2665,60.6051,189000
2004-11-15,50.330659999999995,60.2665,61.9594,60.2665,61.9594,405200
2004-11-16,50.61343,60.6051,60.9437,60.2665,60.2665,222600
2004-11-17,52.31001,62.6366,62.6366,60.6051,60.6051,1176100
2004-11-18,50.330659999999995,60.2665,62.9751,60.2665,62.9751,750500
2004-11-19,51.178909999999995,61.2822,61.2822,60.6051,60.9437,363700
2004-11-22,49.765190000000004,59.5894,60.9437,59.2508,60.6051,386500
2004-11-23,50.04797,59.928000000000004,59.928000000000004,58.9122,59.928000000000004,223400
2004-11-24,49.765190000000004,59.5894,60.2665,59.2508,59.5894,112600
2004-11-25,49.482409999999994,59.2508,59.5894,58.9122,59.5894,147300
2004-11-26,49.19964,58.9122,60.2665,58.5736,59.928000000000004,100400
2004-11-29,48.35139,57.8965,59.2508,57.2193,58.9122,308600
2004-11-30,47.50314,56.8808,57.8965,56.5422,57.8965,227700
2004-12-01,47.78584,57.2193,57.8965,56.8808,56.8808,78900
2004-12-02,48.06861,57.5579,58.2351,57.2193,58.2351,149700
2004-12-03,48.06861,57.5579,58.5736,57.5579,57.8965,193400
2004-12-06,49.19964,58.9122,58.9122,57.5579,57.5579,238400
2004-12-07,49.19964,58.9122,58.9122,58.2351,58.5736,119700
2004-12-08,48.63417000000001,58.2351,59.2508,57.8965,58.5736,160900
2004-12-09,48.35139,57.8965,58.5736,57.8965,58.5736,202200
2004-12-10,47.50314,56.8808,57.8965,56.8808,57.8965,408000
2004-12-13,47.50314,56.8808,58.2351,56.8808,57.2193,335000
2004-12-14,48.63417000000001,58.2351,59.2508,57.2193,57.2193,456100
2004-12-15,49.482409999999994,59.2508,59.2508,58.2351,58.9122,394200
2004-12-16,49.765190000000004,59.5894,59.928000000000004,58.9122,59.2508,480000
2004-12-17,52.31001,62.6366,63.3137,59.5894,59.5894,2056400
2004-12-20,52.59271,62.9751,62.9751,61.2822,61.6208,1201800
2004-12-21,52.31001,62.6366,63.6523,61.9594,62.9751,509900
2004-12-22,51.46168,61.6208,62.6366,61.6208,62.6366,403400
2004-12-23,51.178909999999995,61.2822,62.298,60.9437,62.298,342600
2004-12-24,51.74446,61.9594,62.298,61.6208,61.6208,393500
2004-12-27,51.46168,61.6208,61.9594,61.2822,61.9594,582600
2004-12-28,50.896209999999996,60.9437,61.9594,60.9437,61.6208,353300
2004-12-29,51.74446,61.9594,62.6366,61.6208,61.6208,357900
2004-12-30,52.02724,62.298,62.298,61.6208,61.9594,153500
2004-12-31,52.02724,62.298,62.6366,61.6208,62.298,403700
2005-01-03,52.02724,62.298,62.6366,61.6208,62.298,279100
2005-01-04,51.178909999999995,61.2822,62.298,61.2822,62.298,393800
2005-01-05,50.330659999999995,60.2665,61.2822,60.2665,61.2822,247000
2005-01-06,49.765190000000004,59.5894,60.6051,59.2508,60.6051,534800
2005-01-07,50.330659999999995,60.2665,60.9437,59.5894,60.6051,535800
2005-01-10,49.765190000000004,59.5894,60.9437,59.5894,60.9437,165400
2005-01-11,50.896209999999996,60.9437,60.9437,59.2508,59.5894,359500
2005-01-12,49.765190000000004,59.5894,60.2665,59.5894,60.2665,107700
2005-01-13,50.330659999999995,60.2665,60.6051,59.2508,60.6051,209700
2005-01-14,49.765190000000004,59.5894,60.2665,59.5894,60.2665,136100
2005-01-17,50.61343,60.6051,61.2822,60.2665,60.2665,314500
2005-01-18,50.61343,60.6051,61.2822,60.6051,61.2822,299700
2005-01-19,51.74446,61.9594,62.6366,60.6051,60.9437,567000
2005-01-20,54.28928000000001,65.0066,65.6837,61.6208,61.6208,2243200
2005-01-21,52.31001,62.6366,64.668,62.298,64.668,1060100
2005-01-24,52.02724,62.298,63.3137,61.9594,63.3137,361400
2005-01-25,52.02724,62.298,62.298,61.2822,61.9594,569100
2005-01-26,52.59271,62.9751,64.3294,62.298,62.298,847300
2005-01-27,52.31001,62.6366,64.3294,62.6366,63.9909,968300
2005-01-28,55.70308000000001,66.6995,66.6995,62.6366,62.6366,5046400
2005-01-31,56.55133000000001,67.7152,69.0695,67.038,67.3766,4047500
2005-02-01,54.85475,65.6837,68.0538,65.6837,68.0538,1088600
2005-02-02,55.13753000000001,66.0223,67.7152,66.0223,67.038,1250900
2005-02-03,57.39958000000001,68.7309,70.0852,66.6995,67.038,2236700
2005-02-14,58.5306,70.0852,72.1167,69.0695,70.4238,2017200
2005-02-15,62.489219999999996,74.8253,74.8253,71.101,71.101,5861100
2005-02-16,63.62025,76.1796,77.1953,73.1324,75.84100000000002,7075800
2005-02-17,61.640980000000006,73.8096,75.84100000000002,73.471,75.1639,3033800
2005-02-18,63.05469,75.5024,77.8725,74.1481,74.4867,5223200
2005-02-21,67.29609,80.5811,80.5811,77.5339,77.5339,6522700
2005-02-22,65.59951,78.5496,80.5811,77.8725,80.5811,2661900
2005-02-23,65.31681999999999,78.2111,79.2268,76.5182,76.5182,2553700
2005-02-24,65.03404,77.8725,82.9511,77.1953,78.5496,5020700
2005-02-25,63.337469999999996,75.84100000000002,80.2425,75.1639,79.9039,3226600
2005-03-01,63.337469999999996,75.84100000000002,77.8725,75.5024,77.8725,1727600
2005-03-02,63.62025,76.1796,78.2111,75.84100000000002,76.5182,1599500
2005-03-03,65.31681999999999,78.2111,78.2111,75.84100000000002,76.1796,1676300
2005-03-04,65.88229,78.8882,80.5811,77.1953,78.5496,2953800
2005-03-07,65.88229,78.8882,80.2425,78.8882,79.9039,1457100
2005-03-08,65.59951,78.5496,80.5811,78.5496,79.5654,1675300
2005-03-09,66.73054,79.9039,80.5811,78.5496,78.5496,1781200
2005-03-10,66.73054,79.9039,82.9511,79.9039,79.9039,3518400
2005-03-11,65.59951,78.5496,81.2582,78.5496,80.5811,1764100
2005-03-14,65.03404,77.8725,79.5654,77.8725,78.5496,1363000
2005-03-15,61.075419999999994,73.1324,78.8882,72.4553,77.8725,2441500
2005-03-16,60.50995,72.4553,74.1481,72.1167,72.7938,1127100
2005-03-17,59.9444,71.7781,73.1324,71.4395,72.4553,636700
2005-03-18,61.075419999999994,73.1324,73.8096,71.7781,72.4553,953900
2005-03-21,63.337469999999996,75.84100000000002,76.5182,73.8096,73.8096,1817900
2005-03-22,62.20645,74.4867,76.8568,74.4867,76.1796,1167300
2005-03-23,61.640980000000006,73.8096,74.1481,73.1324,73.8096,1007200
2005-03-24,61.640980000000006,73.8096,75.5024,73.471,73.471,808600
2005-03-25,62.489219999999996,74.8253,75.1639,73.1324,73.8096,1118200
2005-03-28,63.90302,76.5182,77.5339,75.1639,75.1639,3199900
2005-03-29,60.50995,72.4553,75.84100000000002,72.4553,75.84100000000002,1780600
2005-03-30,60.50995,72.4553,73.8096,71.7781,72.4553,908200
2005-03-31,62.20645,74.4867,75.1639,73.471,73.8096,1311300
2005-04-01,61.640980000000006,73.8096,74.4867,72.4553,74.1481,1295100
2005-04-04,61.075419999999994,73.1324,74.4867,72.7938,73.8096,560500
2005-04-06,61.640980000000006,73.8096,75.1639,73.471,74.1481,521700
2005-04-07,60.50995,72.4553,74.8253,72.4553,74.4867,1253200
