date,adj_close,close,high,low,open,volume
2000-01-04,22.0996,66.6647,68.4059,64.1773,67.1621,10289100
2000-01-05,21.6048,65.1723,66.6647,63.9285,64.6748,8020300
2000-01-06,21.1925,63.9285,65.1723,63.6796,64.1773,5925600
2000-01-07,20.6153,62.1872,63.431,60.1972,61.6898,9292600
2000-01-10,20.3679,61.4409,61.6898,60.1972,61.1923,6392800
2000-01-11,21.0276,63.431,65.6697,61.6898,61.6898,16985800
2000-01-12,21.5223,64.9234,64.9234,61.9384,64.6748,7498400
2000-01-13,20.7802,62.6847,64.9234,62.6847,64.9234,5481600
2000-01-14,20.3679,61.4409,63.6796,61.4409,62.6847,3408100
2000-01-17,20.4504,61.6898,62.6847,61.6898,62.4361,3441500
2000-01-18,20.0381,60.44600000000001,62.1872,59.9485,62.1872,2884600
2000-01-19,20.2855,61.1923,62.1872,60.1972,60.1972,3397000
2000-01-20,19.4608,58.7048,59.6997,58.4559,58.7048,10204400
2000-01-21,19.9556,60.1972,60.44600000000001,59.4511,59.4511,9550200
2000-01-24,19.6257,59.2022,60.6948,58.7048,60.1972,5166800
2000-01-25,19.131,57.7098,58.7048,57.2124,58.7048,6465100
2000-01-26,19.7907,59.6997,60.44600000000001,57.2124,57.9584,11110500
2000-01-27,18.9661,57.2124,59.2022,57.2124,59.2022,4560500
2000-01-28,19.131,57.7098,58.7048,57.2124,57.2124,5015800
2000-01-31,20.2855,61.1923,61.1923,58.2073,58.2073,14934300
2000-02-01,21.6873,65.4209,65.4209,62.9335,65.4209,31523600
2000-02-02,21.6873,65.4209,65.4209,65.4209,65.4209,0
2000-02-03,21.6873,65.4209,65.4209,65.4209,65.4209,0
2000-02-04,21.6873,65.4209,65.4209,65.4209,65.4209,0
2000-02-07,21.6873,65.4209,65.4209,65.4209,65.4209,0
2000-02-08,21.6873,65.4209,65.4209,65.4209,65.4209,0
2000-02-09,23.1716,69.8985,69.8985,66.1672,67.1621,18179800
2000-02-10,23.9137,72.1372,74.6248,69.8985,69.8985,26041400
2000-02-11,24.6559,74.3759,75.6197,70.396,72.6347,13064100
2000-02-14,24.9033,75.1222,79.1022,73.1322,74.6248,18996100
2000-02-15,24.6559,74.3759,74.6248,72.1372,74.6248,8319100
2000-02-16,26.2227,79.1022,79.1022,74.6248,74.6248,16405900
2000-02-17,25.8928,78.1073,81.0923,76.1172,81.0923,8409000
2000-02-18,24.9033,75.1222,79.5997,74.6248,79.1022,7022400
2000-02-21,23.0067,69.4011,75.1222,69.4011,73.1322,6646900
2000-02-22,22.2645,67.1621,68.6547,65.6697,68.6547,4645200
2000-02-23,23.0891,69.6497,71.1423,68.1573,68.6547,7699000
2000-02-24,23.0067,69.4011,71.1423,68.6547,70.8935,6982200
2000-02-25,22.7593,68.6547,70.8935,68.6547,70.1471,4957400
2000-02-28,22.7593,68.6547,68.6547,68.6547,68.6547,0
2000-02-29,22.0996,66.6647,70.6446,66.1672,70.6446,4582800
2000-03-01,22.6768,68.4059,69.4011,67.9084,69.4011,4209100
2000-03-02,22.0172,66.416,68.9036,66.1672,68.9036,2300300
2000-03-03,23.5014,70.8935,70.8935,67.411,69.1522,8733200
2000-03-06,25.2331,76.1172,78.6047,72.3858,74.1271,11871700
2000-03-07,25.8928,78.1073,79.5997,76.6146,77.1121,12283000
2000-03-08,24.7384,74.6248,78.1073,73.6296,78.1073,10333800
2000-03-09,25.8928,78.1073,79.1022,75.6197,75.6197,12086100
2000-03-10,24.5734,74.1271,78.1073,73.6296,78.1073,11484000
2000-03-13,22.9242,69.1522,72.8835,69.1522,72.8835,3286500
2000-03-14,21.4399,64.6748,69.1522,64.426,69.1522,7400500
2000-03-15,20.4504,61.6898,66.9135,60.6948,63.6796,5701800
2000-03-16,20.1206,60.6948,62.9335,57.46100000000001,57.46100000000001,7904000
2000-03-17,20.0381,60.44600000000001,62.1872,59.6997,62.1872,5255300
2000-03-20,19.3783,58.4559,58.4559,58.4559,58.4559,2072900
2000-03-21,20.6978,62.4361,62.4361,57.7098,57.7098,5540500
2000-03-22,22.0996,66.6647,66.6647,63.9285,66.1672,16681900
2000-03-23,23.5839,71.1423,71.1423,69.1522,69.1522,16891400
2000-03-24,23.0067,69.4011,71.6398,68.6547,71.6398,22438300
2000-03-27,24.5734,74.1271,74.1271,73.6296,73.6296,10819600
2000-03-28,25.2331,76.1172,78.6047,72.6347,78.6047,31340500
2000-03-29,24.491,73.8785,75.6197,73.6296,73.6296,12661400
2000-03-30,25.0682,75.6197,77.6096,74.1271,75.1222,26898300
2000-03-31,24.6559,74.3759,76.6146,72.1372,74.6248,11573500
2000-04-03,24.6559,74.3759,74.3759,74.3759,74.3759,0
2000-04-04,24.6559,74.3759,74.3759,74.3759,74.3759,0
2000-04-05,25.0682,75.6197,78.6047,74.6248,77.6096,15424700
2000-04-06,23.3365,70.396,75.6197,70.396,75.6197,12164200
2000-04-07,23.8313,71.8884,73.1322,69.6497,70.1471,21693300
2000-04-10,24.5734,74.1271,75.6197,71.3909,73.1322,17319400
2000-04-11,23.6663,71.3909,73.381,70.8935,71.6398,14582200
2000-04-12,23.4189,70.6446,72.3858,70.1471,70.8935,12734400
2000-04-13,22.0996,66.6647,69.6497,66.1672,69.1522,9513400
2000-04-14,21.275,64.1773,68.1573,63.6796,65.6697,6568000
2000-04-17,20.0381,60.44600000000001,62.1872,59.4511,60.9435,7859500
2000-04-18,21.4399,64.6748,64.6748,62.1872,64.1773,10704200
2000-04-19,21.4399,64.6748,68.6547,64.6748,67.1621,12531500
2000-04-20,20.6153,62.1872,66.6647,60.9435,65.6697,7476100
2000-04-21,20.3679,61.4409,63.6796,61.1923,62.1872,5831100
2000-04-24,19.4608,58.7048,61.6898,58.7048,61.6898,4766200
2000-04-25,19.6257,59.2022,59.9485,55.7197,55.7197,5509500
2000-04-26,18.4713,55.7197,60.44600000000001,55.2223,59.6997,4066800
2000-04-27,18.4713,55.7197,57.2124,54.7248,57.2124,2850000
2000-04-28,19.7082,59.4511,59.4511,55.2223,56.2172,7939700
2000-05-01,19.7082,59.4511,59.4511,59.4511,59.4511,0
2000-05-02,18.9661,57.2124,59.4511,55.9686,59.4511,3566400
2000-05-03,18.8011,56.7147,56.9635,54.2273,56.7147,4569500
2000-05-04,18.1415,54.7248,58.2073,54.7248,55.7197,4427300
2000-05-05,18.8836,56.9635,57.2124,54.7248,54.7248,3989900
2000-05-08,18.2239,54.9734,56.7147,54.7248,56.7147,3120600
2000-05-09,18.2239,54.9734,54.9734,54.9734,54.9734,0
2000-05-10,18.3889,55.4711,57.2124,55.2223,55.7197,3989900
2000-05-11,17.7292,53.481,54.7248,51.7398,54.2273,3744700
2000-05-12,17.7292,53.481,54.2273,52.7347,53.7299,3878400
2000-05-15,17.3168,52.2373,54.7248,51.7398,54.7248,1827800
2000-05-16,17.9766,54.2273,54.7248,52.2373,52.2373,3629600
2000-05-17,19.2134,57.9584,57.9584,55.4711,56.7147,7003500
2000-05-18,18.8836,56.9635,58.4559,56.466,57.7098,4863700
2000-05-19,18.6362,56.2172,56.9635,55.9686,56.466,2206700
2000-05-22,17.8116,53.7299,56.2172,53.481,54.9734,2692600
2000-05-23,17.0694,51.4909,54.2273,50.9935,52.9836,2625700
2000-05-24,16.6572,50.2474,51.4909,49.7497,50.2474,1845600
2000-05-25,16.3273,49.2522,51.7398,49.2522,50.496,2661400
2000-05-26,16.5747,49.9985,50.496,48.5062,49.2522,2358200
2000-05-29,16.3273,49.2522,50.7449,49.0036,49.9985,1943700
2000-05-30,16.3273,49.2522,49.2522,49.2522,49.2522,0
2000-05-31,17.3993,52.4861,52.4861,50.496,51.4909,5514600
2000-06-01,17.7292,53.481,53.481,52.2373,52.2373,5234200
2000-06-02,17.8116,53.7299,55.7197,53.7299,55.2223,6205500
