date,adj_close,close,high,low,open,volume
2000-01-04,6.986910000000001,18.38402,18.38402,17.35452,17.5016,1777000
2000-01-05,7.266389999999999,19.11938,19.11938,17.86927,18.23694,2150900
2000-01-06,7.40614,19.48708,20.22234,19.11938,19.5606,2989200
2000-01-07,7.37818,19.41353,19.48708,19.11938,19.34,1358700
2000-01-10,7.62973,20.07541,20.29601,19.11938,19.48708,3207600
2000-01-11,7.40614,19.48708,20.95781,19.48708,20.88434,1611800
2000-01-12,7.32229,19.26646,19.63421,19.11938,19.11938,700700
2000-01-13,7.5179,19.78114,19.85481,18.97231,19.26646,1502100
2000-01-14,7.5179,19.78114,20.07541,19.26646,19.78114,1018700
2000-01-17,7.79741,20.51661,20.88434,19.34,19.34,2056700
2000-01-18,7.62973,20.07541,20.73721,19.92828,20.59008,2615200
2000-01-19,7.601739999999999,20.00175,20.44314,19.85481,20.07541,1113600
2000-01-20,7.545889999999999,19.85481,19.92828,19.48708,19.85481,578200
2000-01-21,7.68558,20.22234,20.29601,19.70768,19.85481,1036900
2000-01-24,8.10485,21.32554,21.54614,20.29601,20.66355,3093100
2000-01-25,8.66381,22.79628,22.79628,20.88434,21.32554,3847300
2000-01-26,9.25069,24.34048,24.34048,23.89928,24.34048,4434300
2000-01-27,9.16685,24.11988,25.66408,22.79628,25.44348,5635600
2000-01-28,8.551969999999999,22.50201,23.82561,22.50201,23.38441,2461700
2000-01-31,9.22269,24.26682000000001,24.26682000000001,22.79628,23.53155,2152600
2000-02-01,9.11093,23.97275,24.85515,23.67868,24.26682000000001,2530900
2000-02-02,9.11093,23.97275,23.97275,23.97275,23.97275,0
2000-02-03,9.11093,23.97275,23.97275,23.97275,23.97275,0
2000-02-04,9.11093,23.97275,23.97275,23.97275,23.97275,0
2000-02-07,9.11093,23.97275,23.97275,23.97275,23.97275,0
2000-02-08,9.11093,23.97275,23.97275,23.97275,23.97275,0
2000-02-09,9.72581,25.59061,25.59061,23.97275,24.34048,4550400
2000-02-10,10.08909,26.54648,27.35542,25.88468,26.47301,6801700
2000-02-11,10.78781,28.38495,28.38495,28.38495,28.38495,2507200
2000-02-14,11.54236,30.37035,30.37035,29.41448,30.37035,9201100
2000-02-15,10.75988,28.31148,30.14975,28.31148,30.14975,2834500
2000-02-16,11.03932,29.04675,30.00282,26.47301,26.47301,5845300
2000-02-17,10.34061,27.20828,28.89962,27.20828,28.82615,4436000
2000-02-18,10.20093,26.84075,27.94375,26.62015,27.20828,2968000
2000-02-21,10.95548,28.82615,30.66462000000001,27.28195,30.66462000000001,7478400
2000-02-22,10.28477,27.06135,28.53208,26.84075,28.53208,2245900
2000-02-23,9.83757,25.88468,27.35542,25.88468,26.17895,2168600
2000-02-24,9.44629,24.85515,26.84075,24.56108,26.84075,2898400
2000-02-25,9.78165,25.73755,26.10528,24.85515,25.51695,3172300
2000-02-28,9.78165,25.73755,25.73755,25.73755,25.73755,0
2000-02-29,9.41837,24.78168,26.10528,23.97275,25.73755,1771600
2000-03-01,9.61397,25.29635,25.59061,24.85515,24.85515,1483900
