date,season,year,一年或一營業週期內到期長期負債合計,不動產、廠房及設備合計,以成本衡量之金融資產－非流動淨額,保留盈餘合計,備供出售金融資產未實現損益合計,備供出售金融資產－流動淨額,備供出售金融資產－非流動淨額,其他應付款合計,其他應付款－其他,其他應收款淨額,其他應收款－其他,其他權益合計,其他權益－其他合計,其他流動負債合計,其他流動負債－其他,其他流動資產合計,其他非流動負債合計,其他非流動資產合計,其他非流動資產－其他合計,國外營運機構財務報表換算之兌換差額合計,存入保證金,存出保證金,存貨合計,庫藏股票,待出售非流動資產（淨額）,待註銷股本股數,應付公司債合計,應付土地房屋款,應付帳款合計,應付帳款－關係人合計,應付短期票券合計,應付票據合計,應付租賃款－流動,應付租賃款－非流動,應收帳款,應收帳款淨額,應收帳款－關係人淨額,應收票據淨額,應收租賃款,採用權益法之投資淨額,普通股股本,會計項目,未分配盈餘（或待彌補虧損）合計,本期所得稅負債,本期所得稅資產合計,權益總額,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,法定盈餘公積,流動負債合計,流動資產合計,無形資產合計,無活絡市場之債券債務工具投資-流動淨額,無活絡市場之債券投資－流動淨額,特別盈餘公積,現金及約當現金合計,現金及約當現金總額,當期所得稅負債,當期所得稅資產合計,短期借款合計,確定福利計畫再衡量數總額,股本合計,負債及權益總計,負債總計,負債總額,資本公積合計,資本公積－發行溢價合計,資產總計,資產總額,透過損益按公允價值衡量之金融負債－流動合計,透過損益按公允價值衡量之金融負債－非流動合計,透過損益按公允價值衡量之金融資產－流動合計,遞延所得稅負債合計,遞延所得稅資產,長期借款合計,長期應付票據及款項合計,長期應收款,長期應收票據及款項淨額,長期應收租賃款,長期遞延收入,長期預付租金,非控制權益,非流動負債合計,非流動資產合計,預付投資款,預付款項合計,預付租金,預付設備款,預付退休金－非流動,預收股本,預收股款（權益項下）之約當發行股數
2013-05-13,1,2013,790055,9121589,120366,-621581,,5354,120154,362976,241481.0,222497,222497.0,-16740,,881234,84749,517065,360769,2965683,532549.0,,8,20048.0,1254713,210383,,,1353157.0,121495.0,662582,18202,0.0,2214,6430.0,360761.0,1297763.0,1298967,310,192752,1204.0,,4815800,2013年03月31日,-827843,,,12252636,10772899,8466000,146106.0,2448949,6610048,405026,,19231.0,60156,,3098410.0,724.0,487.0,516271,,4825415,,,7426989.0,6796188,,,19679625.0,4746,6954.0,0,3133,336759,3254027,360761.0,716094.0,717840.0,1746.0,0.0,12077.0,1479737,4978040,13069577,0.0,262,262.0,1682973.0,196.0,9615.0,961532
2013-08-13,2,2013,969074,9453752,120366,-388444,,4384,120255,409739,320668.0,196985,196985.0,22447,,982101,13027,518285,8,2266727,509476.0,,8,20064.0,1171387,210383,,,1273777.0,89071.0,792653,77065,0.0,2186,0.0,0.0,1670288.0,1671525,3244,178514,1237.0,,4870607,2013年06月30日,-448600,,,12134969,10682438,8466000,0.0,2848433,7055933,388177,,13779.0,60156,,3296686.0,3187.0,878.0,574539,,4870607,,,7631905.0,6388211,,,19766874.0,6963,10945.0,0,4583,361664,3494159,0.0,273728.0,275153.0,1425.0,0.0,12216.0,1452531,4783472,12710941,0.0,266,266.0,1449636.0,182.0,0.0,0
2013-11-12,3,2013,3091485,9528873,90366,-823125,,4122,120910,453396,330858.0,165677,165677.0,-2917,,3101706,10221,564255,8,1916374,483799.0,,8,20248.0,1289004,210383,,,0.0,122538.0,773521,101578,9999.0,0,0.0,0.0,1716458.0,1717620,3198,99407,1162.0,,4870607,2013年09月30日,-883281,,,13961994,12574393,8466000,0.0,5144315,9010962,384304,,10086.0,60156,,5152961.0,1978.0,1337.0,689169,,7222607,,,7424463.0,6388211,,,21386457.0,12968,0.0,3032,1115,334668,2279025,0.0,270648.0,271851.0,1203.0,0.0,12013.0,1387601,2280148,12375495,0.0,263,263.0,1128294.0,169.0,2352000.0,120000000
2014-03-25,4,2013,3147102,10011295,114487,-1210537,,0,123437,414105,287653.0,142673,142673.0,44397,,3155429,8327,419879,8,1423273,557743.0,,8,19021.0,1483604,211207,,,0.0,126452.0,650804,116389,0.0,1923,0.0,0.0,1379744.0,1380829,1129,143915,1085.0,235737.0,6070607,2013年12月31日,-1270693,,,13576837,12209952,8516000,0.0,4867005,8075796,374091,,6871.0,60156,,4405254.0,3148.0,2832.0,505712,,6070607,,,7110578.0,7516692,,,20687415.0,19495,0.0,88542,1450,329299,2242115,0.0,275464.0,276439.0,975.0,0.0,12159.0,1366885,2243573,12611619,0.0,268,268.0,557755.0,156.0,0.0,0
2014-05-13,1,2014,3166563,9698686,114487,-1757996,,0,121938,315722,262704.0,159535,159535.0,36297,,3174133,7570,409589,4,1351801,535398.0,,4,19018.0,1552134,229408,,0.0,0.0,53018.0,717814,104727,,0,0.0,0.0,1307742.0,1308748,4391,237210,1006.0,227397.0,6070607,2014年03月31日,-1818152,,,12885647,11636192,9526000,0.0,4781305,7365558,364702,,1641.0,60156,3688989.0,,676.0,3053.0,456883,,6070607,,,6694078.0,7516692,,,19579725.0,11350,0.0,0,2559,335156,1910210,0.0,274400.0,275141.0,741.0,0.0,12046.0,1249455,1912773,12214167,21000.0,268,268.0,489060.0,138.0,0.0,0
2014-08-13,2,2014,3787569,9392064,135487,-950084,,0,122600,349417,329384.0,145592,145592.0,15579,,3797569,10000,484039,4,1246904,510131.0,,4,18445.0,1527819,229408,,0.0,0.0,20033.0,989561,77657,0.0,0,,0.0,1643495.0,1644420,29487,243132,925.0,218556.0,6070607,2014年06月30日,-1010240,,,12333997,11152693,9526000,,5825469,7354851,353334,,117.0,60156,3271090.0,,0.0,3660.0,601982,,6070607,,,6822875.0,6245999,,,19156872.0,9283,0.0,5233,1641,333076,995761,0.0,269416.0,269916.0,500.0,0.0,11761.0,1181304,997406,11802021,83976.0,262,262.0,351937.0,738.0,,0
2014-11-12,3,2014,3654256,9141547,204763,-1530938,,0,121055,341820,314483.0,178140,178140.0,65699,,3665985,11729,473497,4,1112357,493321.0,,4,18309.0,1309049,84982,,0.0,0.0,27337.0,1007754,92904,0.0,16,0.0,0.0,1683367.0,1684316,53893,234074,949.0,231391.0,6020607,2014年09月30日,-1591094,,,11814256,10659698,4526000,0.0,5769982,6824199,342820,,0.0,60156,2886784.0,,0.0,4177.0,635983,,6020607,,,6568414.0,6189312,,,18382670.0,25520,0.0,0,2667,404538,795761,0.0,276304.0,276557.0,253.0,0.0,11995.0,1154558,798432,11558471,0.0,269,269.0,311092.0,1083.0,0.0,0
2015-03-13,4,2014,4023129,8690966,0,-4227058,-11519.0,15000,322529,479656,,41699,,144469,,4027770,4641,265385,0,623222,,155988.0,0,,464344,0,23940.0,0.0,,,528227,4849,,600,,,,847882,203821,284122,,219747.0,6020607,2014年12月31日,-4287214,,,9015790,8107689,1292847,,5165057,3978037,6983,,0.0,60156,1723960.0,,0.0,4177.0,81340,,6020607,,,5177841.0,6169671,6169671.0,,14193631.0,42615,,0,12784,352147,0,,,,,,,908101,12784,10215594,,103707,,,,,0
2015-08-06,2,2015,2432569,7371191,0,-5372883,47357.0,14950,260175,500036,,48658,,167860,0.0,2442028,9459,281871,0,626265,,116760.0,0,,830227,0,0.0,0.0,,,520634,277929,,29291,,,,29428,843552,138496,,213334.0,6020607,2015年06月30日,-5433039,0.0,2739.0,7918371,6990898,0,0.0,3795001,4108235,8815,0.0,,60156,,1801899.0,,,0,3743.0,6020607,12925737.0,5007366.0,,6175314,6175314.0,12925737.0,,25083,,0,394,337722,1211971,,,,,,,927473,1212365,8817502,,116415,,,,,0
