date,season,year,不動產、廠房及設備合計,代收款,以成本衡量之金融資產－非流動,以成本衡量之金融資產－非流動淨額,保留盈餘合計,備供出售金融資產未實現損益合計,備供出售金融資產未實現損益－母公司,備供出售金融資產評價調整－非流動,備供出售金融資產－非流動,備供出售金融資產－非流動淨額,備抵呆帳－應收帳款、分期帳款及租賃款,備抵呆帳－長期應收關係人款項,備抵存貨跌價,其他應付款合計,其他應付款項－關係人,其他應付款－其他,其他應付費用,其他應收款淨額,其他應收款－其他,其他應收款－關係人淨額,其他應收款－關係人－其他,其他權益合計,其他流動負債合計,其他流動負債－其他,其他流動資產合計,其他無形資產,其他無形資產淨額,其他非流動資產合計,其他非流動資產－其他合計,其他預付款,原料,商譽,國外營運機構財務報表換算之兌換差額 －母公司,國外營運機構財務報表換算之兌換差額合計,在製品,存出保證金,存貨合計,存貨－製造業淨額,庫藏股票,待註銷股本股數,應付利息,應付帳款,應付帳款合計,應付帳款－關係人,應付帳款－關係人合計,應付營業稅,應付票據合計,應付租金,應付薪資,應付設備款,應收帳款,應收帳款淨額,應收帳款－關係人,應收帳款－關係人淨額,應收票據,應收票據淨額,應收退稅款,投資性不動產淨額,投資性不動產－土地,投資性不動產－建築物,普通股股本,會計項目,未分配盈餘（或待彌補虧損）合計,本期損益,模具設備成本,模具設備淨額,機器設備成本,機器設備淨額,權益總額,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,法定盈餘公積,流動負債合計,流動資產合計,無形資產合計,無活絡市場之債券債務工具投資-流動淨額,無活絡市場之債券投資－流動,無活絡市場之債券投資－流動淨額,物料,特別盈餘公積,現金及約當現金合計,現金及約當現金總額,短期借款合計,租賃改良成本,租賃改良淨額,累積盈虧,累計折舊－投資性不動產－建築物,累計折舊－模具設備,累計折舊－機器設備,累計折舊－租賃改良,累計折舊－辦公設備,累計折舊－運輸設備,股本合計,製成品,負債及權益總計,負債準備－流動合計,負債總計,負債總額,資本公積合計,資本公積－普通股股票溢價,資本公積－發行溢價合計,資產總計,資產總額,辦公設備成本,辦公設備淨額,運輸設備成本,運輸設備淨額,遞延所得稅負債合計,遞延所得稅資產,銀行借款,銀行存款,銷貨退回及折讓之短期負債準備,長期應收款－關係人,長期應收票據及款項－關係人淨額,零用金／週轉金,電腦軟體,電腦軟體淨額,非控制權益,非流動負債合計,非流動資產合計,預付投資款,預付款項合計,預付設備款,預付貨款,預收股款（權益項下）之約當發行股數
2013-05-13,1,2013,160914,518.0,0.0,0.0,-13250,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,2836.0,24469,38.0,376.0,16627.0,6160,6143.0,44604,44604.0,5,7777,7259.0,,48601.0,48601.0,130665,,13978.0,94889.0,66770.0,5.0,5,13373.0,2025,184509,184509,0.0,,162.0,31708.0,31708,0.0,0,1.0,,123.0,4198.0,2982.0,41096.0,41096,92424.0,92424,4379.0,4379,17.0,92447.0,29273.0,122874.0,850000,2013年03月31日,-24117,-1422.0,48041.0,44037.0,120702.0,110835.0,852755,852755,0,4074,147184,430041,117199,,15317.0,15317.0,7757.0,6793,,27333.0,83192,713.0,574.0,-22695.0,59700.0,4004.0,9867.0,139.0,81.0,396.0,850000,71326.0,,,,151857.0,16000,16000.0,16000.0,,1004612.0,1275.0,1194.0,4670.0,4274.0,4673,73346,83192.0,27168.0,,135000.0,128500,165.0,1828.0,1828.0,0.0,4673,574571,,14219.0,140.0,241.0,0
2013-08-12,2,2013,154024,619.0,0.0,0.0,-49322,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,,22851,20.0,378.0,16798.0,8459,8440.0,46492,46492.0,2,4670,4051.0,,46287.0,46287.0,130807,,12443.0,75426.0,66770.0,2.0,2,12476.0,1958,147762,147762,,,256.0,13664.0,13664,1138.0,1138,1.0,,5.0,4874.0,539.0,41444.0,41444,63024.0,63024,4783.0,4783,19.0,92571.0,30138.0,120137.0,850000,2013年06月30日,-60189,-37494.0,48041.0,42035.0,121216.0,106278.0,816680,816680,0,4074,125988,381890,114703,,15449.0,15449.0,10340.0,6793,,41801.0,83260,553.0,501.0,-22695.0,57704.0,6006.0,14938.0,52.0,135.0,599.0,850000,49520.0,,385.0,,131244.0,16000,16000.0,16000.0,,947924.0,1274.0,1139.0,4670.0,4071.0,5256,73929,83260.0,41636.0,385.0,135000.0,128500,165.0,1646.0,1646.0,,5256,566034,,12676.0,349.0,233.0,0
2013-11-11,3,2013,151905,558.0,0.0,0.0,-76790,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,,29479,,4722.0,16304.0,2133,2114.0,46942,46942.0,9,4657,4099.0,,43973.0,43973.0,129433,,14142.0,109610.0,66770.0,9.0,9,16050.0,693,182283,182283,,,295.0,47469.0,47469,66.0,66,0.0,,5.0,5737.0,2416.0,42040.0,42040,55021.0,55021,5091.0,5091,19.0,0.0,0.0,0.0,850000,2013年09月30日,-87657,-64962.0,48041.0,40033.0,126664.0,106451.0,789219,789219,0,4074,159589,486592,112206,,15256.0,15256.0,9270.0,6793,,123362.0,77918,553.0,468.0,-22695.0,0.0,8008.0,20213.0,85.0,188.0,803.0,850000,47353.0,,,,165474.0,16000,16000.0,16000.0,,954693.0,1274.0,1086.0,4670.0,3867.0,5885,74557,77918.0,123197.0,,135000.0,128500,165.0,1463.0,1463.0,,5885,468101,,14464.0,240.0,322.0,0
2014-03-26,4,2013,147161,692.0,0.0,0.0,-142359,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,,27437,,824.0,17374.0,13115,13093.0,33724,33724.0,0,2073,1381.0,,41658.0,41658.0,129591,,12830.0,48609.0,38270.0,0.0,0,18516.0,851,163348,163348,,,205.0,8488.0,8488,77.0,77,0.0,,6.0,6168.0,2860.0,35298.0,35298,69394.0,69394,3300.0,3300,22.0,0.0,0.0,0.0,850000,2013年12月31日,-153226,-130531.0,48041.0,38031.0,128355.0,102757.0,723641,723641,0,4074,121925,418931,81209,,15364.0,15364.0,9372.0,6793,,72391.0,77417,1474.0,1312.0,-22695.0,0.0,10010.0,25598.0,162.0,252.0,1011.0,850000,86851.0,,6433.0,,125594.0,16000,16000.0,16000.0,,849235.0,1574.0,1322.0,4750.0,3739.0,3669,72343,77417.0,72051.0,6433.0,135000.0,128500,340.0,1281.0,1281.0,,3669,430304,,12997.0,240.0,167.0,0
2014-03-26,4,2014,134103,,,,-178677,,,,,,,,,21504,,,,116795,,45863,,0,515,,18800.0,,,111650,922.0,,,,0.0,0,,736,132423,132423,,0.0,,,31543,,0,,,,,,,103666,,53,,4367,,,,,850000,2014年12月31日,-189544,,,,,,687323,687323,0,4074,224999,520531,71375,,,36491.0,,6793,62073.0,,171437,,,,,,,,,,850000,,,0.0,,228750.0,16000,,,,916073.0,,,,,3751,78414,,,0.0,,105492,,,,,3751,395542,4500.0,,,,0
2014-05-09,1,2014,141898,,,,-159334,,,,,,,,,26713,0.0,,,4045,,45000,,0,2655,,20244.0,,,107352,693.0,,,,,0,,1167,287192,287192,,0.0,,,45719,,799,,704.0,,,,,42876,,9917,,3044,,0.0,,,850000,2014年03月31日,-170201,,,,,,706666,706666,0,4074,153040,460775,78967,,,14796.0,,6793,33661.0,,76450,,,,,,,,,,850000,,,,,156528.0,16000,,,,863194.0,,,,,3488,74202,,,,,105492,,,,,3488,402419,,,,,0
2014-08-08,2,2014,137784,,,,-155181,,,,,,,,,24125,,,,26481,,45432,,0,1744,,15579.0,,,107270,1028.0,,,,,0,,750,198988,198988,,0.0,,,32120,,0,,412.0,,,,,126659,,4378,,2644,,0.0,,,850000,2014年06月30日,-166048,,,,,,710819,710819,0,4074,131593,451008,76486,,,15632.0,,6793,15215.0,,73192,,,,,,,,,,850000,,,,,135080.0,16000,,,,845899.0,,,,,3487,73351,,,,,105492,,,,,3487,394891,,,,,0
2014-11-11,3,2014,131239,,,,-153483,,,,,,,,,29349,,,,51137,,45648,,0,5108,,20543.0,,,114390,8348.0,,,,,0,,550,264281,264281,,0.0,,,30777,,0,,165.0,,,,,83582,,3453,,13266,,,,,850000,2014年09月30日,-164350,,,,,,712517,712517,0,4074,209467,532878,73961,,,29485.0,,6793,21483.0,,144068,,,,,,,,,,850000,,,,,212954.0,16000,,,,925471.0,,,,,3487,73003,,,,,105492,,,,,3487,392593,,,,,0
2015-05-14,1,2015,127862,,,4500.0,-214671,,,,,,,,,22086,,,,60532,,45206,,0,545,,22988.0,,,85879,1651.0,,,,0.0,0,,736,324569,324569,,0.0,,,57659,,0,,0.0,,,,,37672,,2244,,4640,,,,,850000,2015年03月31日,-225538,,,,,,651329,651329,0,4074,246168,542127,68827,36271.0,,,,6793,,8005.0,165878,,,,,,,,,,850000,,897497.0,,246168.0,,16000,,,897497.0,,,,,,0,68302,,,,,83492,,,,,0,355370,0.0,,,,0
