date,season,year,不動產、廠房及設備合計,保留盈餘合計,其他應付款合計,其他應付款－其他,其他權益合計,其他流動負債合計,其他流動負債－其他,其他流動資產合計,其他流動資產－其他,其他非流動資產合計,商標權,商標權淨額,國外營運機構財務報表換算之兌換差額 －母公司,國外營運機構財務報表換算之兌換差額合計,存出保證金,存貨合計,專利權,專利權淨額,庫藏股票,待分配股票股利,待註銷股本股數,應付帳款,應付帳款合計,應收帳款淨額,普通股股本,會計項目,未分配盈餘（或待彌補虧損）合計,機器設備成本,機器設備淨額,權益總額,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,法定盈餘公積,流動負債合計,流動資產合計,無形資產合計,特別盈餘公積,現金及約當現金合計,現金及約當現金總額,當期所得稅負債,累計折舊－機器設備,累計折舊－辦公設備,累計減損－商標權,累計減損－專利權,累計減損－電腦軟體,股本合計,負債準備－流動合計,負債準備－非流動合計,負債總額,資本公積合計,資產總額,辦公設備成本,辦公設備淨額,遞延兌換利益,遞延所得稅負債合計,遞延所得稅負債－所得稅,遞延所得稅資產,電腦軟體,電腦軟體淨額,非控制權益,非流動負債合計,非流動資產合計,預收股款（權益項下）之約當發行股數
2013-05-08,1,2013,25893,1840958,119623,119623,-252863,35090,910,20982,20982,9538,115,115,-252863,-252863,9538,124828,32748,20013,,,,123128,123128,388876,810223,2013年03月31日,1782403,57438,19197,4339685,4339685,0,58555,345801,4742681,20603,,,4207995.0,45166,38241,6172,0,12735,8413,810223,22794,132724,478525,1941367,4818210,12868,6696,34180,,,19495,8888,475,0,132724,75529,0
2013-08-12,2,2013,27627,1689790,375825,375825,-228895,36321,852,17204,17204,9471,113,116,-228895,-228895,9471,100129,22143,17385,250998.0,0.0,,111171,111171,398227,811394,2013年06月30日,1631235,60719,18875,3983122,3983122,3000000,58555,597981,4639990,17909,,,4124430.0,52854,41844,7278,-3,4758,124,811394,21810,133503,731484,1961831,4714606,16030,8752,35469,,,19609,532,408,0,133503,74616,0
2013-11-13,3,2013,23783,1628598,80468,80468,-287004,33064,762,14019,14019,9412,115,115,-287004,-287004,9412,79439,32468,14430,0.0,0.0,,90379,90379,361860,781770,2013年09月30日,1570043,60684,16064,4009619,4009619,0,58555,298903,4372710,14878,,,3917392.0,75995,44620,8229,0,18038,8479,781770,18997,131589,430492,1886255,4440111,15948,7719,32302,,,19328,8812,333,0,131589,67401,0
2014-03-27,4,2013,20070,1755367,92303,92303,-256912,19826,1626,20772,20772,9293,116,116,-256912,-256912,9293,73756,32726,11817,272120.0,0.0,,95968,95968,265607,783184,2013年12月31日,1696812,60063,13092,3905313,3905313,4124000,58555,257550,4207022,12138,,,3846887.0,36470,46971,9216,0,20909,6051,783184,12983,98508,357623,1895794,4262936,16194,6978,18200,1565.0,1565.0,14413,6256,205,0,100073,55914,0
2014-05-07,1,2014,16960,1691021,90509,90509,-169239,29252,1592,19154,19154,10017,118,118,-169239,-169239,10017,78738,33297,9293,0.0,0.0,,108729,108729,293370,742344,2014年03月31日,1632466,62093,10785,4074624,4074624,0,58555,272465,4398132,9550,,4006870.0,,32566,51308,10659,0,24004,6217,742344,11409,100705,374770,1810498,4449394,16834,6175,27660,1600.0,1600.0,14735,6356,139,0,102305,51262,0
2014-08-05,2,2014,14165,1636700,192255,192255,-250062,40576,1583,46073,46073,9178,116,116,-250062,-250062,9178,67833,33077,6376,0.0,43417.0,0.0,97317,97317,327002,745526,2014年06月30日,1321233,62710,9309,4006997,4006997,0,58555,346143,4409423,6569,256912.0,3968515.0,,3956,53401,11663,0,26701,6259,788943,12039,98706,446417,1831416,4453414,16519,4856,38993,1568.0,1568.0,14079,6336,77,0,100274,43991,0
