stock,98年1-6月,稅後純益,98年1-6月,增減(%),期末股本,稅後純益,98年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,98年1-6月,增減(%),營業利益,98年1-6月,營業外
01,6342854,6758184,7370058,-8.3,91013503,0.74,0.82,20.9271334166755,68.4834330216162,1.24417243379153,1.04446302688775,01,水泥類,20510228,21285338,-3.64,-233,1307633,7023997
1101,1899019,2837139,2136502,32.79,32921759,0.86,0.65,22.92,73.5913,1.35,1.14,1101,台泥,10851886,10380556,4.54,140032,320803,2848007
1102,3979769,3725781,4549505,-18.11,30753075,1.25,1.57,23.54,62.6755,1.08,0.97,1102,亞泥,4573071,5237135,-12.68,15394,726225,3838784
1103,120517,-166464,205176,,7322354,-0.28,0.36,24.11,62.2349,1.31,1.2,1103,嘉泥,943352,1165252,-19.04,-50866,22758,-149522
1104,297543,409711,271156,51.1,6038919,0.68,0.45,20.6,73.4268,1.25,0.9,1104,環泥,1535385,1604903,-4.33,-56156,2770,482181
1108,-29091,-88717,30688,,4047380,-0.22,0.08,10.36,52.6411,0.81,0.39,1108,幸福,1320085,1349903,-2.21,-75900,90928,-22330
1109,24401,1631,72497,-97.75,4210008,(<<<<<),0.17,14.18,90.0695,6.44,4.53,1109,信大,591678,740933,-20.14,-17086,85024,30582
1110,50696,39103,104534,-62.59,5720008,0.07,0.18,14.33,86.0389,2.55,1.65,1110,東泥,694771,806656,-13.87,44349,59125,-3705
02,5006856,10191866,9161938,11.24,97559870,1.04,0.99,15.4494530384266,63.8594216795648,1.42799751545232,0.936190639987451,02,食品類,83212634,79743925,4.35,4068374,5207214,7079812
1201,-93672,356266,333704,6.76,5060629,0.7,0.66,11.01,46.7031,0.98,0.63,1201,味全,6334078,5804526,9.12,442919,436555,-61454
1203,76526,38293,405241,-90.55,2400000,0.18,1.96,19.06,78.0645,1.83,1.24,1203,味王,936393,1645678,-43.1,45700,370871,35595
1210,222903,376001,793926,-52.64,4946679,0.82,1.81,21.8,65.2065,1.25,0.76,1210,大成,10283086,10022935,2.6,296032,791084,157522
1213,-23680,-18451,-16298,,514751,-0.36,-0.32,11.24,80.5712,2.53,2.22,1213,大飲,302856,302720,0.04,856,6379,-17374
1215,6479,154801,180827,-14.39,2320268,0.67,0.78,15.86,67.5476,1.86,0.94,1215,卜蜂,6691079,6201146,7.9,158581,261379,48667
1216,4014888,6215865,5102238,21.83,42871402,1.45,1.31,17.04,60.8122,1.01,0.77,1216,統一,22889375,21499281,6.47,825229,1053675,5517420
1217,216287,45617,194871,-76.59,4476893,0.1,0.44,10.38,56.1545,1.66,0.99,1217,愛之味,1721706,1852744,-7.07,37929,53220,74521
1218,2144,60660,132124,-54.09,3330531,0.19,0.43,11.75,49.1242,2.22,1.55,1218,泰山,3378052,3471401,-2.69,-17113,154008,78126
1219,52614,68003,156447,-56.53,2839088,0.25,0.57,13.16,67.4035,5.11,2.86,1219,福壽,4210382,4566333,-7.8,76087,182980,25607
1220,-15026,18310,-35164,,1770779,0.1,-0.2,8.66,61.0134,1.97,1.36,1220,台榮,1222882,1031905,18.51,35550,-1423,-6550
1225,-21148,57184,102493,-44.21,1749049,0.35,0.63,12.83,53.0318,2.77,1.85,1225,福懋油,3921660,3829577,2.4,79911,189274,-10982
1227,-140770,1094359,597042,83.3,3709015,2.97,1.86,19.78,74.3478,1.4,0.77,1227,佳格,5573679,4783948,16.51,1283442,960780,64592
1229,384155,760179,435934,74.38,8145492,0.93,0.56,22.87,76.6239,1.24,0.96,1229,聯華,1472425,1523427,-3.35,112758,61713,726764
1231,3406,115119,34020,238.39,1154190,1,0.29,15.32,56.0829,1.82,0.91,1231,聯華食,2047895,1838788,11.37,136853,43652,10037
1232,33858,319935,376461,-15.02,1599749,2,2.35,16.26,71.5187,2.31,0.76,1232,大統益,7217027,6899116,4.61,333634,468871,62709
1233,4470,124242,78648,57.97,905919,1.37,0.88,14.03,73.8706,1.7,1.2,1233,天仁,924216,863686,7.01,115718,101678,29045
1234,89139,122732,114719,6.98,5358281,0.23,0.21,17.64,84.5473,2.37,1.97,1234,黑松,2017046,1803203,11.86,30414,65980,121518
1235,11813,4269,971,339.65,545328,0.08,0.02,16.17,68.7314,2.22,1.93,1235,興泰,191777,187436,2.32,756,-10473,5213
1236,22933,58927,51114,15.29,920497,0.64,0.6,14.55,67.7057,1.32,0.74,1236,宏亞,947431,779684,21.51,70469,53928,1311
1702,159537,219555,122620,79.05,2941330,0.9,0.5,12.86,55.1683,1.53,0.87,1702,南僑,929589,836391,11.14,2649,-36917,217525
03,15399812,71332733,29098211,145.14,279326778,2.55,1.06,29.3411133321418,64.7094982858537,2.06231469965962,1.62889958999987,03,塑膠類,420050285,295675352,42.06,42520480,14781471,36287454
1301,6997572,19984928,10633041,87.95,61209046,3.27,1.74,35.32,66.6493,2.15,1.8,1301,臺塑,96577618,71206780,35.63,12154284,5144846,10439182
1303,-2320023,20478708,2105607,872.58,78522986,2.61,0.27,32.69,64.3814,2.53,2.06,1303,南亞,106824775,70448332,51.64,12066080,2985122,11111441
1304,450185,1019935,1001626,1.83,8639716,1.41,1.38,17.57,77.9166,2.68,2.11,1304,臺聚,6055699,4943878,22.49,941271,793108,282639
1305,290297,15493,458375,-96.62,4248035,0.04,1.08,11.35,54.9153,1.62,1.26,1305,華夏,4192894,3519538,19.13,39776,265530,16271
1307,442540,532110,487593,9.13,3119649,1.79,1.85,17.36,58.6442,0.89,0.61,1307,三芳,2868283,2308908,24.23,117429,48274,460270
1308,172233,551719,505605,9.12,3131179,2.11,1.94,25.6,85.7238,4.44,3.75,1308,亞聚,3154624,2296684,37.36,650543,459526,45287
1309,304455,102430,338783,-69.77,2786155,0.37,1.22,12.17,45.9143,3.93,3.01,1309,臺達化,5314870,3543306,50,189881,141433,-69285
1310,-29508,-290192,789926,,5803403,-0.5,1.55,10.65,69.8638,1.27,0.66,1310,台苯,6484266,5325836,21.75,-360409,850645,116418
1312,868277,690365,1585370,-56.45,9266203,0.76,2.24,13.08,67.8729,1.03,0.63,1312,國喬,8211362,5395886,52.18,116068,789153,580880
1313,483926,1391930,467021,198.04,10293737,1.4,0.57,16.68,79.0526,1.66,0.92,1313,聯成,4111242,2471075,66.37,325849,21885,1152057
1314,593095,2690274,722021,272.6,17949630,1.5,0.4,13.82,55.6732,2.71,1.62,1314,中石化,19020428,10034381,89.55,2334282,136667,620408
1315,5348,25785,35666,-27.7,2200000,0.12,0.17,25.29,74.022,3.49,2.79,1315,達新,1037567,1060425,-2.16,11460,42142,34745
1316,21111,-19610,23837,,651661,-0.3,0.37,12.09,94.6923,7.6,5.62,1316,上曜,100403,114680,-12.45,-20215,-8394,567
1319,226316,796497,629960,26.44,4650495,1.77,1.4,22.88,63.8006,1.19,0.83,1319,東陽,4638433,3975172,16.69,563640,612661,438466
1321,-57605,-81717,1403,,2272283,-0.37,0.01,12.09,61.8971,1.29,0.69,1321,大洋,2637576,2146473,22.88,25759,87717,-93974
1323,10969,92310,43483,112.29,827887,1.18,0.55,14.73,55.0723,1.19,0.81,1323,永裕,758905,592936,27.99,69067,32427,27196
1324,-5946,26230,18091,44.99,751219,0.35,0.24,12.93,75.0789,2.58,1.91,1324,地球,696261,535763,29.96,43180,32437,-6993
1325,2031,63066,57073,10.5,945379,0.69,0.64,16.69,86.99,6.04,4.88,1325,恒大,542750,416441,30.33,75629,70956,3817
1326,6664396,22435091,8803234,154.85,56904721,3.95,1.55,39.35,62.872,1.75,1.34,1326,臺化,142729396,102210809,39.64,13030246,2138838,10428753
1715,78949,472009,69388,580.25,2490614,2.14,0.31,18.18,62.3094,1.07,0.71,1715,亞化,1976602,1384445,42.77,62708,-19520,408852
4306,201194,355372,321108,10.67,2662780,1.54,1.68,18.68,60.405,1.6,1.31,4306,炎洲,2116331,1743604,21.38,83952,156018,290457
04,3444760,13838149,5494443,151.86,186163785,0.74,0.3,15.539702311059,62.632998489155,1.30242084004244,0.800037771970736,04,紡織纖維類,135828585,104999405,29.36,6413240,2657564,9045214
1402,4674454,5259766,4342585,21.12,47545799,1.13,0.95,19.41,57.194,1.16,0.95,1402,遠東新,25853180,19533910,32.35,354820,-259935,4929151
1409,286395,642135,247286,159.67,15914047,0.42,0.17,12.27,59.0355,0.9,0.59,1409,新纖,12774718,9391242,36.03,634313,129296,262296
1410,382,30651,-20721,,900000,0.34,-0.23,12.83,81.9417,6.52,5.99,1410,南染,142309,99461,43.08,15877,-7853,16884
1413,-15164,4439,-83246,,1701874,0.03,-0.3,7.88,47.2111,1.09,0.34,1413,宏洲,2024564,1389824,45.67,37024,-19111,-8722
1414,-20641,11938,-157371,,2200000,0.05,-0.72,7.52,32.6745,0.66,0.17,1414,東和,2131500,1757713,21.27,34678,-136730,-13816
1416,-9995,113823,-42836,,5497834,0.22,-0.08,10.13,79.7421,1.54,0.72,1416,廣豐,127607,115098,10.87,-14843,-32841,128666
