year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200203,2854.0,11060000.0,14.61,1.4,42.48,,77132.0,5045447.0,544148.0,1.4
200204,2854.0,11060000.0,14.63,1.29,38.44,965084.0,87394.0,6240881.0,716610.0,1.29
200301,2854.0,11060000.0,14.67,1.31,39.74,208492.0,46976.0,1377560.0,53218.0,1.31
200302,2854.0,11060000.0,13.77,1.353269079116253,42.34834639980321,,160325.0,2829138.0,283759.0,1.353269079116253
200303,2854.0,11904000.0,14.950435987903225,1.3589447639031111,34.81849267631888,,,4877665.0,609418.0,1.3589447639031111
200304,2854.0,11904000.0,15.24,1.3,31.3,1103165.0,380687.0,7543456.0,1027072.0,1.3
200401,2854.0,12251481.0,16.09,1.3178785861126152,32.772262601890944,1329461.0,142848.0,4131968.0,1104309.0,1.3178785861126152
200402,2854.0,13046173.0,14.5944,1.31,32.0926,1733686.0,151210.0,7295694.0,1137896.0,1.31
200403,2854.0,13048825.0,14.4938,1.28,30.5234,1575767.0,345958.0,8140969.0,1052425.0,1.28
200404,2854.0,13098825.0,15.06,1.23,29.7471,1515324.0,419541.0,9535509.0,1069865.0,1.23
200501,2854.0,13103466.0,14.98,1.25,30.9174,196637.0,-191326.0,1961098.0,-689.0,1.25
200502,2854.0,13105721.0,14.83,1.21,28.6817,95610.0,7305.0,3604453.0,-105085.0,1.21
200503,2854.0,13969251.0,13.79,1.19,30.1563,410314.0,3570.0,5467169.0,-112116.0,1.19
200504,2854.0,13969251.42,14.16,1.19,,1063069.0,-127689.0,7309911.0,400268.0,1.19
200601,2854.0,14059690.0,14.48,1.21,30.0106,472674.0,117049.0,1972394.0,460241.0,1.21
200602,2854.0,14066560.0,14.46,1.19,,727657.0,212696,4185212.0,501271.0,1.19
200603,2854.0,15457576.0,13.98,1.25,31.8347,1022055.0,396994,7161590.0,948567.0,1.25
200604,2854,18959350.0,13.84,1.29,31.6997,1521809.0,372957,7462293.0,1366284.0,1.29
200701,2854,19077560.0,14.12,1.3,32.5724,546610.0,137134,2559823.0,507744.0,1.3
200702,2854,20207833.0,14.34,1.3,,938717.0,328770,4871186.0,1022487.0,1.3
200703,2854,20295359.0,13.98,1.32,,2330535.0,430984,8709855.0,2320519.0,1.32
200704,2854,20347309.0,14.3777,1.39,34.6831,2508018.0,1217976,11333687.0,3026994.0,1.39
200801,2854,20369135.0,14.555,1.39,34.62713416612516,488051.0,109648,2899084.0,548699.0,1.39
200802,2854,20369135.0,13.93,1.4,36.4301,538946.0,70530,5019502.0,336476.0,1.4
200803,2854,21385195.0,13.05,1.51,42.9942,291553.0,-297679,7840316.0,-306126.0,1.51
200804,2854,21385195.0,12.03,1.57,46.9749,-1864162.0,-511082,9428850.0,-2612244.0,1.5698
200901,2854,21385195.0,12.32,1.63,46.3268,477484.0,-19526,2403509.0,446958.0,1.61
200902,2854,21385195.0,12.34,1.62,44.8829,650560.0,201799,5197194.0,745359.0,1.62
200903,2854,21385195.0,12.65,1.5,40.2997,1217516.0,324764,8198311.0,1392280.0,1.5
200904,2854,21385195.0,12.74,1.5422,41.8715,1566710.0,282052,11319168.0,1589762.0,1.5413999999999999
201001,2854,21385195.0,12.96,1.64,45.318999999999996,494169.0,76357,3660545.0,482526.0,1.63
201002,2854,21385195.0,12.6,1.66,45.0274,799863.0,92311,5950256.0,775174.0,1.66
201003,2854,21385195.0,13.0,1.57,42.5367,1567245.0,343673,8248067.0,1670918.0,1.57
201004,2854,21385195.0,13.21,1.6166999999999998,44.6294,2244403.0,408209,12926117.0,2256612.0,1.6159000000000001
201101,2854,21385195.0,13.63,1.68,47.5036,451131.0,216580.0,3111732.0,573711.0,1.68
201102,2854,21385195.0,13.07,-,45.071999999999996,490645.0,439706,5403790.0,807351.0,-
