year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2808 北商銀    ,15592845,16.44,9.67,8.76,685063,55785,4898280,598682,9.6
200002,2808,15592844.0,16.708,8.84,8.6755,1344568.0,132058.0,9942390,1188383,8.77
200003,2808,17334177,15.2922,9.58,8.6812,1897969,196158,14856996,1642911,9.5
200004,2808,17334177,15.4176,5.54,8.4329,2141258,308859,19747549,1856050,5.5
200101,2808,17334177,15.8242,6.76,8.9289,778707,58971,5165240,706278,6.72
200102,2808,17334177,16.0382,7.44,8.9444,1395969,111682,10007861,1233903,7.39
200103,2808,18038103,15.7617,7.46,9.0847,2077481,172433,14747205,1863473,7.4
200104,2808,18038103,15.927,11.48,9.0936,2321304,242332,19519390,2155922,11.41
200201,2808,18038103,16.2696,7.55,9.1797,648113,74626,3901179,618976,7.5
200202,2808.0,18038103,16.2889,9.66,8.9672,1254538.0,151362.0,7455226.0,1095592,9.61
200203,2808.0,19136871.0,15.677999999999999,9.87,9.0324,1784773.0,379384.0,10835588.0,1713407,9.81
200204,2808.0,20136870,15.6132,16.46,9.3604,2151292.0,467322.0,14485489.0,2150775,16.37
200301,2808.0,20136870,15.9787,8.78,9.7327,815287.0,68009.0,3229703.0,736434,8.72
200302,2808.0,20136870,16.1869,10.01,9.7352,1724576.0,154083.0,6686461.0,1643652,9.95
200303,2808.0,21159047,15.6815,8.87,9.6295,2372698.0,239768.0,9567311.0,2228970,8.81
200304,2808.0,21159047,15.8782,13.99,9.1375,2691365.0,347160.0,12461268.0,2645215,13.89
200401,2808.0,21159047,16.3125,11.11,8.8353,965547.0,122804.0,3280473.0,914885,11.04
200402,2808.0,21159047,16.2859,7.15,8.6725,1749063.0,252137.0,6451955.0,1636553,7.07
200403,2808.0,22233110,15.8711,6.55,8.9951,2697865.0,398018.0,9922983.0,2465503,6.52
200404,2808.0,22233110,16.19,3.46,8.7413,3711177.0,448890.0,13523663.0,3280828,3.38
200501,2808.0,22233110,16.8,2.94,8.9582,958354.0,55093.0,3833880.0,765334,2.85
200502,2808.0,22233110,16.03,2.65,8.3086,1719241.0,92024.0,7931363.0,1439849,2.57
200503,2808.0,22233110,16.42,2.54,8.6896,2734299.0,133740.0,12287513.0,2288027,2.45
