year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2324 仁寶電腦  ,11767600,23.16,1.64,67.57,894875,319958,15765916,1145110,1.26,
200002,2324,15567700.0,18.5293,1.85,70.2473,2036580.0,897640.0,33250860,2708202,1.37,
200003,2324,15567700,19.4078,1.79,69.2298,3427059,1036311,51733263,4167719,1.16,
200004,2324,15568348,20.6617,1.32,64.5061,4764000,1556187,74494608,5983195,0.96,
200101,2324,15568348,21.191,1.34,66.8934,926155,-8035,16051085,868278,1.03,
200102,2324,20784184,18.4177,1.61,67.9832,1980664,1034130,33111335,2956509,1.33,
200103,2324,21018148,18.5381,1.71,68.5635,2970907,1088361,51273867,3973318,1.39,
200104,2324,21018148,19.0701,1.71,67.2385,4016215,1611424,77194504,5402762,1.41,
200201,2324,21018231,19.1576,1.66,64.4592,1162730,351169,24119953,1431678,1.12,
200202,2324.0,25476590,16.4905,2.03,63.2109,2757948.0,758856.0,52567837.0,3348396,1.41,
200203,2324.0,25476590.0,17.4228,2.41,61.9047,4348586.0,1372158.0,80637722.0,5442705,1.95,
200204,2324.0,25476590,18.338,2.58,51.7096,6450134.0,1878138.0,116460233.0,7918580,2.26,
200301,2324.0,25476590,19.2602,2.53,52.743,1915454.0,600455.0,30488652.0,2405983,2.22,
200302,2324.0,29643000,16.5123,2.32,51.0135,3733905.0,1305092.0,61515292.0,5012543,2.07,
200303,2324.0,31600753,18.1956,2.08,54.0465,5720474.0,1970050.0,102654365.0,7664070,1.79,
200304,2324.0,32352544,19.6396,2.1,54.9609,8659296.0,2678791.0,162225031.0,11311638,1.87,
200401,2324.0,32530959,20.2245,2.66,62.4025,1998507.0,-203560.0,42501150.0,1688383,2.38,
200402,2324.0,34458109,16.7715,1.74,52.8568,4048766.0,-446755.0,92154863.0,3377432,1.54,
200403,2324.0,34458109,16.4784,1.72,54.1283,5979333.0,-667464.0,147080464.0,4894546,1.47,
200404,2324.0,33382609,17.1878,1.55,54.1887,8306532.0,-1103751.0,211387346.0,6573148,1.34,
200501,2324.0,33382609,17.67,1.59,55.1275,1701967.0,86649.0,50061260.0,1628645,1.38,
200502,2324.0,35132552,17.42,1.47,53.9078,3699020.0,114343.0,101759621.0,3461208,1.23,
200503,2324.0,35700173,17.54,1.81,51.9181,5769376.0,857829.0,157466257.0,5787416,1.53,
200504,2324.0,35700173.21,18.36,1.97,,8053755.0,1610895.0,220902441.0,8419118,1.66,
200601,2324.0,36135439,19.21,1.94,54.5858,2032031.0,519664.0,59656195.0,2200719,1.67,
200602,2324.0,37928878,18.06,1.75,,3775683.0,797180,120280280.0,3890056,1.47,
200603,2324.0,37928878.0,18.05,1.36,50.9365,6171113.0,1126711,199751299.0,6166773.0,1.15,
200604,2324,38114581.0,18.93,1.3,46.0817,9236027.0,1155266,303070667.0,8751466.0,1.14,
200701,2324,38114581.0,19.83,1.36,48.4356,3307562.0,-175088,96980442.0,2600666.0,1.17,
200702,2324,38659589.0,19.0,1.31,,6548972.0,498416,195856814.0,5851826.0,1.11,
200703,2324,38659589.0,19.74,1.48,,10364042.0,1129538,311233016.0,9536860.0,1.25,
200704,2324,38659589.0,20.5,1.59,49.6224,14359898.0,2184809,427460631.0,13683139.0,1.4088,
200801,2324,38659589.0,21.02,1.61,50.7946,2730284.0,1228624,101640732.0,3209058.0,1.43,
200802,2324,39407060,19.17,1.48,48.6103,5054579,2630345,188059690,6424258,1.3,
200803,2324,39407060,19.75,1.5,48.1706,8244976,3450342,298146298,9901052,1.26,
