stock,稅後純益,104年1-3月,增減,期末股本,稅後純益,104年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,104年1-3月,增減,公司,,營業收入,104年1-3月,增減,營業利益,104年1-3月,營業外,104年1-3月
1216,4343069,4299459,1.01,56820154,0.76,0.76,17.64,25.2879431224232,0.938744638079066,0.517205804715735,7980132,8369130,-4.65,1216,統一,106667516,104940238,1.65,6561057,6277894,1419075,2091236
1217,-34193,-63155,,4872053,-0.07,-0.13,10.87,47.1723993663047,1.04953246195671,0.66791963960015,-30268,-69783,,1217,愛之味,906830,858791,5.59,-7030,-72259,-23238,2476
1218,52973,-9803,,3533360,0.16,-0.03,10.19,43.1667220783044,1.38811486469692,0.908029947412713,55917,-9255,,1218,泰山,1821955,1982171,-8.08,-14325,-25419,70242,16164
1219,40650,22504,80.63,3188256,0.13,0.07,12.07,50.955060138076,2.02887123659586,1.05524294161766,42371,26381,60.61,1219,福壽,2633013,2325248,13.24,32432,21954,9939,4427
1220,32881,-1573,,1770779,0.19,-0.01,12.29,73.6573225090192,4.58818335446748,2.97858297380756,46124,-4898,,1220,台榮,646025,837271,-22.84,41415,-12725,4709,7827
1225,94954,31588,200.6,2187030,0.43,0.14,14.68,49.696046443899,3.05899955126426,1.63572896361241,137567,39898,244.8,1225,福懋油,2554434,2718613,-6.04,141773,49853,-4206,-9955
1227,871536,912101,-4.45,7926972,1.11,1.16,17.88,70.0696506720802,2.73408776689119,1.63965387285189,1108779,1214732,-8.72,1227,佳格,7422008,7183052,3.33,1074864,1196898,33915,17834
1229,341488,281506,21.31,8887198,0.38,0.33,23.24,82.45825661153,0.815874481761669,0.51331459287289,347009,288830,20.14,1229,聯華,1310566,1253789,4.53,147088,52351,199921,236479
1231,124278,98452,26.23,1481131,0.84,0.66,19.7,45.1388401127145,1.68688838332621,0.901148571031404,150965,118110,27.82,1231,聯華食,1691729,1677670,0.84,125521,114119,25444,3991
1232,173947,241953,-28.11,1599749,1.09,1.51,23.99,78.1401954217,4.48281757244981,2.43330785937542,212942,293744,-27.51,1232,大統益,3927503,4750989,-17.33,232356,292949,-19414,795
1233,50194,60104,-16.49,905919,0.55,0.66,16.26,76.201284027213,2.20117806021197,1.37093213335666,61113,72792,-16.04,1233,天仁,558307,565923,-1.35,58433,71067,2680,1725
1234,88077,123028,-28.41,4018711,0.22,0.31,43.53,80.3309806205774,3.75260710357767,2.15407543507796,102156,147829,-30.9,1234,黑松,1754858,1331189,31.83,-76525,-39248,178681,187077
1235,83417,-192,,606623,1.42,(<<<<<),30.11,56.5951481692501,2.26522597940084,2.20121905814482,84522,-48,,1235,興泰,19119,22330,-14.38,2839,-4226,81683,4178
1236,32507,73060,-55.51,1083425,0.3,0.67,17.79,58.9943858746893,1.3578158786429,0.939253146042334,39893,87374,-54.34,1236,宏亞,604459,705960,-14.38,32036,87072,7857,302
1256,39167,47268,-17.14,271656,1.44,1.74,33.42,51.5919802609222,1.56875532450298,1.12314468308839,63776,72264,-11.75,1256,F-鮮活,535660,506333,5.79,58197,71529,5579,735
1702,288739,289175,-0.15,2941330,1.16,1.17,23.28,32.6087118523656,1.42582425608476,1.07411141998368,423752,368199,15.09,1702,南僑,3715766,3574556,3.95,449614,398732,-25862,-30533
1737,68659,48273,42.23,2000000,0.34,0.24,29.68,85.856328947043,6.05847153234479,5.1281916229575,83106,60075,38.34,1737,臺鹽,629099,639349,-1.6,83695,78211,-589,-18136
03,20376202,15231378,33.78,305196730,0.49,0.36,36.88,60.154546273864,2.46438456934293,1.9378111666781,25658407,19761292,29.84,03,塑膠類,249199227,276217107,-9.78,16989647,14684650,8668760,5076642
1301,5712824,3643685,56.79,63657408,0.9,0.57,46.38,67.3771585441515,2.41761620192355,2.10044094185409,6653161,4451984,49.44,1301,台塑,42782369,47697112,-10.3,2879464,2938983,3773697,1513001
1303,5369937,7950168,-32.46,79308216,0.68,1,41.65,63.3098336245628,2.78426191360797,2.19880883754927,6342169,9817972,-35.4,1303,南亞,65469083,79525772,-17.68,3448397,6523855,2893772,3294117
1304,279051,187745,48.63,11426024,0.27,0.18,16.86,30.1849815785021,2.1486027335679,1.60460495116032,569252,461549,23.34,1304,台聚,12738367,13066416,-2.51,672401,420725,-103149,40824
1305,177062,161693,9.51,4683034,0.38,0.35,14.19,52.7219494112734,2.33180045487526,1.75726405090138,230351,205086,12.32,1305,華夏,3765844,3661067,2.86,285050,216458,-54699,-11372
1307,383314,284407,34.78,3862312,0.99,0.74,22.57,60.7362762058895,2.27935543395888,1.65843798769762,462383,348726,32.59,1307,三芳,3071065,2971584,3.35,470037,380417,-7654,-31691
1308,96014,121311,-20.85,4931607,0.19,0.25,17.98,85.184989869352,3.16669642664924,2.24155228069109,115717,141255,-18.08,1308,亞聚,1333909,1230665,8.39,112905,79843,2812,61412
1309,49775,82198,-39.44,3276518,0.15,0.25,10.41,37.1004668477233,1.42480508625809,0.877365153365079,69537,73714,-5.67,1309,台達化,3689655,4075100,-9.46,90507,84933,-20970,-11219
1310,412570,27115,1421.56,5278698,0.78,0.05,12.51,54.8966571243322,1.50637979284592,1.24965960878341,502071,43753,1047.51,1310,台苯,3517882,2268323,55.09,532943,59554,-30872,-15801
1312,582319,292522,99.07,9266203,0.64,0.32,18.58,73.2664287644158,2.51405272490552,1.2755929059718,664093,387200,71.51,1312,國喬,4570011,5008775,-8.76,486452,316490,177641,70710
1313,32178,87486,-63.22,11712366,0.03,0.08,15.67,48.8779098850437,1.83807498737413,1.16573163435065,33243,108037,-69.23,1313,聯成,9067638,10934995,-17.08,102545,103055,-69302,4982
1314,-719538,183688,,23199897,-0.31,0.08,22.51,69.0990911902453,2.86313568249393,2.28527979406807,-711546,192950,,1314,中石化,5310386,7398603,-28.22,-758027,-139755,46481,332705
1315,31257,6204,403.82,1980000,0.16,0.03,37.57,76.8446608496168,3.55398994493818,2.92744875720522,34680,6542,430.11,1315,達新,710957,638625,11.33,32787,10636,1893,-4094
1319,615691,412748,49.17,5914771,1.04,0.7,31.52,52.6989018415578,1.13651872242024,0.727823668404332,776026,502207,54.52,1319,東陽,5961500,5612549,6.22,757802,481479,18224,20728
1321,3533,4225,-16.38,2272283,0.02,0.02,22.48,46.2626153350434,1.05190319941318,0.585589517297859,3533,4224,-16.36,1321,大洋,1002255,1278856,-21.63,-19404,-11423,22937,15647
1323,61719,47353,30.34,912745,0.68,0.52,19.66,48.1630434250552,3.34019200417023,2.12402883762986,103401,85869,20.42,1323,永裕,732152,754527,-2.97,102822,94387,579,-8518
1324,17404,6902,152.16,751219,0.23,0.09,13.37,76.6161028083492,3.65004763676659,2.78660773064986,21465,11574,85.46,1324,地球,284076,315831,-10.05,13044,10579,8421,995
1325,35063,18494,89.59,1003308,0.35,0.18,18.81,89.3626500576439,17.8318328911246,15.558854653927,42213,22140,90.66,1325,恆大,259931,279979,-7.16,50790,24082,-8577,-1942
1326,6756946,1486545,354.54,58611863,1.16,0.25,50,55.9590267587775,2.8231899590398,2.2329504801847,9097692,2531422,259.39,1326,台化,75799504,80909048,-6.32,6997823,2667270,2099869,-135848
1337,113708,68099,66.97,2595884,0.44,0.26,39.89,93.0940098872615,5.2744874845887,4.69495656163087,161961,96992,66.98,1337,F-再生,1234329,840612,46.84,166058,69429,-4097,27563
1339,52369,73358,-28.61,741389,0.71,1.02,40.26,55.4890802452521,1.68892855583091,1.28514733071218,60248,88653,-32.04,1339,昭輝,581580,377677,53.99,96416,91593,-36168,-2940
1340,173201,153403,12.91,1148932,1.51,1.34,50.41,91.0644910644911,9.97299748900885,9.86453657154365,205753,183558,12.09,1340,F-勝悅,666825,592056,12.63,196831,175635,8922,7923
1715,73603,66300,11.02,4149211,0.18,0.17,16.56,44.3694177739597,1.57385153543167,1.08801727740143,85534,60308,41.83,1715,萬洲,2681947,2719842,-1.39,109228,77002,-23694,-16694
4306,66202,-134271,,4512842,0.15,-0.26,17.12,20.9659722492826,1.05192893515627,0.40398590504116,135470,-64423,,4306,炎洲,3967962,4059093,-2.25,162776,9423,-27306,-73846
04,3886917,5174857,-24.89,196949375,0.27,0.17,22.71,43.3524043919089,1.24408788542988,0.557250363052507,7310123,10329777,-29.23,04,紡織纖維類,121002878,124800008,-3.04,7992679,7050423,-682556,3279354
1402,834946,2635289,-68.32,53528751,0.17,0.53,36.54,37.5709211954928,1.08518216512518,0.750852440783447,3564557,6978106,-48.92,1402,遠東新,51595906,53529552,-3.61,3823232,3872118,-258675,3105988
1409,146781,186238,-21.19,16184093,0.09,0.11,15.33,19.45333427517,1.00148810724955,-,266310,279884,-4.85,1409,新纖,8415981,9109647,-7.61,266310,279884,-,-
1410,28866,21616,33.54,720000,0.4,0.3,16.92,77.8684826384762,6.75067444007894,6.48332458220927,38601,29115,32.58,1410,南染,149850,142816,4.93,38440,27605,161,1510
1413,-3319,-32750,,1321124,-0.03,-0.32,6.34,36.1458246160138,1.16609924554539,0.388095935828262,-3319,-29516,,1413,宏洲,465683,579570,-19.65,-1248,-32265,-2071,2749
1414,-4234,-16421,,2200000,-0.02,-0.07,13.97,64.7780239352798,0.932688170074069,0.255547137507668,-5838,-19930,,1414,東和,197066,296976,-33.64,-5300,-19490,-538,-440
1416,385205,155747,147.33,2640202,1.46,0.54,20.43,48.7207838278328,1.31734451830275,0.14324201652731,280613,160117,75.25,1416,廣豐,2021470,869625,132.45,313834,112941,-33221,47176
1417,-121473,-93089,,3798837,-0.32,-0.25,11.06,73.6046225525435,2.37468613640577,1.02685583930785,-121101,-92584,,1417,嘉裕,893036,938842,-4.88,-125261,-89799,4160,-2785
1418,-26092,-61828,,1319276,-0.21,-0.51,3.89,25.660777101585,0.497051811977314,0.0884004614053638,-25099,-60814,,1418,東華,499280,321943,55.08,-21080,-56622,-4019,-4192
1419,-12292,-25462,,3000413,-0.04,-0.09,23.82,62.9412549182391,0.604549737704028,0.484636383686371,-16707,-26393,,1419,新紡,304243,265830,14.45,1559,-22818,-18266,-3575
1423,4887,-18412,,1730000,0.03,-0.11,14.92,92.1660310589741,78.1713592506912,37.240873441291,2755,-19539,,1423,利華,162036,156067,3.82,3928,-16829,-1173,-2710
1432,98890,-76944,,1680197,0.59,-0.48,14.09,33.8719486801055,0.534904945437115,0.15116516822033,89289,-48878,,1432,大魯閣,136443,60945,123.88,-80653,-48269,169942,-609
1434,643592,517351,24.4,16846646,0.38,0.31,34.56,68.1226086389737,2.28569048889576,1.41616807791728,950123,780680,21.7,1434,福懋,10429595,11029926,-5.44,982751,811189,-32628,-30509
1439,-3326,197,,920000,-0.04,<<<<<,21.53,92.5985963387016,155.527799796173,152.466878043257,-3761,261,,1439,中和,105613,95543,10.54,-3400,-3431,-361,3692
1440,25279,203513,-87.58,16568159,0.02,0.12,15.52,63.4072542949817,1.02744819945342,0.393119992501945,26506,237199,-88.83,1440,南紡,4202145,5279253,-20.4,-15663,76841,42169,160358
1441,-26237,-32991,,897991,-0.29,-0.37,8.36,25.6482881300309,1.16317551046487,0.608482231718735,-26237,-34667,,1441,大東,424735,490281,-13.37,-30353,-16730,4116,-17937
1443,-106299,-65099,,1353430,-0.79,-0.48,8.24,23.9002918368439,0.6255491423267,0.129095318509092,-131077,-93580,,1443,立益,266860,273825,-2.54,-46650,-52372,-84427,-41208
1444,162,96018,-99.83,9573029,<<<<<,0.1,11.89,59.9527156794551,1.21376494088318,0.903368788420081,1993,118087,-98.31,1444,力麗,2407514,2759961,-12.77,91255,160321,-89262,-42234
1445,13304,16507,-19.4,1386670,0.1,0.12,14.08,83.3914060868105,6.82017288158396,3.27382447249815,16507,16211,1.83,1445,大宇,394594,472498,-16.49,19794,16168,-3287,43
1446,2742,5107,-46.31,1377095,0.02,0.04,12.95,46.7830235923933,1.72622536752425,0.163118953897305,4911,6940,-29.24,1446,宏和,224242,199597,12.35,3592,3332,1319,3608
1447,-191146,-114322,,9144872,-0.22,-0.13,11.79,45.3653078169844,1.22145404018367,0.661504621955877,-233036,-136219,,1447,力鵬,3195263,4613017,-30.73,-118322,-86754,-114714,-49465
1449,-98690,-61589,,1200000,-0.82,-0.52,6.36,14.7058113412215,1.1326287948154,0.634072514068668,-114458,-68506,,1449,佳和,647448,649528,-0.32,-98094,-59875,-16364,-8631
1451,233951,49151,375.98,4000000,0.58,0.12,25.48,74.4461983484836,4.21049058269682,2.15702143482797,282131,58106,385.55,1451,年興,3071091,2742195,11.99,262462,54748,19669,3358
1452,38445,87614,-56.12,1326414,0.29,0.66,18.82,91.0801634302247,8.53310817239083,5.1827556316663,57164,104896,-45.5,1452,宏益,499511,576453,-13.35,54424,82881,2740,22015
1453,5576,-16879,,879164,0.06,-0.19,11.38,86.7323079805106,8.42235342257555,1.79389723504998,5763,-15444,,1453,大將,10635,30905,-65.59,-8720,-17297,14483,1853
1454,7976,25870,-69.17,1403098,0.06,0.2,12.83,75.9321610115573,2.83348019669616,1.42025086897386,10440,30206,-65.44,1454,台富,416455,529892,-21.41,12301,31040,-1861,-834
1455,15428,-66885,,6117634,0.03,-0.11,12.24,64.4941457692774,1.41747812438416,0.810536477735949,19780,-77462,,1455,集盛,2991825,4025006,-25.67,19826,-125576,-46,48114
1456,-26343,-22163,,937200,-0.28,-0.24,11.33,23.2509295026901,1.53693946802133,0.14319333607992,-26343,-22163,,1456,怡華,109237,137992,-20.84,-10530,-6407,-15813,-15756
1457,34023,110540,-69.22,3351640,0.13,0.42,15.3,33.6698865815888,1.13435358631279,0.658083351612196,43621,118118,-63.07,1457,宜進,1186632,785432,51.08,25438,60483,18183,57635
1459,-20904,88509,,3586289,-0.07,0.28,10.75,48.0097375864278,1.35988675897351,0.99920381627486,-18828,101592,,1459,聯發,769048,1003256,-23.34,11482,66561,-30310,35031
1460,117423,110062,6.69,4711891,0.27,0.25,11.24,50.7788268520544,1.64450028170363,0.609141845542058,131676,126538,4.06,1460,宏遠,2126259,2093769,1.55,169276,117013,-37600,9525
1463,32212,22601,42.52,1732684,0.2,0.14,12.17,52.8353634073578,1.68140523969179,0.503446185500013,31772,24278,30.87,1463,強盛,129079,134186,-3.81,6961,6212,24811,18066
1464,96213,59627,61.36,2488360,0.4,0.27,15.77,41.7588127202977,1.17591866093502,0.674520569199246,46082,100177,-54,1464,得力,1853720,1576218,17.61,58223,96117,-12141,4060
1465,15043,20810,-27.71,1036073,0.15,0.2,17.67,65.6522351883071,6.00079049732722,2.24863378197785,26287,34714,-24.28,1465,偉全,439188,523707,-16.14,31791,23633,-5504,11081
1466,-46557,252,,1111573,-0.42,<<<<<,16.26,50.267059772719,1.79477885038971,0.79332313523351,-50236,-149,,1466,聚隆,867981,1047772,-17.16,-37797,3338,-12439,-3487
1467,6301,8242,-23.55,2102622,0.03,0.04,10.46,32.1377283427272,1.50674664624804,0.868667423666868,-17161,1031,,1467,南緯,1671550,1637948,2.05,28581,9425,-45742,-8394
1468,-1236,-8033,,1604053,-0.01,-0.05,7.04,45.8904554926674,1.72548833049485,0.512637263310412,-1256,-10604,,1468,昶和,151961,172361,-11.84,8941,-261,-10197,-10343
1469,-6190,-10285,,1246000,-0.05,-0.08,14.05,78.0710467452705,2.10179967200326,0.90980305110241,-6762,-11412,,1469,理隆,98745,75795,30.28,-1182,-10587,-5580,-825
1470,16313,15266,6.86,857670,0.19,0.18,11.37,90.2197750360496,7.34063288477712,3.67658746846089,19654,18852,4.25,1470,大統染,183270,199659,-8.21,20480,21302,-826,-2450
1472,83932,-29330,,741500,1.13,-0.41,6.19,43.0165717681865,0.92588915572132,0.464571286743497,96605,-29804,,1472,三洋紡,137863,186329,-26.01,99712,-26649,-3107,-3155
1473,177437,66515,166.76,1467340,1.22,0.46,27.37,55.688254469587,1.69003121525607,1.29619430832979,228881,56681,303.81,1473,台南,2849152,2503737,13.8,231138,23189,-2257,33492
1474,31866,19396,64.29,1298970,0.25,0.15,14.31,54.4236644004182,1.37680348632989,0.755113639472345,38358,22448,70.87,1474,弘裕,848203,843838,0.52,39296,25981,-938,-3533
1475,-8744,-14426,,525168,-0.17,-0.27,7.42,109.126328349513,2.03382543855643,1.4230952396485,-2472,-22173,,1475,本盟,46580,48402,-3.76,-12918,-15296,10446,-6877
1476,653130,698150,-6.45,2689874,2.47,2.68,55.49,73.7369777996696,2.714681803394,1.9473826188334,801195,859042,-6.73,1476,儒鴻,5590471,4928213,13.44,934279,873160,-133084,-14118
1477,639679,640349,-0.1,1988364,3.22,3.24,48.29,73.6690533013895,2.35831355957906,0.901133834209382,783368,782926,0.06,1477,聚陽,6309426,5782028,9.12,779418,769591,3950,13335
4414,-45797,-56651,,1443288,-0.34,-0.41,8.85,42.0911000952371,1.86008403796555,0.730459331586283,-42985,-57452,,4414,如興,788388,585856,34.57,-35589,-38130,-7396,-19322
4426,246194,137879,78.56,911721,2.7,1.51,24.64,62.9075113655394,1.70933888511217,1.22070445275323,291857,160861,81.43,4426,利勤,717605,493817,45.32,306715,170807,-14858,-9946
05,5334788,4784530,11.5,120373508,0.82,0.66,23.25,39.7002436434188,1.27928077768649,0.835442190113975,5799950,5486130,5.72,05,電機機械類,100116365,101139359,-1.01,6966719,5819633,-1166769,-333503
1503,372649,370336,0.62,5209722,0.72,0.71,41.57,61.7962461706836,1.49550415618027,0.962511375770783,493653,477297,3.43,1503,士電,4926396,4763468,3.42,428973,437975,64680,39322
1504,683036,737106,-7.34,20026929,0.34,0.37,25,54.5889933053804,1.90061668707719,1.30206099520666,1061756,1108947,-4.26,1504,東元,11678422,11716314,-0.32,1033366,986683,28390,122264
1506,6337,6322,0.24,1222557,0.05,0.05,10.49,45.9124483339743,3.14228656501874,1.88366959289491,10619,7475,42.06,1506,正道,413601,377845,9.46,16540,14969,-5921,-7494
1507,477972,492589,-2.97,4108200,1.17,1.21,30.28,42.9889711694345,1.31897197393647,0.645678727919731,629019,672530,-6.47,1507,永大,5082552,5813506,-12.57,600011,653897,29008,18633
1512,-22887,-61403,,1818025,-0.13,-0.33,7.89,29.7809025371146,1.17650267208919,0.744533100882895,3819,-42308,,1512,瑞利,1051758,959896,9.57,20737,-3781,-16918,-38527
1513,148388,122222,21.41,4200000,0.36,0.3,18.23,51.1472715541103,1.72755476177407,0.853990994459669,205414,155684,31.94,1513,中興電,3419627,2081376,64.3,198593,95095,6821,60589
1514,82052,21190,287.22,2010670,0.41,0.11,13.84,55.9235432824149,1.77715631037345,1.29045967210353,92634,22148,318.25,1514,亞力,1134443,792923,43.07,87741,16360,4893,5788
1515,1901,17244,-88.98,1814735,0.01,0.1,13.18,44.520910712006,1.13568148707424,0.821121473462573,4151,11920,-65.18,1515,力山,762051,770101,-1.05,8359,8627,-4208,3293
1517,5872,3636,61.5,2278250,0.03,0.02,15.61,70.1245038348017,4.22659127249702,3.27095681399521,9214,22120,-58.35,1517,利奇,702112,886027,-20.76,-8363,47789,17577,-25669
1519,-33963,-2970,,2610585,-0.13,-0.01,12.02,40.094800211468,1.58830241451222,0.860604940428416,-37328,14993,,1519,華城,1035936,1026516,0.92,-1860,29184,-35468,-14191
1521,156243,170396,-8.31,762300,2.05,2.24,25.43,55.0938463903934,1.57755646125553,0.943527364210756,172250,204324,-15.7,1521,大億,1432515,1610395,-11.05,133778,180191,38472,24133
1522,229557,129731,76.95,3128979,0.74,0.42,19.64,32.0122355897425,1.11194948603855,0.478401566030736,341424,210474,62.22,1522,堤維西,4065653,3730972,8.97,309605,237833,31819,-27359
1524,49578,-214132,,1796852,0.28,-1.19,10.73,41.8274768616838,1.0690923073428,0.616608203470434,59894,-257778,,1524,耿鼎,614641,591818,3.86,86010,26513,-26116,-284291
1525,131280,90863,44.48,692454,1.9,1.31,50.57,81.7942473876499,1.46738392182128,0.372478563534175,132008,93376,41.37,1525,江申,261807,286592,-8.65,4130,5476,127878,87900
1526,11075,4484,146.99,500000,0.22,0.09,12.27,47.0913408967959,1.96724440693664,0.789566353936243,10621,6907,53.77,1526,日馳,194784,199321,-2.28,24615,18231,-13994,-11324
1527,170961,48629,251.56,1379606,1.24,0.32,26.11,24.3197715452655,1.26791260851902,0.59705272633003,205977,58589,251.56,1527,鑽全,970113,841760,15.25,238085,162779,-32108,-104190
1528,25803,467,5425.27,1800000,0.15,<<<<<,12.96,47.0243641780489,1.71170277122238,0.981634559477392,23851,39,61056.41,1528,恩德,787190,782680,0.58,22209,25295,1642,-25256
1529,17656,-7046,,2997089,0.06,-0.02,1.01,55.3791864540725,0.988282132489908,0.646243163866854,17599,-7046,,1529,樂士,94958,27014,251.51,13887,-4027,3712,-3019
1530,23198,66809,-65.28,919945,0.25,0.73,28.69,40.0789153976586,1.40688861215819,0.783753595191824,29347,94317,-68.88,1530,亞崴,744117,911947,-18.4,41101,47448,-11754,46869
1531,7501,20497,-63.4,1931511,0.04,0.11,22.02,76.6266096116237,3.50902899914107,2.66366927072682,12372,29873,-58.58,1531,高林股,657959,647231,1.66,23567,26596,-11195,3277
1533,27306,20716,31.81,947572,0.29,0.22,23.64,50.9269449066167,1.82198646034816,1.1379948420374,35905,25477,40.93,1533,車王電,581759,574117,1.33,47979,51833,-12074,-26356
1535,71659,134138,-46.58,1237426,0.58,1.08,28.58,54.0437612243925,1.89653719712557,1.14448709906359,126664,157772,-19.72,1535,中宇,2409630,2562804,-5.98,105580,123653,21084,34119
1536,259406,204182,27.05,2349565,1.1,0.87,17.46,41.9699368261963,1.67106746036145,1.09494161219561,320966,240711,33.34,1536,和大,1428267,1204902,18.54,368792,270947,-47826,-30236
1537,186511,154564,20.67,817854,2.29,1.89,42.64,75.7307560743858,4.39017583710224,2.68529552937041,256667,210078,22.18,1537,廣隆,1601714,1716957,-6.71,269482,210532,-12815,-454
1538,58,-86971,,831358,<<<<<,-1.05,8.93,44.9435984497823,0.770702253000412,0.54640643556018,58,-86971,,1538,正峰新,163311,187057,-12.69,-4142,-20322,4200,-66649
1539,57905,47145,22.82,653700,0.89,0.72,16.05,41.1223904142563,1.47876369139812,0.816516304961515,70970,57644,23.12,1539,巨庭,728957,677683,7.57,94374,69397,-23404,-11753
1540,12773,42986,-70.29,854736,0.16,0.54,17.35,85.4343153291121,5.54953441445444,2.15834073827243,15430,48994,-68.51,1540,喬福,143006,277192,-48.41,19494,60336,-4064,-11342
1541,89346,33774,164.54,788000,1.13,0.43,16.22,55.0387106219535,1.57807715417827,1.12219519598268,109171,41173,165.15,1541,錩泰,862880,667895,29.19,130669,53418,-21498,-12245
1558,88506,115891,-23.63,605526,1.46,1.91,72.93,72.6458172359915,3.08993670732802,2.59832729562365,123634,153496,-19.45,1558,伸興,1225525,1283866,-4.54,171400,156135,-47766,-2639
1560,97032,151139,-35.8,1410000,0.69,1.07,27.64,76.7363498397712,1.84032595886198,1.07480699137579,116906,182977,-36.11,1560,中砂,934505,1017144,-8.12,118522,190227,-1616,-7250
1568,40655,13452,202.22,1030865,0.39,0.13,14.97,50.5220371116554,2.39146635416099,1.40999715353355,61670,19759,212.11,1568,倉佑,632526,536651,17.87,64949,38534,-3279,-18775
1583,54799,127646,-57.07,1003303,0.55,1.27,37.72,29.9894228398665,1.46792682426424,0.808534364658715,81753,210822,-61.22,1583,程泰,1352319,1808125,-25.21,128725,178363,-46972,32459
1589,297347,233429,27.38,1187023,2.51,2.22,90.52,68.7139577564762,3.8912905109476,3.18210879411769,404259,310900,30.03,1589,F-永冠,1912870,1862957,2.68,389966,317174,14293,-6274
1590,439332,246868,77.96,1790250,2.45,1.38,59.49,48.4860341757077,1.08109111093374,0.802463835947343,611635,366869,66.72,1590,F-亞德,2270012,1867192,21.57,517869,414086,93766,-47217
1592,121597,47914,153.78,1004333,1.23,0.48,31.36,43.856055247148,1.12630757914443,0.477401145628554,155971,77997,99.97,1592,F-英瑞,1524337,1316321,15.8,179125,88172,-23154,-10175
2049,143751,515490,-72.11,2692785,0.53,1.91,51.07,41.1722715087794,1.28675952776399,0.650973395551512,103637,555403,-81.34,2049,上銀,2984407,3637671,-17.96,149169,686590,-45532,-131187
2228,180236,140323,28.44,755944,2.39,1.96,46.77,81.7415347199586,4.65436726210739,3.20461182878541,237315,179602,32.13,2228,劍麟,1098938,940162,16.89,231277,155630,6038,23972
2231,267373,257841,3.7,836010,3.2,3.1,33.39,59.0850744600503,2.11272024873235,1.6787315790581,315941,292051,8.18,2231,為升,827320,659764,25.4,357147,296819,-41206,-4768
2236,36090,8498,324.69,338670,1.07,0.28,33.68,60.2154329937077,2.69097812194572,1.96283362153222,64234,18005,256.76,2236,F-百達,496781,364056,36.46,64205,34100,29,-16095
2371,-795461,-472850,,23395367,-0.35,-0.21,13.12,14.6085422513099,0.798982405650162,0.6029929690845,-2479941,-1592779,,2371,大同,22029509,25056066,-12.08,-1467394,-1884271,-1012547,291492
3167,45688,56279,-18.82,799786,0.57,0.77,19.76,49.895237580956,2.28993559868314,1.7827332127035,48072,45372,5.95,3167,大量,440388,484371,-9.08,39368,35282,8704,10090
