year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
201004,3638.0,738881.0,42.76,15.6027,89.2609,732953.0,2612,2318152.0,591759.0,14.509100000000002
201101,3638.0,753305.0,43.66,14.31,88.1033,164547.0,2527.0,486385.0,128407.0,13.55
201102,3638.0,755186.0,42.59,14.24,88.1765,209011.0,5182,973503.0,174058.0,13.56
201103,3638.0,710357.0,44.58,11.37,85.6768,406390.0,3657,1577035.0,335890.0,10.66
201104,3638.0,714391.0,46.35,11.8347,86.03299999999999,587787.0,6795,2155619.0,500389.0,11.0704
201201,3638.0,718113.0,47.27,12.4,86.2466,115148.0,5194,598433.0,99803.0,11.73
201202,3638.0,792452.0,50.97,10.16,84.9702,342904.0,10804,1387750.0,298250.0,9.51
201203,3638.0,809225.0,48.22,12.07,87.1227,583351.0,12626,2132676.0,551947.0,11.38
201204,3638.0,809713.0,50.6,10.4375,87.7569,773863.0,12721,2833048.0,784811.0,10.0836
201301,3638.0,810223.0,53.56,13.7150586609061,90.0684071470525,120836.0,4021,553523.0,115752.0,13.2933999612494
201302,3638.0,811394.0,50.97,7.75942713898937,84.48472682552901,233506.0,12808,1107548.0,209432.0,7.56321187462478
201303,3638.0,781770.0,51.29,14.6291940863758,90.3044766223187,351619.0,13252,1559224.0,302904.0,14.3165240897549
201304,3638.0,783184.0,52.64,16.3347777130654,91.6108756969375,424321.0,18069,1988918.0,429673.0,15.9677499514657
201401,3638.0,742344.0,54.89,16.1420072302865,91.5770552124626,87188.0,5904,446742.0,75102.0,15.7827243866185
201402,3638.0,788943.0,53.75,12.7387322580552,89.97584774287772,63667.0,14112,904263.0,64278.0,12.409660169352
