year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
201101,3598.0,633053.0,30.38,2.02,54.8624,28275.0,2796.0,1794715.0,31071.0,1.13,
201102,3598.0,633603.0,28.13,1.71,46.3012,95526.0,-8489,3659445.0,79596.0,0.89,
201103,3598.0,633896.0,30.8,1.72,45.9613,323039.0,13655,6432538.0,279778.0,1.08,
201104,3598.0,634451.0,35.22,2.0092,45.3547,601864.0,15220,9059547.0,509168.0,1.2659,
201201,3598.0,640694.0,37.31,2.25,50.7464,150576.0,-16839,2095452.0,111500.0,1.33,
201202,3598.0,663807.0,36.45,2,48.8574,329132.0,-13061,4556090.0,262824.0,1.19,
201203,3598.0,683366.0,40.27,2.36,58.8,586081.0,-28418,7800865.0,463716.0,1.57,
201204,3598.0,683680.0,42.22,2.4739,60.3967,747563.0,-31533,10541736.0,595183.0,1.5969,
201301,3598.0,684473.0,43.19,2.1918372678889,55.5295608575145,79523.0,9310,2183758.0,73733.0,1.15789956328855,
201302,3598.0,719057.0,43.2,2.16824335593527,55.0713568638663,193684.0,19266,4899420.0,176485.0,0.987094119629147,
201303,3598.0,719057.0,41.65,2.28029034393852,57.442949100954294,246597.0,11083,7264465.0,213715.0,1.15020452990397,
201304,3598.0,719056.0,41.66,2.21488440572492,56.262654762139796,237436.0,26672,9628256.0,213817.0,1.38165020959704,
201401,3598.0,719056.0,42.91,2.22581694558115,56.791823886965894,73658.0,16176,2199383.0,78369.0,1.25269189979313,
201402,3598.0,719801.0,42.05,2.42575861251099,60.635925623070605,180975.0,3000,4524270.0,166703.0,1.31961215627092,
201403,3598.0,719801.0,44.73,2.24899595082676,57.84689024537521,353828.0,34862,7348684.0,345551.0,1.41953634970417,388690.0
201404,3598.0,719801.0,46.55,2.02568908701543,53.6032378398867,476539.0,61774.0,10049614.0,476061.0,1.30003758576985,538313.0
201501,3598.0,719801.0,47.68,2.3925167023549703,60.8228951061732,99081.0,-3396.0,1973909.0,83448.0,1.29520307906279,95685.0
201502,3598.0,719801.0,43.72,2.3211532512107302,56.937461004548204,150939.0,-8562.0,3919735.0,123978.0,1.1793331802695601,142377.0
201503,3598.0,719801.0,45.38,2.38387699890178,59.85305493380711,229430.0,27892,6036265.0,224480.0,1.24615755497817,257322.0
201504,3598.0,719801.0,46.51,2.80623195115419,65.6784247111784,321048.0,45062,8272431.0,319149.0,1.72144865494794,366110.0
201601,3598.0,719801.0,46.77,2.84886156084408,66.3286880381614,50661.0,-23582,1738640.0,21280.0,1.64543604070472,27079.0
