year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200403,6202.0,1941000.0,13.99,3.53,75.444,587835.0,16088.0,2948064.0,585451.0,2.46,
200404,6202.0,1941000.0,14.93,5.24,82.4234,767515.0,32505.0,3837734.0,777528.0,3.89,
200501,6202.0,1941000.0,15.54,4.78,80.5362,141524.0,-13486.0,741378.0,101585.0,3.59,
200502,6202.0,2077472.0,13.91,2.65,66.8526,349640.0,6558.0,1647356.0,340559.0,2.08,
200503,6202.0,2067433.0,14.55,4.31,78.7297,607260.0,52757.0,2700196.0,634172.0,3.37,
200504,6202.0,2066950.0,15.96,4.72,,886224.0,72727.0,3718144.0,917226.0,3.79,
200601,6202.0,2076876.0,17.1,4.8,81.9864,225456.0,15426.0,900319.0,237994.0,2.14,
200602,6202.0,2132422.0,14.67,2.37,,517846.0,20838,1946145.0,518657.0,0.98,
200603,6202.0,2122951.0,15.79,4.51,81.0658,813176.0,55760,3000883.0,815731.0,1.49,
200604,6202,2126834.0,16.92,4.67,81.523,1049260.0,69436,3891296.0,1058371.0,1.87,
200701,6202,2129714.0,17.89,5.35,83.7323,178825.0,27710,813909.0,199163.0,2.17,
200702,6202,2181897.0,14.65,2.38,,441211.0,42689,1795388.0,410082.0,1.13,
200703,6202,2179432.0,15.48,4.23,,680352.0,68376,2792747.0,658689.0,2.49,
200704,6202,2180586.0,16.4568,4.48,80.9878,875724.0,86971,3694756.0,870313.0,3.54,
200801,6202,2184284.0,17.01,4.91,82.8156,142440.0,3475,860037.0,140028.0,3.92,
200802,6202,2211904.0,14.55,2.33,66.6716,322982.0,22296,1781896.0,360068.0,1.87,
200803,6202,2209104.0,15.37,4.09,80.8938,489526.0,58806,2655293.0,553651.0,3.2,
200804,6202,2210131.0,15.6,4.93,83.3839,598915.0,3410,3332416.0,601844.0,3.84,
200901,6202,2212219.0,15.98,5.96,85.791,74476.0,9572,524432.0,76680.0,4.93,
200902,6202,2222678.0,14.15,2.61,70.4361,227023.0,8200,1236861.0,214639.0,2.2,
200903,6202,2223156.0,15.02,3.87,79.0796,437588.0,18369,2154738.0,424677.0,3.13,
200904,6202,2223627.0,15.87,4.24,81.5064,620096.0,22524,2983682.0,617361.0,3.61,
201001,6202,2227091.0,16.71,4.49,80.783,202376.0,2802,870865.0,192073.0,3.78,
201002,6202,2230189.0,15.47,2.66,68.2808,444819.0,33223,2005666.0,463074.0,2.31,
201003,6202,2231903.0,16.42,3.83,77.4578,667642.0,46091,3052778.0,677907.0,3.21,
201004,6202,2237681.0,16.9,3.78,78.4857,767948.0,70392,3849472.0,786103.0,3.14,
201101,6202,2242150.0,17.39,5.14,82.499,131151.0,-8108.0,805832.0,111895.0,4.17,
201102,6202,2243539.0,14.99,2.41,67.0682,298706.0,15443,1785386.0,275047.0,2.03,
201103,6202,2235985.0,15.79,4.01,80.4424,427613.0,71167,2598117.0,431706.0,3.2,
201104,6202,2235985.0,16.22,4.2,81.6104,531504.0,100664,3319526.0,526775.0,3.53,
201201,6202,2235985.0,16.61,4.66,81.7078,103975.0,2432,721255.0,95550.0,3.77,
201202,6202,2235985.0,15.14,2.31,68.7037,288688.0,23493,1664431.0,278457.0,1.85,
201203,6202,2235985.0,15.84,3.57,80.218,463202.0,33486,2542183.0,441906.0,2.73,
201204,6202,2235985.0,16.36,3.83,80.6016,602338.0,43575,3365511.0,560194.0,3.15,
201301,6202,2235985.0,17.12,4.09828752821246,79.48441140938729,147225.0,27573,892829.0,150447.0,3.41962210630675,
201302,6202,2237401.0,15.65,2.49833076883904,67.6107900849748,362488.0,65980,1939113.0,367888.0,2.12248398614593,
201303,6202,2248156.0,16.53,3.81764635841328,78.3196571584689,565728.0,89349,2908435.0,563035.0,3.12631185367108,
201304,6202,2289780.0,17.52,4.4844603535235,80.3889655815973,755589.0,126443,3894361.0,744945.0,2.32852689713962,
201401,6202,2261682.0,18.24,4.70888347074687,81.0574927690082,176020.0,15678,884215.0,165101.0,2.60437105520061,
201402,6202,2261682.0,15.8,2.58726910327332,67.3387604491583,401620.0,31903,1915369.0,372325.0,1.47317895597468,
201403,6202,2261682.0,16.78,4.43015122068503,80.17164493449509,602527.0,76120,2895214.0,576737.0,2.10312083629697,678647.0
201404,6202,2261682.0,17.86,4.46356979954387,79.8217080279218,817495.0,121024.0,3930519.0,791556.0,2.34545672788381,938519.0
201501,6202,2261682.0,18.55,4.90337899815429,81.23056491632629,180088.0,9937.0,878241.0,160549.0,2.2323742355579905,190025.0
201502,6202,2261682.0,15.96,2.57362208338178,66.7721741420859,411473.0,39680.0,1914395.0,380554.0,1.20831431246443,451153.0
201503,6202,2261682.0,17.07,4.06107553520701,78.0918572808138,628908.0,88728,2928263.0,600176.0,1.55771941189602,717636.0
201504,6202,2261682.0,17.81,4.47469521469522,79.54055233008759,846550.0,100153,3967840.0,806806.0,1.84325611325611,946703.0
201601,6202,2261682.0,18.61,5.10879172079755,81.545614465773,173101.0,22033,908086.0,168076.0,2.7784049245369,195134.0
201602,6202,2261682.0,15.83,2.4872946305107,65.5461034419835,397055.0,39056,2001688.0,370035.0,1.73431750533199,436111.0
201603,6202,2261682.0,16.62,4.37785458920846,79.2073452346238,617247.0,59316,3072866.0,577031.0,3.11067022777417,676563.0
