year&season,公司,期末股本,每股淨值,流動比率,營業利益,營業外,營業收入,稅後純益,速動比率,淨值佔總資產,稅前純益
200702,24.0,843891454.0,17.08,1.76,92321859.0,15958274,501560946.0,99703455.0,1.28,,
200703,24.0,798871552.0,17.8644088161982,2.04276005308322,163073627.0,26347885,808712087.0,173800429.0,1.46525713371219,,
200704,24.0,814897612.0,17.6531953441761,2.17347882071161,222260708.0,19433723,1122751722.0,218601475.0,1.47898423274856,74.313214195364,
200801,24.0,807895323.0,17.780505703665302,2.32571004547436,35669675.0,-2666347,265742749.0,28067936.0,1.86420635012532,74.6878733902191,
200802,24.0,823905303.0,15.5591046861077,1.5637444426688,79520788.0,-1828962,541632242.0,65222923.0,1.26367882683097,65.145286989824,
200803,24.0,818927432.0,16.6635038296207,1.97176458047795,127961601.0,-4654531,833053900.0,104696902.0,1.5586858147813,70.501412378946,
200804,24.0,814027924.0,16.357483491244302,2.24385543496294,135209064.0,-60140399,1044850141.0,56084021.0,1.84076973775494,71.678512128761,
200901,24.0,812314811.0,16.4686400435512,2.33972963375597,-13967117.0,-7314803,160057453.0,-21110877.0,1.96687527879002,72.03958119132291,
200902,24.0,797600417.0,15.4444655494169,1.69483705706395,22354793.0,-7506524,405040154.0,9762164.0,1.4317121962095298,65.9632707384758,
200903,24.0,784825160.0,17.3421850160869,1.98101121310337,80648394.0,-1435934,705047546.0,69064795.0,1.65312791907246,70.6464241937124,
200904,24.0,790996892.0,18.336528015081,1.97592082305928,141442355.0,8911327,1003296797.0,135600177.0,1.66317451310705,71.3350006916194,
201001,24.0,794688922.0,19.1392076055642,1.95695102816946,58369209.0,7684612,301756536.0,62510575.0,1.62891162957081,72.0033375632367,
201002,24.0,799541812.0,18.2611304260346,1.45481159273772,129277947.0,16615473,629256044.0,136850453.0,1.21612140470649,65.7115514260924,
201003,24.0,810039507.0,19.1288703650846,1.61022818755123,201608668.0,31054586,972212934.0,218549266.0,1.29498916100764,69.84718806891401,
201004,24.0,824567065.0,19.8383193609607,1.65376795679356,260610885.0,34867980,1336266994.0,275943038.0,1.32992205113086,70.4657259298868,
201101,24.0,826673544.0,20.402026050563897,1.54644270522384,50156966.0,4705886.0,314673217.0,48160282.0,1.22592520860752,70.9230292372345,
201102,24.0,829745446.0,18.814614982532802,1.16286891799788,97954404.0,7196456,639702052.0,92175210.0,0.929283324619675,64.2322099304522,
201103,24.0,841431722.0,18.9405803148458,1.34366401925423,128149280.0,10059852,953238451.0,121029430.0,1.04895487334948,68.1373489710708,
201104,24.0,950864895.0,17.413976672259,1.4478639526843,158713875.0,531338,1257156607.0,138190658.0,1.14074650020434,69.8505611722948,
201201,24.0,955796670.0,17.6933252445837,1.5023458763431998,34190188.0,-595135,290647369.0,29517492.0,1.1813698173071598,70.02324270852671,
201202,24.0,957696308.0,16.8430620805943,1.19389537308266,89927607.0,1999774,628524943.0,78231387.0,0.949572079454536,64.3280968401054,
201203,24.0,999123084.0,17.2395729973946,1.37230585143235,147332795.0,6126494,986212205.0,131561942.0,1.0627412275563,68.1050167174239,
201204,24.0,1051012151.0,16.842258020668698,1.42227667189319,193824560.0,8867225,1322488467.0,173367035.0,1.09705050883677,68.61495055207871,
201301,24.0,1052994792.0,17.4240328151595,1.70059607945145,56577465.0,8252130,390603875.0,55292258.0,1.34777499030035,63.240518778245004,
201302,24.0,1056758826.0,17.0114862707567,1.47978911627529,142241433.0,15460365,843899483.0,135355688.0,1.19711199849529,58.5239274302735,
201303,24.0,1059801512.0,17.809699756306802,1.76020940926004,238512327.0,19179337,1320078703.0,223176769.0,1.41773886744351,61.36723562505551,
201304,24.0,1054621337.0,18.4297029825787,1.70282417559756,319431220.0,19640673,1763729590.0,296254194.0,1.38955717858755,61.4768292496735,
201401,24.0,1059286062.0,19.589551816457302,1.86627538426379,95761754.0,6029500,459578231.0,90842842.0,1.51082807583619,63.44761743012529,
201402,24.0,857441166.0,24.070130124823,1.71414844646845,223397715.0,13941206,1001320411.0,204218084.0,1.40080549448354,60.186659904587295,
201403,24.0,853449367.0,25.75,2.00119547963841,364888494.0,24781827,1577037808.0,339918701.0,1.60648164361339,63.6601961123483,389670321.0
201404,24.0,854172324.0,27.8,2.2066300006332598,507377620.0,36355926.0,2169518393.0,482536577.0,1.8222568923699298,64.31179972941361,543733546.0
201501,24.0,857723578.0,29.14,2.399506941916,131985251.0,4220827.0,559428226.0,121132718.0,1.9768100354991898,66.12679546169059,136206078.0
201502,24.0,858981784.0,27.58,1.9262892785443797,248022330.0,28927820.0,1109441445.0,235683716.0,1.5889735934417,61.3322723911946,276950150.0
201503,24.0,857413068.0,29.16,2.2584597323121,361638515.0,47257752,1676527822.0,353474656.0,1.83605360671848,65.5658729256142,408896267.0
201504,24.0,855818535.0,30.34,2.30382218570997,469168872.0,48934905,2242541053.0,450100172.0,1.90659035765968,66.3251930253605,518103777.0
201601,24.0,859851571.0,31.13,2.39390556422172,95318495.0,1607789,535855931.0,84410962.0,2.01083454751256,66.97535412835491,96926284.0
201602,24.0,858737537.0,29.26,1.74829522024645,219230553.0,5406095,1115053887.0,183447743.0,1.46019783605649,60.741191258586795,224636648.0
201603,24.0,858212857.0,30.52,1.96369750219258,361191451.0,6750425,1759201143.0,311398304.0,1.60747911154249,65.02760380356929,367941876.0
