year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1221 久津實業  ,1461130,12.22,1.48,58.43,1247,69864,307442,66623,0.38
200002,1221,1578020.0,11.4071,1.49,56.2398,44618.0,68456.0,909060,84810,0.8
200003,1221,1578020,12.3421,1.35,60.048,69612,204232,1499075,253844,0.66
200004,1221,1578020,11.9658,1.56,62.8971,78394,141979,2029015,191373,0.94
200101,1221,1578020,12.5286,1.54,61.0635,58938,32965,923802,90803,1.03
200102,1221,1760000,11.8854,1.46,55.8756,103804,119944,2059274,216048,1.06
200103,1221,1760000,12.2801,1.41,51.7671,166411,133284,3256567,285695,1.04
200104,1221,1760000,12.8534,1.44,51.9527,352109,85977,5327355,384986,1.16
200201,1221,2707966,13.9244,1.75,54.7915,129999,-14484,1938384,76515,1.14
200202,1221.0,3036800,12.3321,1.5,52.4824,257717.0,-95720.0,4453896.0,118397,0.95
200203,1221.0,3036800.0,12.9337,1.45,50.8316,405410.0,-43869.0,6978766.0,273741,0.9
200204,1221.0,3036800,10.4108,1.54,39.0735,631416.0,-909629.0,10277088.0,-446213,1.16
