year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅前純益,稅後純益,速動比率
201504,3321.0,890000.0,18.98,1.54330377056856,53.1038716357279,195137.0,27507,3207690.0,222644.0,177633.0,1.31968144989615
201601,3321.0,890000.0,18.29,1.20616576726166,52.2561156737805,-37381.0,-9176,595139.0,-46557.0,-48281.0,1.02817766708178
201602,3321.0,890000.0,15.35,1.29830210905159,43.0644887081287,-119786.0,-5238,1181085.0,-125024.0,-127196.0,1.06435821240949
201603,3321.0,890000.0,14.14,1.5124250573051,35.9839618130665,-190135.0,-21908,1817415.0,-212043.0,-212374.0,1.2369281551489
