year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2811 臺東企銀  ,6683163,11.37,12.72,16.81,26071,25689,778950,51760,12.59
200002,2811,6683162.0,10.7144,11.23,16.5191,-450637.0,67096.0,1348975,-383541,11.09
200003,2811,6683163,10.1415,13.03,15.4592,-827165,60783,1946714,-766382,12.9
200004,2811,6683162,8.6079,10.74,13.7742,-1842883,51540,2585109,-1791343,10.65
200101,2811,6683163,8.5896,15.58,13.0612,-42327,32229,665175,-10098,15.45
200102,2811,6683162,7.5226,18.77,11.4042,-760994,37817,1181467,-723177,18.58
200103,2811,6683162,7.1278,17.42,10.8063,-1031554,44561,1749132,-986993,17.24
200104,2811,6683162,5.8228,19.51,8.8486,-1894688,35550,2261460,-1859138,19.34
200201,2811,6683163,5.7321,16.06,8.745,-65948,5608,550051,-60340,15.84
200202,2811.0,6683162,2.481,13.76,4.0602,-2238054.0,4894.0,1048280.0,-2233160,13.55
200203,2811.0,3900000.0,1.5523,10.92,1.4777,-3229589.0,-56252.0,1553597.0,-3285841,10.74
200204,2811.0,3900000,0.7558,15.59,0.6824,-3458984.0,-137479.0,2279908.0,-3596463,15.4
200301,2811.0,3900000,1.7841,19.24,1.5042,386854.0,13851.0,1056416.0,400705,18.98
200302,2811.0,3900000,1.7277,19.45,1.4194,383116.0,-4400.0,1811221.0,378716,19.21
200303,2811.0,3900000,2.5137,23.3,1.9378,732039.0,-46787.0,2663026.0,685252,23.05
200304,2811.0,3900000,3.6576,21.68,2.6841,1198647.0,-67282.0,3646644.0,1131365,21.51
200401,2811.0,3900000,4.4661,26.66,3.181,314822.0,336.0,967634.0,315317,26.47
200402,2811.0,3900000,5.1952,23.73,3.5806,596586.0,1276.0,2008237.0,598021,23.59
200403,2811.0,3900000,5.9473,23.57,3.9568,888910.0,2245.0,3002902.0,891313,23.41
200404,2811.0,3900000,7.05,33.55,4.6279,1328170.0,-6840.0,4095080.0,1321541,33.36
200501,2811.0,3900000,7.71,45.9,4.9706,269414.0,-11272.0,1093564.0,258142,45.62
200502,2811.0,3900000,7.34,45.57,4.7501,150634.0,-41214.0,2087226.0,109420,45.31
200503,2811.0,3900000,6.45,43.76,4.151,-193341.0,-44040.0,2963118.0,-237381,43.51
200504,2811.0,3900000.0,5.19,29.59,,-686550.0,-41383.0,3819321.0,-727933,29.46
200601,2811.0,3900000,3.54,0.0,2.3787,-652095.0,0.0,421421.0,-645552,0.0
200602,2811.0,3900000,0.22,-,,-1947084.0,-,447839.0,-1940541,-
200603,2811.0,2925000.0,-2.48,-,-1.4081,-2755706.0,-,913336.0,-2749163.0,-
