year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2525 寶祥實業  ,7766720,9.88,1.39,61.02,-74135,-189434,144143,-224814,0.09
200002,2525,7766720.0,9.1731,1.36,59.9025,-251147.0,-387937.0,64078,-714782,0.05
200003,2525,7766720,9.1648,1.31,59.6576,-366235,-638816,90083,-1080648,0.02
200004,2525,7766720,7.6694,1.3,55.0218,-381152,-2567177,36090,-3024736,0.02
200101,2525,7766720,7.307,1.28,53.715,-44158,-237290,22118,-281448,0.01
200102,2525,7766720,7.1536,1.5,53.5639,-31701,-367897,30064,-399598,0.02
200103,2525,7766720,6.9734,1.46,52.5275,-58414,-479720,42780,-538134,0.02
200104,2525,7766720,5.5266,1.42,46.5409,-47794,-1616846,66547,-1664640,0.01
200201,2525,7766720,5.4231,1.4,45.956,-9201,-71219,15758,-80420,0.01
200202,2525.0,7766720,4.6191,1.25,42.0071,-40239.0,-664583.0,28828.0,-704822,0.0
200203,2525.0,7766720.0,4.3682,1.21,40.566,-68553.0,-804903.0,43678.0,-873456,0.01
200204,2525.0,7766720,2.9503,1.19,32.689,-569630.0,-1161371.0,188687.0,-1731001,0.01
200301,2525.0,7766720,2.8599,1.18,32.1809,-87994.0,17803.0,116567.0,-70191,0.01
200302,2525.0,7766720,2.5936,1.15,30.5589,-193784.0,-83224.0,223299.0,-277008,0.0
200303,2525.0,7766720,2.4746,1.14,30.090999999999998,-258099.0,-111320.0,269752.0,-369419,0.01
200304,2525.0,7766720,2.1728,0.94,27.419,-297994.0,-305873.0,281631.0,-603867,0.0
200401,2525.0,7766720,1.9635,0.93,25.2913,-6911.0,-155618.0,689.0,-162529,0.0
200402,2525.0,7766720,1.9113,0.97,22.404,-16929.0,-186153.0,1310.0,-203082,0.0
200403,2525.0,7766720,-1.0233,0.3,-22.4356,-67150.0,-2407109.0,2009.0,-2474259,0.0
