stock,98年1-12月,稅後純益,98年1-12月,增減(%),期末股本,稅後純益,98年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,98年1-12月,增減(%),營業利益,98年1-12月,營業外
01,14785931,17115674,16720044,2.37,95013503,1.8,1.86,23.1790325634031,75.5693911943393,1.51913823565172,1.28265686695721,01,水泥類,42461166,42642563,-0.43,-346007,2375634,17629315
1101,6716726,8031321,7424530,8.17,36921759,2.43,2.26,25.71,81.445,1.5343,1.4315,1101,台泥,22097145,20904115,5.71,107443,841704,8055878
1102,7023743,7676310,7885009,-2.65,30753075,2.5,2.64,25.57,71.4341,1.25,0.9323,1102,亞泥,9757253,10328641,-5.53,28946,1097723,7823513
1103,296443,359863,413614,-13,7322354,0.61,0.72,26.12,65.206,2.1943,2.0587,1103,嘉泥,1999499,2260388,-11.54,-160572,20000,443579
1104,727656,1204183,693190,73.72,6038919,1.99,1.15,20.86,75.1606,1.1401000000000001,0.9678,1104,環泥,3143784,3268415,-3.81,-115225,8229,1287335
1108,2728,-190059,105262,,4047380,-0.47,0.26,10.15,52.6631,0.7831999999999999,0.5579,1108,幸福,2760164,2824085,-2.26,-179634,155780,-47018
1109,29659,-16351,107974,,4210008,-0.04,0.26,13.97,91.4297,10.0681,7.3839,1109,信大,1256041,1419216,-11.5,-87558,124921,69735
1110,-11024,50407,90465,-44.28,5720008,0.09,0.16,14.36,86.7889,2.5848000000000004,1.7169999999999999,1110,東泥,1447280,1637703,-11.63,60593,127277,-3707
02,8307161,21332476,15540456,37.27,97628635,2.19,1.68,16.6539344732209,67.5724996543036,1.58584120970992,0.925900698110444,02,食品類,176558690,164847313,7.1,8220699,8737869,14693524
1201,-104602,1632118,684830,138.32,5060629,3.23,1.35,13.01,47.5867,1.1919,0.7815000000000001,1201,味全,13237495,12454761,6.28,817493,796169,851945
1203,60348,115441,450492,-74.37,2400000,0.49,2.07,17.85,80.8972,1.94,1.14,1203,味王,1936577,2726799,-28.98,64251,443801,81551
1210,370464,1080430,1144663,-5.61,4946679,2.36,2.63,21.79,62.9197,1.2386,0.7123999999999999,1210,大成,21033786,20175016,4.26,554387,1050799,658337
