year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2608 大榮貨運  ,5150766,13.11,1.1,71.63,108670,242140,1081821,316736,1.04,
200002,2608,5150766.0,13.0417,0.95,69.1814,218584.0,240200.0,2200260,351256,0.89,
200003,2608,5202274,12.8406,0.87,67.442,282256,145043,3288609,298541,0.82,
200004,2608,5202274,12.0989,0.71,63.9637,307048,26710,4328761,209871,0.67,
200101,2608,5202274,12.1017,0.7,62.2265,-47060,42255,974502,1481,0.66,
200102,2608,5202274,11.8217,0.9,61.0961,-9566,-63821,1993452,-92603,0.84,
200103,2608,5202274,11.7118,1.0,58.5769,45230,-158202,3035087,-149459,0.94,
200104,2608,5227035,11.9255,0.96,60.7558,140703,-178971,4086197,-85698,0.89,
200201,2608,5227035,11.9966,0.98,59.9803,-29815,80906,1015184,36640,0.91,
200202,2608.0,5227035,11.3621,0.92,58.1654,-48223.0,-85858.0,2082657.0,-133648,0.86,
200203,2608.0,5227035.0,11.3327,1.08,57.0335,-33672.0,-115607.0,3175641.0,-146325,1.01,
200204,2608.0,5227035,11.2904,1.34,56.9781,96362.0,-210507.0,4260595.0,-158227,1.26,
200301,2608.0,5227035,11.1354,1.14,56.067,-41484.0,-26655.0,1009380.0,-78675,1.05,
200302,2608.0,5227035,11.1631,0.99,55.8335,21388.0,-58760.0,2116732.0,-57667,0.92,
200303,2608.0,5227035,11.2337,1.12,55.2709,140123.0,-112492.0,3302242.0,-14278,1.05,
200304,2608.0,4977035,11.5972,1.21,53.8339,236639.0,-220060.0,4506664.0,-54421,1.12,
200401,2608.0,4977035,11.5974,1.41,54.0216,69252.0,-15189.0,1150379.0,10497,1.29,
200402,2608.0,4977035,11.6385,1.44,53.7327,125690.0,-37945.0,2348872.0,24424,1.31,
200403,2608.0,4977035,11.7145,1.41,53.6951,190324.0,-42722.0,3591646.0,60431,1.29,
200404,2608.0,4977035,11.6392,1.6,53.8858,302639.0,-282437.0,4898421.0,12074,1.46,
200501,2608.0,4977035,11.73,1.51,54.175,137281.0,-41882.0,1376082.0,46319,1.39,
200502,2608.0,4977035,12.83,1.44,54.4776,241608.0,-155791.0,2771971.0,8193,1.34,
200503,2608.0,4977035,13.04,1.21,54.4437,338943.0,-151842.0,4209113.0,96388,1.11,
200504,2608.0,4977034.98,13.24,1.27,,414105.0,-195240.0,5638343.0,175497,1.15,
200601,2608.0,4977035,13.22,1.27,55.652,22127.0,-13021.0,1369581.0,-2479,1.17,
200602,2608.0,4977035,12.82,1.26,,48461.0,-80796,2775014.0,-56379,1.16,
200603,2608.0,4977035.0,12.83,1.09,54.5382,63689.0,-93416,4220327.0,-62908.0,0.99,
200604,2608,4977035.0,12.8,1.09,54.5631,123410.0,-110844,5648374.0,-46070.0,1.01,
200701,2608,4977035.0,12.8,1.15,55.0888,2391.0,-457,1396998.0,-3052.0,1.05,
200702,2608,4977035.0,12.68,1.1,,9989.0,-55235,2813955.0,-57943.0,1.01,
200703,2608,4977035.0,12.96,1.06,,64420.0,-57999,4304607.0,-20636.0,0.99,
200704,2608,4977035.0,11.84,0.97,53.4588,160704.0,-457163,5837915.0,-360558.0,0.9541,
200801,2608,4977035.0,12.19,1.38,55.2997,96474.0,56928,1482882.0,128047.0,1.34,
200802,2608,4977035,12.17,1.54,58.1388,160350,-40855,2808388,85093,1.49,
200803,2608,4977035,12.89,2.47,63.4953,231530,250797,4127909,435902,2.38,
200804,2608,4977035,12.9,1.46,65.3773,382459,80011,5380780,404117,1.4115,
200901,2608,4955325,12.99,1.41,64.9948,39208,39923,1091971,67185,1.35,
200902,2608,4835825,12.56,1.27,63.5263,115910,45903,2269841,110072,1.22,
200903,2608,4835825,12.83,1.29,64.3384,274806,35778,3592936,240435,1.25,
200904,2608,4835825,13.07,1.6324,65.4398,450187,16910,4948902,359373,1.5914,
201001,2608,4835825,13.38,1.92,66.5343,211313,-25397,1321573,149586,1.84,
201002,2608,4835825,13.18,1.59,66.1834,365686,-58230,2689986,253849,1.54,
201003,2608,4835825,13.55,1.94,68.2518,570259,-50112,4165911,437060,1.87,
201004,2608,4835825,13.9,2.0005,68.3972,769952,-57881,5658031,592452,1.9319,
201101,2608,4835825,14.29,2.19,69.7475,225975,-2283.0,1448082,189281,2.09,
201102,2608,4835825,13.91,1.37,67.1978,424802,9045,2914574,345615,1.29,
201103,2608,4835825,14.33,1.32,68.7038,636519,29418,4478615,547580,1.23,
201104,2608,4835825,14.28,1.4526,65.369,819893,24344,6050868,693233,1.3855,
201201,2608,4835825,14.59,1.52,66.524,189307,-6900,1478543,150713,1.43,
201202,2608,4835825,14.11,1.18,64.3716,388659,66897,3059231,370903,1.12,
201203,2608,4835825,14.57,1.31,66.2357,621457,92905,4759460,597871,1.24,
201204,2608,4835825,14.74,1.3106,65.9794,869856,83483,6509751,803120,1.2468,
201301,2608,4835825,15.11,1.45536916555837,64.2486942268034,210917,5886,1759805,177295,1.36786325542557,
201302,2608,4835825,14.49,1.15264719750734,60.965671093604705,452135,74097,3561532,408186,1.0891991542837,
201303,2608,4835825,15.03,1.4400861398783,63.2432288970009,766883,78317,5535197,671790,1.38459887547724,
201304,2608,4835825,15.53,1.30220231236033,63.795745182641795,1089333,33147,7548614,882936,1.2606022645526,
201401,2608,4835825,15.96,1.39755925056476,66.1811470631085,253969,2075,1890572,208856,1.32644703085114,
201402,2608,4835825,15.05,1.00546858937498,62.179300926867505,547095,10304,3896313,443951,0.955482257367605,
201403,2608,4835825,15.64,1.10758033172313,64.3953746573991,886909,20255,6047301,729791,1.05401635781525,907164.0
201404,2608,4835825,16.18,1.18590857836279,65.5638851866909,1183398,36778.0,8207929,990119,1.14834309018321,1220176.0
201501,2608,4835825,16.73,1.29516754903425,68.468104426634,320502,1351.0,2021865,265881,1.20943330013035,321853.0
201502,2608,4835825,15.84,0.927488161205945,62.856727561389896,668988,251041.0,4314402,698127,0.8722057191912429,920029.0
201503,2608,4835825,16.5,1.03606078352059,65.51027929230311,1042630,262976,6647053,1019252,0.970803624793977,1305606.0
201504,2608,4835825,17.03,1.01237336136421,65.7418650174133,1408880,268940,9047344,1326821,0.971047789593793,1677820.0
201601,2608,4835825,17.73,1.03276483980421,68.938243448075,372813,46179,2277398,341262,0.960170648122649,418992.0
201602,2608,4835825,16.87,0.879445350507086,64.1640805496519,800699,120796,4596383,753295,0.817109555033565,921495.0
201603,2608,4835825,17.41,1.15059714963759,65.1224621016382,1125039,120789,6950626,1016691,1.05507480684778,1245828.0
