year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001,   99 其 他     ,70223078,14.78,1.36,64.43,1655065,2307273,21534249,3628422,0.98
200002,99,83842133.0,13.33,1.16,62.5909,3832557.0,3094724.0,50906340,6055184,0.81
200003,99,87636621,12.7972,0.99,60.3943,5534135,2247526,76625015,6502782,0.66
200004,99,91641435,13.3687,1.16,58.9925,8800010,1257305,114737592,7781713,0.73
200101,99,92052204,13.9859,1.14,60.5946,1871319,1383209,28186360,2885766,0.71
200102,99,97684029,13.1255,1.11,58.1753,3902583,2063109,57258774,5019671,0.7
200103,99,98996017,13.5093,1.13,55.8205,6501913,2277824,89450671,7277493,0.73
200104,99,98397055,13.479658512137382,1.173243038560074,57.466874367244635,8390540,1987897,121600918,8751454,0.8070215134633879
200201,99,98315215,13.4864521223902,1.1741839687758602,56.6324921665501,2876070,1285671,32379252,3447608,0.8440897887316651
200202,99.0,107140914,12.339907889902802,1.11598234977119,55.6713220055492,5914487.0,1429813.0,66118456.0,5939894,0.796119144865115
200203,99.0,106127295.0,12.9187053151595,1.12755308503391,57.63958572415321,8453506.0,2636063.0,99810282.0,9023334,0.803809228419672
200204,99.0,110243412,13.138823841918098,1.17551197571003,57.614056185380896,10354141.0,3276679.0,137800684.0,10937896,0.787171347364477
200301,99.0,110042620,13.775787962882,1.2801523352450501,58.12640023222279,3183310.0,4265150.0,38763688.0,6619793,0.91588773596891
