year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200404,8008.0,6616267.0,23.75,1.88,50.4099,1017374.0,3907634.0,48614670.0,4272065.0,1.31
200501,8008.0,6616267.0,25.1164,2.01,54.5139,252633.0,763162.0,12765816.0,916278.0,1.4
200502,8008.0,7133980.0,21.31,1.79,49.8587,74558.0,1720414.0,25423846.0,1635141.0,1.36
200503,8008.0,7133980.0,21.02,2.17,59.2679,176614.0,2472045.0,36882842.0,2390252.0,1.68
200504,8008.0,7133980.84,21.79,2.21,,255626.0,3159938.0,50021332.0,3033678.0,1.59
200601,8008.0,7133980.0,22.49,2.06,56.2165,49088.0,573205.0,10673464.0,518275.0,1.23
200602,8008.0,11640851.0,26.34,1.69,,-122159.0,1055315,19950192.0,1042081.0,1.08
200603,8008.0,11640851.0,25.47,1.93,63.6411,-347201.0,1313119,30075186.0,1065593.0,1.46
200604,8008,11640851.0,21.85,2.17,67.7578,227358.0,420040,38807939.0,686219.0,1.65
200701,8008,8465886.0,22.26,2.15,69.8311,541439.0,-142394,8270244.0,290483.0,1.54
200702,8008,8582537.0,22.06,2.29,,-13447.0,747757,15152021.0,748630.0,1.61
200703,8008,7481971.0,20.32,1.31,,77005.0,1248712,23892816.0,1298763.0,0.97
200704,8008,8591391.0,22.99,2.39,75.8259,640246.0,1202544,33188529.0,1699028.0,2.0565
200801,8008,8591391.0,23.2622,2.79,79.5017,94909.0,297161,7892813.0,348773.0,2.34
200802,8008,8741379.0,22.39,2.16,73.7959,150236.0,652452,15360995.0,874057.0,1.93
200803,8008,8741379.0,22.52,1.88,69.5913,196013.0,1126392,24112206.0,1356758.0,1.72
200804,8008,8741379.0,22.34,2.15,73.2056,182744.0,956305,31555735.0,1331918.0,1.9562
200901,8008,8741379.0,22.61,2.6,78.8085,63060.0,95992,5745936.0,171836.0,2.38
200902,8008,8875395.0,21.89,2.24,75.294,263978.0,149218,12345050.0,352213.0,2.07
200903,8008,8875395.0,22.42,1.92,68.1059,849587.0,283246,21568229.0,1081608.0,1.85
200904,8008,8899290.0,23.32,1.7382,62.2117,1101416.0,722699,33838939.0,1779331.0,1.6716
201001,8008,8937140.0,24.1,2.04,66.1805,503390.0,281967,10947956.0,786437.0,1.91
201002,8008,9006831.0,23.45,1.94,64.3205,1114791.0,509230,21700263.0,1562927.0,1.73
201003,8008,9008266.0,24.14,2.36,70.8798,1858664.0,605696,31706407.0,2281988.0,2.07
201004,8008,9023681.0,24.54,2.3758000000000004,70.1419,2603430.0,637081,42531804.0,2944905.0,2.0868
201101,8008,9035881.0,25.39,2.39,70.6368,281153.0,447263.0,10362865.0,648318.0,2.11
201102,8008,9117074.0,23.9,1.78,59.9244,505708.0,890541,22569383.0,1355930.0,1.57
201103,8008,9119548.0,25.09,1.83,61.795,679430.0,1757209,35887625.0,2301966.0,1.59
201104,8008,9055466.0,25.62,2.0725,67.032,1084202.0,2024515,47085986.0,2800395.0,1.7524
201201,8008,9075591.0,25.97,2.42,72.3832,164220.0,312506,9452446.0,465665.0,1.9
201202,8008,9172170.0,24.41,1.96,66.122,442510.0,801509,20746496.0,1116463.0,1.62
201203,8008,9174049.0,24.89,2.31,72.07600000000001,802238.0,1216340,30992202.0,1845404.0,1.97
201204,8008,9175552.0,25.74,2.6549,76.3841,1056924.0,1871262,39336143.0,2620611.0,2.2399
201301,8008,9212352.0,26.27,1.90209858977091,58.194091638386,459438.0,90544,10329345.0,413905.0,1.35977694785606
