stock,101年1-6月,稅後純益,101年1-6月,增減(%),期末股本,稅後純益,101年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,101年1-6月,增減(%),營業利益,101年1-6月,營業外
01,3376235,8579392,7927999,8.22,97661724,0.88,0.82,23.6234633744536,40.8179770531737,1.17384553803553,0.905940946569717,01,水泥類,94354416,93464149,0.95,9036138,6985137,3553092
1101,290620,3999822,3960955,0.98,36921759,1.08,1.07,27.56,37.1895801798725,1.11842825052051,0.796096129682796,1101,台泥,52784231,54496143,-3.14,6615721,5456190,333842
1102,2293827,3713735,3278149,13.29,32955365,1.23,1.08,25.74,38.0005468766587,1.03201914349569,0.901623382122406,1102,亞泥,32112806,29869685,7.51,2237984,1574377,2546041
1103,146217,49143,12867,281.93,7768285,0.08,0.02,21.05,48.3730597010749,3.45574241385495,2.93267103202523,1103,嘉泥,1792335,2338591,-23.36,-229312,-109116,214709
1104,417436,516611,405456,27.41,6038919,0.86,0.67,22.21,79.4893900728786,1.49504541747267,1.23064792760055,1104,環泥,2465349,2286817,7.81,43322,-5376,498046
1108,160446,115705,148125,-21.89,4047380,0.29,0.37,10.69,49.4973479423019,2.44571688648817,0.582133546985615,1108,幸福,2325405,2000980,16.21,169560,3157,-31824
1109,-12057,106585,25090,324.81,4210008,0.25,0.06,14.23,61.913379364302,2.34126038780097,1.46739387369019,1109,信大,1926413,1747068,10.27,92586,30654,32084
1110,79746,77791,97357,-20.1,5720008,0.14,0.17,14.86,90.5127485649062,3.92038869479718,2.33624558063639,1110,東泥,947877,724865,30.77,106277,35251,-39806
02,2742479,9861702,10035421,-1.73,111796540,0.88,0.93,16.519614918315,31.2612660271842,1.22731848139083,0.744346397104523,02,食品類,337121288,317774521,6.09,13796379,13779609,5014079
1201,-20006,550094,437040,25.87,5060629,1.09,0.86,15.92,21.3136784630219,1.98123478283195,0.642021385707273,1201,味全,14278478,12876852,10.88,724389,623563,-5125
1203,-82500,162412,33945,378.46,2400000,0.68,0.14,16.59,49.224664153031,1.89092214307256,0.701779744686222,1203,味王,3069522,3124054,-1.75,215030,168138,45797
1210,100555,278209,342888,-18.86,5664572,0.53,0.67,21.58,30.8395889425275,1.46987127608588,0.717389238459841,1210,大成,42614910,41652144,2.31,149820,663095,182249
1213,-2494,3688,2414,52.78,514751,0.07,0.05,12.39,78.0768289399613,2.68167870163141,2.48035696690737,1213,大飲,334011,336554,-0.76,3132,4843,2223
1215,36781,86766,55104,57.46,2320268,0.37,0.24,17.84,46.2869404746385,1.13945806447434,0.532701116603746,1215,卜蜂,8584079,8333822,3,95569,44091,20744
1216,1407247,6516264,6444757,1.11,51542229,1.34,1.33,16.48,21.7278722481452,0.988632705363482,0.653869083535831,1216,統一,211179657,198362109,6.46,10178050,10114985,3600595
1217,40061,72,41342,-99.83,4976893,<<<<<,0.08,10.61,40.0931513006,1.48316746763069,1.07193193505617,1217,愛之味,2017125,1898723,6.24,3163,22270,11328
1218,76390,16926,-68844,,3533360,0.05,-0.2,10.16,42.6029842667753,1.88112471668588,1.26565955769801,1218,泰山,4758276,4670822,1.87,-75478,-136400,104998
1219,24437,-44780,-12120,,3131882,-0.14,-0.04,11.94,61.0628855100053,2.67741849151313,1.29214518085904,1219,福壽,5005816,4849265,3.23,-67096,-8463,14979
