year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1436 福益實業  ,3194400,12.14,2.08,66.26,-72615,64244,135086,-8371,0.23,
200002,1436,3194400.0,11.8056,2.13,66.3395,-129639.0,39795.0,241442,-88774,0.15,
200003,1436,3194400,11.437000000000001,1.89,63.4709,-189003,-18584,340017,-206517,0.2,
200004,1436,3194400,10.969000000000001,1.93,64.8301,-265732,-28071,571712,-292733,0.16,
200101,1436,3194400,10.9097,1.95,64.9397,-43142,34550,19426,-8592,0.11,
200102,1436,3100000,11.0223,1.86,63.0378,-99004,62224,84578,-36780,0.28,
200103,1436,3000000,11.8689,2.02,64.1608,-151501,276138,144838,124637,0.24,
200104,1436,3000000,11.7429,2.31,65.2093,-208513,299133,187932,90620,0.3,
200201,1436,3000000,11.4503,2.23,65.175,-27707,-352,9875,-28059,0.14,
200202,1436.0,3000000,11.3751,2.13,63.8746,-59108.0,2945.0,20650.0,-56163,0.06,
200203,1436.0,3000000.0,11.2907,2.13,63.7661,-83263.0,1792.0,20704.0,-81471,0.02,
200204,1436.0,3000000,13.6213,1.85,69.6226,-31833.0,649541.0,756411.0,617708,0.9,
200301,1436.0,3000000,13.4955,3.97,88.7371,-39627.0,1886.0,71053.0,-37741,0.55,
200302,1436.0,3300000,11.7183,3.72,89.1643,-35654.0,-376.0,229473.0,-50595,0.51,
200303,1436.0,3300000,11.7496,4.28,90.7402,-49122.0,23483.0,413204.0,-40284,1.22,
200304,1436.0,3300000,11.6055,8.44,95.3278,-57646.0,-23691.0,611686.0,-95739,2.86,
200401,1436.0,3300000,11.6843,12.26,93.6604,-9416.0,-24583.0,83180.0,-33999,2.66,
200402,1436.0,3300000,11.6336,27.69,97.00200000000001,-4180.0,-46551.0,336115.0,-50731,7.13,
200403,1436.0,3300000,11.6946,33.0,97.4071,20512.0,-51113.0,615189.0,-30601,11.27,
200404,1436.0,3300000,11.98,43.13,97.919,4557.0,-96652.0,747673.0,-92095,16.11,
200501,1436.0,3300000,11.96,47.81,98.1196,-12040.0,7134.0,59319.0,-4906,18.53,
200502,1436.0,3300000,11.96,74.32,98.6672,-26769.0,19753.0,61686.0,-7019,28.53,
200503,1436.0,3300000,11.93,106.73,98.9577,-41347.0,25114.0,61686.0,-16237,41.01,
200504,1436.0,3300000.0,12.08,92.96,,-46256.0,16667.0,118905.0,-29594,35.51,
200601,1436.0,3140000,12.03,140.27,98.7139,-14777.0,-31315.0,0.0,-31930,24.52,
200602,1436.0,3140000,12.35,36.08,,-24335.0,61953,38711.0,51623,8.37,
200603,1436.0,3140000.0,12.35,21.91,95.931,-39783.0,68685,38711.0,43060.0,2.41,
200604,1436,3070000.0,12.54,23.62,96.086,-50824.0,131565,109815.0,94897.0,2.58,
200701,1436,3070000.0,12.59,22.65,95.58200000000001,-13066.0,28616,238.0,14590.0,2.16,
200702,1436,3377000.0,12.6,122.8,,-26421.0,44705,1654.0,18276.0,9.64,
200703,1436,3377000.0,11.45,26.76,,-40405.0,59278,2988.0,13931.0,3.37,
200704,1436,3377000.0,11.22,93.97,98.4176,-60333.0,-13453,4311.0,-59311.0,42.6969,
200801,1436,3377000.0,11.17,95.13,98.4002,-13957.0,-1573,1363.0,-15536.0,42.86,
200802,1436,3377000,11.07,123.23,98.6202,-31456,-16532,2946,-48100,55.13,
200803,1436,3377000,11.05,151.14,98.6762,-47355,-25983,4526,-74121,68.32,
200804,1436,3377000,11.03,114.25,98.5427,-67539,-15148,6098,-89733,52.1289,
200901,1436,3300000,10.98,91.53,98.47399999999999,-13154,-4044,1585,-17209,39.36,
200902,1436,3300000,10.96,119.19,98.6104,-31913,9788,3199,-22136,52.51,
200903,1436,3300000,11.04,160.64,98.7456,-48026,52101,5061,4064,71.92,
200904,1436,3300000,10.93,161.0807,98.7307,-66216,33038,7145,-33197,76.9834,
201001,1436,3300000,10.64,457.17,99.0153,-12658,-77271,2570,-89930,210.93,
201002,1436,3300000,10.57,544.44,99.0132,-24989,-89115,4927,-114118,251.15,
201003,1436,3300000,10.73,482.23,98.9895,-31692,-31990,10049,-63696,231.35,
201004,1436,3300000,11.75,47.0497,97.6516,-53957,313098,14364,259127,25.8891,
201101,1436,3300000,11.36,246.53,98.9173,-11178,-111481.0,2239,-122659,128.53,
201102,1436,3306193,10.92,41.95,97.4301,-24236,-180828,4542,-205652,21.25,
201103,1436,3306192,10.48,16.31,94.0659,-36189,-303792,6914,-340569,7.16,
201104,1436,3306192,14.67,36.1374,96.999,119956,885756,1383487,1005124,32.4641,
201201,1436,3306192,14.67,40.89,97.2944,-10396,8181,711,-2215,36.7,
201202,1436,600000,33.67,1.48,41.9009,-25714,-106654,1435,-222829,1.32,
201203,1436,600000,34.17,20.71,95.5823,-35858,-52971,2218,-179290,15.98,
201204,1436,600000,34.29,19.3942,96.2124,-48606,-49970,5036,-171852,13.8,
201301,1436,600000,34.24,6.88817746293395,86.8505232005073,-8600,5477,604,-3123,0.535256129561695,
201302,1436,600000,34.1,2.2573385290075,48.6614581536936,-17125,5478,1218,-11620,0.12118448611642,
201303,1436,600000,34.01,1.6732149264777,43.2209644861523,-24290,7639,1873,-16624,0.116658520547822,
201304,1436,600000,34.11,1.60134236684849,42.5060160879071,-19801,8733,93268,-11041,0.0946337881440539,
201401,1436,600000,34.14,1.53374728071347,39.5407436892893,1149,827,48019,1976,0.0752981066797759,
201402,1436,600000,37.73,1.65425077081192,43.5440681014443,220158,2981,1002495,217418,0.144622473449812,
201403,1436,600000,38.89,1.69638040403891,44.9774188592953,290055,4628,1370766,287195,0.116304826844242,294683.0
201404,1436,600000,39.46,1.57336763897333,40.185129609738105,330578,-222.0,1581330,321082,0.0716633304460275,330356.0
201501,1436,600000,39.34,1.8182449859112502,39.280634687108396,849,-7216.0,49439,-7168,0.0812317361355847,-6367.0
201502,1436,690000,37.47,1.72312289863699,35.6260958648508,-9009,-8273.0,60593,-29156,0.0868609880068267,-17282.0
201503,1436,690000,32.38,1.57004976438893,34.4305287303611,-12271,-18562,100320,-43011,0.0749580927403415,-30833.0
201504,1436,690000,32.45,1.52698206922984,34.2162726349425,7314,-30317,268587,-38046,0.06953710184621,-23003.0
201601,1436,690000,32.13,1.5021860038553,33.1928981099036,289,-19774,75959,-22318,0.0976313365988335,-19485.0
201602,1436,759000,32.69,1.72091750110667,34.6107109903197,60350,-38408,495006,16491,0.122146047079787,21942.0
201603,1436,759000,29.97,1.86551290489325,35.8657126261425,105522,-57007,873252,35407,0.124742717812459,48515.0
