year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1442 達永興    ,1991580,9.41,1.31,34.39,15600,-48210,660335,-27997,0.05,
200002,1442,1991580.0,7.0869,1.17,27.6062,-55313.0,-411285.0,854146,-490526,0.05,
200003,1442,1991580,6.8129,1.26,35.6792,-37884,-534195,2252431,-545099,0.39,
200004,1442,1991580,6.5107,1.45,48.1983,-40313,-593761,2579380,-600514,0.15,
200101,1442,1991580,6.4929,1.52,51.3209,-2870,-5463,134975,-8327,0.11,
200102,1442,1991580,5.8752,1.5,51.9404,-1649,-127718,290933,-128376,0.11,
200103,1442,995790,11.4256,1.51,51.8694,-13372,-152787,373040,-160991,0.15,
200104,1442,995790,10.9715,1.54,52.714,-42447,-179972,416624,-208895,0.31,
200201,1442,995790,10.8088,1.59,55.3604,-5249,-3632,71129,-8881,0.25,
200202,1442.0,995790,10.3975,1.89,63.1558,-30182.0,-19656.0,145247.0,-49838,0.29,
200203,1442.0,995790.0,10.1275,1.91,64.6968,-53363.0,-23050.0,183765.0,-76725,0.2,
200204,1442.0,995790,8.1501,4.46,60.3803,-81915.0,-191411.0,215970.0,-273637,0.43,
200301,1442.0,995790,7.9009,4.81,60.7814,-18926.0,-5888.0,24626.0,-24814,0.54,
200302,1442.0,995790,7.6686,4.86,60.4869,-31932.0,-15842.0,33239.0,-47949,0.45,
200303,1442.0,995790,7.4694,4.38,59.1328,-42843.0,-24769.0,55985.0,-67787,0.31,
200304,1442.0,995790,7.132999999999999,1.93,59.2561,-54419.0,-46684.0,111558.0,-101278,0.15,
200401,1442.0,995790,7.0545,1.9,59.2262,-6054.0,-8317.0,17882.0,-14371,0.14,
200402,1442.0,2197053,5.3913,3.18,71.1696,-16089.0,-9056.0,39981.0,-25145,1.4,
200403,1442.0,2197053,5.3648,2.62,66.1952,-13236.0,-17728.0,66141.0,-30964,0.38,
200404,1442.0,2197053,5.57,9.02,75.8573,41277.0,-26522.0,283148.0,14755,1.3,
200501,1442.0,2197053,5.5,6.79,74.4419,16834.0,-33632.0,78745.0,-16798,1.31,
200502,1442.0,2197053,5.46,2.86,63.4236,11644.0,-7997.0,82689.0,3222,0.05,
200503,1442.0,2197053,5.58,2.15,56.273,8547.0,-7174.0,94996.0,948,0.03,
200504,1442.0,2197053.0,5.58,2.07,,5681.0,-2609.0,170486.0,2647,0.05,
200601,1442.0,2197053,5.61,2.0,55.0219,3682.0,2671.0,43634.0,6353,0.05,
200602,1442.0,2197053,5.74,1.98,,28179.0,5137,133632.0,33316,0.07,
200603,1442.0,2197053.0,6.17,2.08,58.0993,120645.0,6840,432255.0,127485.0,0.07,
200604,1442,1428084.0,9.63,2.09,58.8987,134282.0,13352,541856.0,147634.0,0.05,
200701,1442,1428084.0,9.77,1.74,50.9452,9421.0,10802,60476.0,20223.0,0.03,
200702,1442,1428084.0,9.93,1.74,,29575.0,13493,168740.0,43068.0,0.03,
200703,1442,1428084.0,10.06,1.68,,56235.0,5242,342779.0,61477.0,0.02,
200704,1442,1428084.0,10.66,1.5,42.1884,141002.0,6327,686760.0,147329.0,0.32659999999999995,
200801,1442,1428084.0,10.85,1.53,43.4911,26348.0,995,140121.0,27343.0,0.02,
200802,1442,1428084,11.26,1.59,44.1706,90072,1987,402090,86039,0.03,
200803,1442,1428084,12.5,1.59,43.2904,277905,-8268,1201730,263617,0.13,
200804,1442,1728084,12.62,1.87,58.9595,350885,-15329,1669488,329536,0.1832,
200901,1442,1728084,12.66,1.85,58.4656,14103,-5076,195075,5768,0.18,
200902,1442,1728084,11.71,1.75,56.7007,68399,-10088,558311,49390,0.25,
200903,1442,1728084,12.25,2.04,63.5293,160920,-8995,1079938,143004,0.46,
200904,1442,1728084,13.57,1.7893000000000001,55.4715,389884,-9996,1829358,370967,0.1478,
201001,1442,1728084,14.38,1.84,56.2925,142271,12,548690,140400,0.25,
201002,1442,1728084,13.79,1.67,53.7604,306973,6637,1023967,297177,0.23,
201003,1442,1728084,14.02,1.48,42.5511,349893,6249,1134836,336945,0.05,
201004,1442,1728084,14.5,1.4156,38.7661,442369,348,1487709,419850,0.050300000000000004,
201101,1442,1728084,15.98,1.5,41.8664,265817,3841.0,722874,256628,0.03,
201102,1442,1762646,14.77,1.35,36.8823,366901,6212,1066426,357838,0.06,
201103,1442,1762646,15.31,1.38,36.199,515376,11723,1529138,504320,0.05,
201104,1442,2062646,17.44,1.6453,46.3114,731159,18540,2252138,713283,0.0624,
201201,1442,2062646,18.13,1.55,42.5525,177006,-25012,581024,142209,0.05,
201202,1442,2062646,16.13,1.75,33.8463,292870,-19925,979995,245043,0.1,
201203,1442,2062646,16.29,2.19,30.1663,314249,-20199,1107157,266986,0.09,
201204,1442,2062646,16.53,2.16,30.1672,366879,-23989,1275083,317225,0.0545,
201301,1442,2064387,18.05,2.55196755768686,32.3498955638234,337790,1607,974123,318438,0.107338657507062,
201302,1442,2067246,20.16,3.29102368957438,39.10135195819179,1067293,-74,2947296,994606,0.154863796110487,
201303,1442,2076545,21.43,5.02981433353717,40.868722164099104,1348697,4953,3644285,1259967,0.202014930931213,
201304,1442,2097162,21.64,4.922016410421,40.38889792259479,1394579,5055,3996935,1302208,0.144773659841128,
201401,1442,2110321,22.24,4.25830405611905,40.5061800124901,171415,-1421,390271,126044,0.0755897738997793,
201402,1442,2140711,18.71,3.15453301005697,31.8928281951966,269553,8470,711708,223307,0.124585188723107,
201403,1442,2140711,18.97,2.76886655804017,31.158541938185,303036,25483,879881,270987,0.0639087894771521,328519.0
201404,1442,2140711,19.64,2.6495051022767,31.247385849116302,464506,20087.0,1455970,415104,0.0503623220732577,484593.0
201501,1442,2230484,19.83,2.6800698766679902,31.039647484971198,41475,323.0,195506,37761,0.0590506563310651,41798.0
201502,1442,2252733,19.19,2.68942623568444,30.3678669872941,382354,1650.0,1054794,344194,0.0819646662104227,384004.0
201503,1442,2439839,19.69,2.7937164465782,33.3418286454152,478002,538,1430881,440801,0.0744119690298941,478540.0
201504,1442,2439839,20.35,3.77890486385289,34.1649643276072,620907,-1002,2105216,562658,0.143422634385547,619905.0
201601,1442,2439839,20.38,3.45590683515207,34.2207177091609,10136,3655,191135,8212,0.0879188139142884,13791.0
201602,1442,2683823,19.87,2.38931270361881,31.5095423358913,199798,-58886,1303446,127564,0.086767835668044,140912.0
