year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1422 民興紡織  ,1800000,12.36,1.2,33.41,-1878,-61281,274757,-57467,0.32
200002,1422,1800000.0,10.7715,1.12,30.2232,21864.0,-370484.0,935394,-337074,0.18
200003,1422,1800000,9.2409,1.25,28.7106,19753,-289983,1236120,-270230,0.29
200004,1422,1800000,6.3115,1.16,21.954,-13706,-939909,1423861,-1007515,0.24
200101,1422,1800000,5.9656,1.14,22.6773,-17033,-45220,96202,-62265,0.13
200102,1422,1800000,5.277,1.17,20.408,-31489,-183749,231532,-210461,0.14
200103,1422,1800000,4.6602,0.96,18.1699,-39970,-286285,309740,-321487,0.03
200104,1422,1800000,3.1189,0.96,13.0182,-54897,-627244,376596,-676942,0.11
200201,1422,1800000,2.7074,0.94,11.3462,-10970,-63099,71450,-74075,0.11
200203,1422.0,1800000.0,1.5713,0.9,7.2525,-22653.0,-257491.0,208573.0,-279121,0.11
200204,1422.0,1800000,0.7376,0.83,3.5946,-31266.0,-395335.0,251447.0,-426480,0.11
200301,1422.0,1800000,0.3495,0.81,1.7217,-10607.0,-58409.0,42113.0,-69863,0.1
