year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2030 彰源      ,652266,15.25,1.22,43.23,49599,-15712,602456,29309,0.43,
200002,2030,652266.0,15.5502,1.21,43.1782,99860.0,-29890.0,1206628,52128,0.38,
200003,2030,730538,14.0405,1.19,42.0496,133998,-46765,1894683,63554,0.43,
200004,2030,730538,14.3969,1.39,37.9022,159989,-55464,2538265,89587,0.63,
200101,2030,730538,14.4937,1.4,40.1605,19071,-9118,582013,7073,0.48,
200102,2030,730538,14.6134,1.43,39.4395,42926,-27692,1129263,12410,0.44,
200103,2030,803592,13.3816,1.25,38.5882,71084,-42838,1669519,19878,0.28,
200104,2030,803592,13.4847,1.3,41.9251,93136,-60823,2301155,26876,0.41,
200201,2030,803592,13.5828,1.27,41.8756,15269,-6186,561217,7754,0.41,
200202,2030.0,803592,13.7489,1.24,41.8764,49754.0,-9350.0,1244433.0,46644,0.42,
200203,2030.0,803592.0,13.7839,1.35,41.0688,96140.0,-54774.0,1859597.0,45513,0.47,
200204,2030.0,803592,14.0227,1.18,41.7878,126260.0,-63716.0,2633332.0,64958,0.45,
200301,2030.0,803592,14.3548,1.16,41.6234,57230.0,-16885.0,755874.0,26600,0.47,
200302,2030.0,843771,13.885,1.15,41.7956,107630.0,-20434.0,1569992.0,63458,0.48,
200303,2030.0,843771,14.232999999999999,1.09,41.9325,141367.0,-21809.0,2432389.0,95356,0.42,
200304,2030.0,843771,14.6949,1.51,36.2,208992.0,-49112.0,3495084.0,133928,0.7,
200401,2030.0,843771,15.5252,1.27,32.1513,102201.0,-3193.0,1380792.0,75600,0.4,
200402,2030.0,970337,14.3515,2.03,31.4682,215028.0,-3714.0,2676678.0,158715,0.65,
200403,2030.0,1248423,16.5814,2.12,43.1114,436723.0,3903.0,4169658.0,337722,0.72,
200404,2030.0,1409546,17.23,1.84,48.4994,599474.0,-33271.0,5683332.0,429733,0.56,
200501,2030.0,1532130,18.55,2.27,50.6463,242685.0,-34760.0,1541003.0,155330,0.73,
200502,2030.0,1807913,18.8,2.32,54.4997,402245.0,-19104.0,3226915.0,283414,0.65,
200503,2030.0,1807913,16.59,2.37,57.1282,545807.0,-43526.0,4945692.0,371167,0.78,
200504,2030.0,1807913.42,16.65,2.3,,630683.0,-103815.0,6723656.0,387127,0.79,
200601,2030.0,1807913,17.01,2.19,59.1791,57474.0,48180.0,1645457.0,69045,0.65,
200602,2030.0,1898309,16.46,1.74,,199219.0,70882,3511982.0,213114,0.43,
200603,2030.0,1898309.0,17.38,1.87,49.7268,597375.0,59453,6308478.0,516717.0,0.47,
200604,2030,1898309.0,19.44,2.05,46.3752,1096713.0,58681,9859601.0,893447.0,0.55,
200701,2030,1898309.0,21.29,2.43,49.7607,386971.0,63583,3783419.0,330986.0,0.7,
200702,2030,2372886.0,20.98,1.73,,712685.0,89334,8159456.0,585454.0,0.4,
200703,2030,2372886.0,17.17,1.87,,938048.0,1080,12136713.0,690099.0,0.42,
200704,2030,2372886.0,16.75,2.06,47.9935,876492.0,-97874,16015272.0,578387.0,0.5776,
200801,2030,2372886.0,17.08,1.95,47.7926,-70942.0,202954,3440538.0,85660.0,0.59,
200802,2030,2728819,16.4,1.97,48.3731,-75989,190544,6529308,76994,0.52,
200803,2030,2728819,13.96,1.73,48.0792,12759,-73520,9699149,-60761,0.5,
200804,2030,2728819,11.76,1.35,45.2223,-153323,-626531,11686859,-690602,0.6102000000000001,
200901,2030,2728819,12.0,1.54,51.1118,95677,-80734,1356080,22705,0.72,
200902,2030,2728819,11.96,1.31,47.9503,79105,-104289,2854237,32639,0.65,
200903,2030,2728819,11.99,1.48,44.2757,137023,-115245,4813488,71534,0.56,
200904,2030,2728819,12.28,1.3335,36.0691,269242,-143439,6893497,158989,0.6081000000000001,
201001,2030,2728819,12.5,1.41,35.8767,114765,-30916,2524198,69782,0.44,
201002,2030,2728819,13.11,1.67,34.8735,359585,-60213,5810231,229753,0.56,
201003,2030,2728819,13.46,1.48,34.8211,515743,-92388,8984645,333481,0.45,
201004,2030,2728819,13.46,1.6958000000000002,35.137,589654,-94907,12387778,398372,0.5684,
201101,2030,2728819,13.76,2.08,32.3465,59677,12785.0,3864737,60394,0.67,
201102,2030,2728819,13.78,1.9,30.1992,96362,8668,7814214,91021,0.57,
201103,2030,2728819,13.91,1.71,29.9855,20701,2702,11835078,20085,0.44,
201104,2030,2728819,12.84,1.7089,29.5255,-215710,-105567,15160460,-266814,0.4909,
201201,2030,2728819,12.54,1.89,31.7407,-69855,-14221,3283697,-69521,0.37,
201202,2030,2728819,12.33,1.72,30.4384,-143906,-35290,6749142,-147117,0.38,
201203,2030,2728819,11.87,1.4,30.5747,-232609,-51858,9697499,-232801,0.34,
201204,2030,2728819,10.76,1.4033,30.0925,-393755,-16086,12409341,-357916,0.4317,
201301,2030,2728819,10.98,1.53555205207505,27.9934720026896,77890,-29834,3282584,35370,0.47417115415771,
201302,2030,2728819,11.8,1.46003995730464,28.061356589333702,99269,-50499,6684485,32117,0.5221670403347,
201303,2030,2728819,11.67,1.4365862205835,27.806725119937802,124891,-84766,9853670,17204,0.515401781543746,
201304,2030,2728819,11.91,1.46406383686135,27.653575241689897,179946,-106563,12983533,37729,0.518601352100188,
201401,2030,2728819,12.22,1.54955066604264,28.9608375928881,85877,-21854,3026727,52780,0.542447005031588,
201402,2030,2728819,12.6,1.50577278070946,27.7186187408571,307278,-70540,6654387,192637,0.461339706164017,
201403,2030,2728819,13.37,1.55025393776627,29.080572842305997,506827,-104200,10479485,321795,0.516711531396405,402627.0
201404,2030,2728819,13.84,1.5373724733440501,32.534632249554896,607058,-136872.0,13958636,390961,0.530490476312234,470186.0
201501,2030,2728819,13.86,1.55386908883904,32.7821294960261,90789,-45597.0,2878685,37331,0.5693286498075729,45192.0
201502,2030,2865260,13.25,1.45517788818607,32.258931906468604,84424,-53354.0,5907862,14947,0.540675251616937,31070.0
201503,2030,2865260,12.44,1.39086222742513,31.3105634655917,4866,-95441,8817453,-84502,0.455713696475545,-90575.0
201504,2030,2865260,11.52,1.36097324876912,29.9821295772147,-188002,-148248,11715848,-286982,0.512903062145361,-336250.0
201601,2030,2865260,11.63,1.26059071353613,32.1258076580281,116779,-43777,2558070,57604,0.550161501093785,73002.0
201602,2030,2865260,11.48,1.26216064997084,31.710432421157304,165636,-89752,5279808,62551,0.526905176043834,75884.0
201603,2030,2865260,11.49,1.27405486540656,31.6803395927452,319754,-138642,7949094,135784,0.48663674302125,181112.0
