stock,95年1-12月,稅後純益,95年1-12月,增減(%),期末股本,稅後純益,95年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,95年1-12月,增減(%),營業利益,95年1-12月,營業外
1416,149658,31108,68305,-54.46,5497834,0.07,0.15,10.3,71.8497,1.09,0.7319,1416,廣豐,371429,505608,-26.54,-68480,-71829,99215
1417,46111,48710,-139644,,3798837,0.13,-0.37,11.04,82.0428,1.58,1.1001,1417,嘉裕,1242071,1730728,-28.23,-114526,-192199,165236
1418,60492,-363767,-182605,,2638553,-1.5,-0.76,5.88,44.1118,0.9,0.4399,1418,東華,3394996,3099328,9.54,-227936,-250836,-99118
1419,114741,50968,84838,-39.92,3000413,0.17,0.29,16.74,75.8531,0.67,0.4508,1419,新紡,560856,604900,-7.28,-20974,-35137,75257
1423,-7938,190489,35718,433.31,1793000,1.06,0.2,14.84,87.0929,19.14,8.007100000000001,1423,利華,2399976,2103390,14.1,171325,39623,76664
1432,79719,288576,-100254,,885642,3.79,-2,8.16,31.3324,0.61,0.10339999999999999,1432,大魯閣,735251,593728,23.84,328272,-103564,-32373
1434,3000432,7373791,3403894,116.63,16846646,4.38,2.02,36.16,83.2795,2.97,1.4663,1434,福懋,29252296,27841274,5.07,769691,861605,6845491
1438,-31609,-69996,-55170,,1024115,-0.68,-0.54,1.07,13.4,0.49,0.1479,1438,裕豐,21918,37929,-42.21,-17259,-23561,-52737
1439,52638,9017,-69335,,920000,0.1,-0.76,14.35,79.113,0.303,0.29109999999999997,1439,中和,463957,673391,-31.1,-4179,-122197,14927
1440,480307,1704707,451138,277.87,14935240,1.14,0.3,15.57,78.2197,2.67,1.4121000000000001,1440,南紡,12273037,11441972,7.26,637874,94510,1302272
1441,-49689,-17362,1158,,1079004,-0.16,0.01,6.6,35.4148,0.88,0.40509999999999996,1441,大東,1922927,1702442,12.95,72229,23599,-70949
1443,-93894,-356625,-73144,,3010900,-1.27,-0.27,7.49,51.3112,0.69,0.33270000000000005,1443,立益,964578,1068275,-9.71,-75977,20750,-280648
1444,178916,401161,-5532,,7314000,0.6,-0.01,10.89,57.335,1.22,0.2468,1444,力麗,8668463,6657316,30.21,368916,-207671,42245
1445,32085,-32083,-15046,,1627510,-0.2,-0.09,12.38,74.6082,4.82,3.0406999999999997,1445,大宇,2464432,2111044,16.74,21917,-42990,-49878
1446,71236,162617,-109494,,1386215,1.17,-0.79,13.99,62.9959,0.41,0.34840000000000004,1446,宏和,1321672,1419183,-6.87,43550,-185174,121119
1447,76382,227181,526929,-56.89,6277563,0.38,0.84,13.19,52.6802,1.36,0.6352,1447,力鵬,22508036,17100418,31.62,341273,451763,-144632
1449,-58224,-513298,-551935,,4159869,-1.67,-1.81,6.98,39.27,2.02,0.8427,1449,佳和,3425261,3652368,-6.22,-446662,-513306,-52610
1451,1374585,1268596,1397584,-9.23,5983691,2.12,2.34,20.68,73.6122,1.38,0.6267,1451,年興,10810925,10577430,2.21,166869,289708,1267310
1452,92442,75359,51136,47.37,1370390,0.55,0.35,13.95,92.9361,10.81,8.7682,1452,宏益,2307957,1856741,24.3,47237,-3994,58985
1453,-48323,45297,-63237,,873394,0.7,-1.8,5.25,47.882,1.4807,0.4144,1453,大將,669455,76762,772.12,60946,-14914,-15649
1454,414,13823,-47183,,1408007,0.11,-0.35,12.28,69.0539,1.98,0.63,1454,台富,2517361,2179845,15.48,22931,-43532,-4153
1455,-87721,171836,185676,-7.45,4805880,0.36,0.39,12.21,53.6224,1.47,0.7182,1455,集盛,15224376,12156237,25.24,250760,184733,-29994
1456,-154360,-28435,-136478,,2236560,-0.14,-0.64,5.23,22.8786,1.0014,0.5676,1456,怡華,3153859,3105772,1.55,32541,24267,-59424
1457,-200941,132,-292939,,3653200,(<<<<<),-0.84,8.81,59.1025,0.89,0.5414,1457,宜進,4194732,3537069,18.59,75408,-86233,-75276
1459,82163,300019,75967,294.93,3430536,0.94,0.23,13.05,55.5091,1.14,1.0122,1459,聯發,3567417,3053294,16.84,135050,-1695,206684
1460,44068,115551,75479,53.09,4904161,0.25,0.16,11.9,67.1042,2.57,1.0402,1460,宏遠,5322109,5374817,-0.98,59910,31411,60648
1463,-17521,-111478,-63714,,1884108,-0.69,-0.38,11.28,89.5176,4.83,4.2105,1463,強盛,915432,819738,11.67,-53296,-46193,-53182
1464,22529,40873,-30812,,1755960,0.24,-0.18,11.73,69.5116,1.03,0.37450000000000006,1464,得力,1542960,1452868,6.2,-27939,-53339,59833
1465,21562,76201,37230,104.68,863394,0.88,0.43,18.28,88.3892,4.97,3.0501,1465,偉全,1635757,1474246,10.96,12947,18395,63356
1466,-50599,76347,90920,-16.03,715978,1.07,1.27,8.87,30.8313,0.94,0.35369999999999996,1466,聚隆,4118720,3239922,27.12,133438,139645,-58143
1467,93988,84354,222409,-62.07,1649115,0.52,1.59,12.26,46.6132,1.18,0.8737,1467,南緯,3759873,3583133,4.93,211699,206446,-101437
1468,-17471,-59671,-99730,,1604053,(<<<<<),(<<<<<),11.87,64.0847,1.53,0.396,1468,昶和,1408282,1468976,-4.13,-21890,-93966,-37490
1469,36418,-11579,51777,,1246000,-0.09,0.42,13.23,80.3459,1.54,0.7165,1469,理隆,621396,704470,-11.79,9189,16589,-17080
1470,10749,-17291,-38940,,857670,-0.2,-0.47,8.37,88.4019,4.5415,2.9388,1470,大統染,661438,641946,3.04,-16308,-48921,488
1472,-71332,-156933,-98642,,875000,-1.92,-1.22,11.75,78.313,1.88,0.76,1472,三洋纖,910731,869868,4.7,-12694,-27570,-144239
1473,459476,569300,699087,-18.57,1389190,4.21,5.43,28.67,74.5195,2.28,1.4675,1473,台南,7812020,7524564,3.82,171921,362144,447019
1474,17070,83400,88581,-5.85,1325715,0.63,0.7,12.65,49.0616,1.76,0.9187000000000001,1474,弘裕,3774305,3506534,7.64,83289,106582,23916
1475,-82081,-88680,-154997,,775038,-3.07,-5.03,8.11,61.8304,0.95,0.6461,1475,本盟,534962,529779,0.98,-105895,-73702,19207
1476,10979,334139,334541,-0.12,1841618,2.01,2.1,15.32,64.9591,1.84,1.0935,1476,儒鴻,5952053,5707972,4.28,583184,427190,-125648
1477,-95861,1103664,820909,34.44,1432755,7.86,6.66,23.65,60.9761,1.72,1.2123,1477,聚陽,14716495,12546895,17.29,1718991,1234644,-201258
4414,-81930,-84475,-48456,,1368044,-0.62,-0.42,9.74,40.5146,2.17,0.5440999999999999,4414,如興,1736683,3027076,-42.63,4032,40012,-102661
05,3352672,12491628,11495798,8.66,76277152,1.69,1.55,18.4696691041316,56.4409213892113,1.39722325686731,0.725708820540819,05,電機機械類,156587328,145894556,7.33,11331592,10401904,3952333
1503,191212,1035522,866727,19.47,5209722,1.99,1.66,23.75,54.0027,1.08,0.6332,1503,士電,14604297,14151244,3.2,864520,877222,382477
1504,1714072,2708876,2310066,17.26,19105779,1.46,1.26,19.84,63.4169,1.54,0.86,1504,東元,27858345,27081242,2.87,891139,835103,2127114
1506,-20744,-52200,-55104,,1022516,-0.51,-0.54,10.14,41.746,0.69,0.4081,1506,正道,677232,781154,-13.3,-55363,-16213,32697
1507,320063,824858,562206,46.72,4108200,2.02,1.37,21.24,75.3191,2.16,1.526,1507,永大,3862258,3375523,14.42,487714,280685,392899
1512,174385,124521,71589,73.94,1765073,0.71,0.41,12.83,43.3478,1.3,0.723,1512,瑞利,3582565,3512001,2.01,-4950,-93650,173456
1513,11452,869590,844867,2.93,4800000,1.86,1.95,15.62,52.6209,1.35,0.41859999999999997,1513,中興電,10188512,10018910,1.69,902264,1064529,152785
1514,-26459,65928,57363,14.93,2010670,0.35,0.3,13.03,59.3115,1.65,1.0070999999999999,1514,亞力,3023660,3010217,0.45,61467,72859,19151
1515,15575,-61795,28119,,2287843,-0.27,0.12,11.42,42.4155,1.07,0.9636,1515,力山,4270339,4493979,-4.98,-53422,2095,8339
1516,1471,-169394,9081,,923500,-1.84,0.1,6.92,90.548,4.19,3.3413999999999997,1516,川飛,171689,278859,-38.43,1884,-873,-176852
1517,203925,150268,215068,-30.13,2278250,0.66,0.94,11.76,78.3773,3.34,2.8698,1517,利奇,1983601,1675921,18.36,94473,51958,85399
1519,-97628,659815,221201,198.29,2059024,3.21,1.09,13.52,44.9354,1.47,0.7639,1519,華城,6377325,5093099,25.22,819738,378180,-2253
1521,45159,144163,119712,20.42,762300,1.89,1.57,17.2,52.7995,1.2156,0.7754000000000001,1521,大億,3408414,3312819,2.89,109942,77747,55233
1522,-412232,460793,83406,452.47,2617789,1.8,0.33,17.95,41.7014,1.18,0.9948999999999999,1522,堤維西,8451589,7708022,9.65,764031,512848,-187208
1523,24175,149224,162808,-8.34,1592610,0.94,1.02,19.73,49.0451,0.96,0.6756,1523,開億,5499527,5049908,8.9,24888,73467,140760
1524,3891,74738,113405,-34.1,1568768,0.46,0.77,13.85,37.869,0.72,0.4,1524,耿鼎,3216791,2867398,12.19,84894,141528,-5830
1525,100950,110409,126238,-12.54,609783,1.86,2.27,26.88,72.8539,1.86,1.2773,1525,江申,1238912,1379325,-10.18,-7429,31164,120638
1526,-3191,-31018,-52975,,628970,-0.49,-0.91,6.42,44.6997,1.01,0.5981000000000001,1526,日馳,472539,444270,6.36,1135,-56067,184
1527,88819,583785,814572,-28.33,1862196,3.17,4.39,19.89,36.2609,1.37,0.9381999999999999,1527,鑽全,3451815,3419080,0.96,852629,987160,-94368
1528,47743,233951,213297,9.68,1200711,2.17,2.17,15.48,56.5395,1.89,1.4269,1528,恩德,2991391,2938035,1.82,191076,212967,81273
1529,-53857,-176531,-4482,,1597089,-1.29,0.03,10.01,67.0879,2.59,1.4117,1529,樂士,1197660,1598967,-25.1,-123796,57000,-52735
1530,86156,510047,437592,16.56,783565,6.57,6.03,24.51,61.5032,1.67,0.7117,1530,亞崴,3382349,3130693,8.04,545077,476674,123445
1531,319907,415984,423123,-1.69,1694956,2.45,2.5,21.49,72.1605,2.8,2.6071,1531,高林股,4365922,3226756,35.3,279482,216047,270377
1533,114169,213100,290584,-26.66,964152,2.21,3.02,20.3,56.6341,1.92,1.07,1533,車王電,2413989,2420621,-0.27,275196,248950,16958
1535,50175,230065,190652,20.67,901474,2.55,2.11,15.16,52.3844,1.84,1.4513999999999998,1535,中宇,4235892,3137504,35.01,239028,170443,60075
1536,-65517,210175,238511,-11.88,1214237,1.77,2.09,16.59,36.5164,0.8,0.6049,1536,和大,2307907,2037153,13.29,424911,367685,-123295
1537,116160,223312,88806,151.46,660000,3.38,1.35,20.08,55.482,2.29,1.6303,1537,廣隆,2364432,1328945,77.92,174103,1745,29717
1538,-125651,-513224,-99952,,1461842,-3.89,-0.78,11.41,39.8097,1.04,0.8754000000000001,1538,正峰工,4903640,5459501,-10.18,-348817,42839,-142294
1539,-10737,77753,10945,610.4,643900,1.21,0.17,12.49,42.1488,1.35,0.9758,1539,巨庭,2154607,1920546,12.19,122428,27976,-18747
1540,16760,286810,228147,25.71,743249,4.16,3.3,17.45,63.517,2.93,1.131,1540,喬福,1808200,1538014,17.57,365152,278984,12079
1541,6186,78734,12015,555.3,683646,1.15,0.18,11.9,64.4263,1.42,1.0131999999999999,1541,錩泰,1851584,1506387,22.92,91792,1192,9444
1560,-5513,455728,605557,-24.74,1335000,3.41,4.54,27.22,61.6901,1.24,0.7759,1560,中砂,3676645,3448328,6.62,538814,732001,-24475
4526,363660,594935,828171,-28.16,1929568,3.68,5.74,25.23,50.8627,1.61,1.1423,4526,東台,6166428,5485945,12.4,714333,591740,106304
4532,106472,384217,218020,76.23,3645960,1.08,0.62,14.23,86.9586,2.03,1.1181999999999999,4532,瑞智,1946868,2016379,-3.45,73585,84303,315784
6605,51664,1618489,1316463,22.94,1604810,10.11,8.35,45.43,60.7443,1.08,0.7781999999999999,6605,帝寶,8480404,7047811,20.33,1929674,1671616,63802
06,4115589,5317474,11862999,-55.18,75507135,0.71,1.59,16.318743071748,63.8360029038081,1.72253136763051,0.893051344717931,06,電器電纜類,173188401,148472260,16.65,3966211,8264249,2351273
1603,-86398,155051,58853,163.45,3423000,0.55,0.21,12.53,46.8341,0.75,0.4925,1603,華電,2876908,2831540,1.6,173356,153600,3684
1605,3522198,1638806,8496471,-80.71,32443143,0.51,2.67,19.81,73.0587,1.37,0.7476,1605,華新,79627000,63419880,25.56,1628026,5365377,608780
1606,-264703,587734,389826,50.77,8799229,0.7,0.49,11.88,37.3039,1.87,1.4269999999999998,1606,歌林,21211413,15727125,34.87,813025,670570,-144887
1608,-199724,860142,358058,140.22,6327735,1.48,0.6,14.65,83.1725,6.14,3.0446,1608,華榮,15209536,13400278,13.5,106846,366931,749364
1609,273123,95450,409009,-76.66,5947129,0.16,0.85,13.71,60.3908,1.89,0.9470999999999999,1609,大亞,11111615,11259234,-1.31,-105291,193171,216434
1611,545660,461095,644432,-28.45,3817175,1.21,1.69,14.78,84.1211,3.08,1.92,1611,中電,3004489,2918620,2.94,119775,114094,390945
1612,200527,785212,637498,23.17,3298631,2.38,1.93,17.9,83.5519,3.32,1.9574,1612,宏泰,7280165,7009993,3.85,308825,435740,673721
1613,43139,246238,-100702,,2000000,1.23,-0.5,8.39,23.0523,2.17,1.4453,1613,台一,5656332,4779244,18.35,120903,-164929,126740
1614,62629,413272,437087,-5.45,3166040,1.36,1.43,18.33,79.5115,5.16,3.8172,1614,三洋電,6863346,7339231,-6.48,342436,516820,149042
1615,-47225,156248,171203,-8.74,968500,1.61,1.77,12.4,53.5401,1.79,0.9024,1615,大山,4160239,3605694,15.38,224828,246209,-24796
1616,89192,-133616,129956,,1849033,-0.74,0.93,12.74,51.0167,1.26,0.6474,1616,億泰,4977790,4492976,10.79,129489,69672,-308473
1617,-59972,34488,91823,-62.44,1174881,0.29,0.81,14.02,44.0227,1.28,1.1012,1617,榮星,7320946,7496110,-2.34,131511,162652,-119371
1618,37143,17354,139485,-87.56,2292639,0.08,0.63,14.51,61.0604,1.19,0.6195,1618,合機,3888622,4192335,-7.24,-27518,134342,30090
08,1416002,3700864,3413229,8.43,27828674,1.42,1.31,20.495460698804,83.3184372890457,3.00087765717361,1.99036314891768,08,玻璃陶瓷類,24615836,22918641,7.41,2030128,2683486,2469922
1802,1161983,3318396,2578985,28.67,18055760,1.84,1.43,21.97,91.5499,5.87,4.6023000000000005,1802,台玻,15553898,14383599,8.14,1441638,1942002,2451758
1805,202083,33866,150079,-77.43,531250,0.64,2.83,6.75,36.4398,0.95,0.5963,1805,凱聚,422064,271254,55.6,-37918,-52004,71784
1806,51602,585451,398180,47.03,3383754,1.83,1.33,14.15,69.0546,2.11,1.4756,1806,冠軍,2863636,2564800,11.65,411261,442274,322258
1809,5186,85189,83226,2.36,1668425,0.51,0.5,13.84,63.6889,1.23,0.7165,1809,中釉,2477580,2399707,3.25,104776,114248,7146
1810,-4852,-322038,202759,,4189485,-0.77,0.49,14.71,67.7856,1.52,1.0796999999999999,1810,和成,3298658,3299281,-0.02,110371,236966,-383024
09,2603083,3436790,2923326,17.56,45153151,0.77,0.66,15.1093413888892,63.7894058706048,1.33372243863992,0.573194108009764,09,造紙類,61729135,55270658,11.69,618477,628461,2816415
1902,37583,317520,81576,289.23,3357675,0.97,0.27,16.21,58.8621,1.21,0.40090000000000003,1902,台紙,4995440,4273874,16.88,343452,43993,-25932
1903,281456,268432,-33060,,2600391,1.03,-0.13,19.45,79.2319,1.16,0.8090999999999999,1903,士紙,1775572,1340273,32.48,-240536,-314516,508968
1904,327601,604741,771433,-21.61,10703498,0.57,0.72,15.01,58.8075,1.46,0.6523,1904,正隆,23552953,21593254,9.08,205150,568958,360893
1905,339507,846629,469333,80.39,5984401,1.41,0.78,15.34,85.4232,5.58,3.74,1905,華紙,6743272,6081139,10.89,359288,218559,539679
1906,57815,57311,61005,-6.06,1510000,0.39,0.42,11.17,69.461,0.52,0.5124,1906,寶隆,1477195,1339219,10.3,6400,3614,53811
1907,1399777,1103261,1112818,-0.86,15723126,0.7,0.71,13.86,59.2374,1.11,0.6787000000000001,1907,永豐餘,17234654,15448056,11.57,-320735,-270302,1381587
1909,159344,238896,460221,-48.09,5274060,0.47,0.97,15.99,64.0483,0.91,0.6696,1909,榮成,5950049,5194843,14.54,265458,378155,-2591
10,10057413,69503411,61884062,12.31,220829271,3.32,2.96,18.7707126628771,67.6898008926157,1.57463809372557,0.561911922539948,10,鋼鐵類,562941725,487925898,15.37,72455767,65867507,12712192
1532,618502,501389,762583,-34.25,2412667,2.12,3.37,24.1,44.8404,1.04,0.6424,1532,勤美,6215369,6088578,2.08,90423,241495,369548
2002,9934025,51263874,39158584,30.91,115352910,4.49,3.43,19.44,78.9724,2.26,0.98,2002,中鋼,207918952,177658233,17.03,48716314,37744728,12935360
2006,75968,4386270,3517779,24.69,9438124,4.84,4.48,22.45,68.2331,1.52,0.6856,2006,東鋼,40245789,33552124,19.95,5175750,4589650,305256
2007,-333405,-210464,-688318,,7320572,-0.3,-1.3,7.34,38.8697,0.37,0.18739999999999998,2007,燁興,10586658,9204571,15.02,112475,-306283,-259175
2008,-110113,95144,-459307,,4238266,0.25,-1.19,6.09,22.2693,0.39,0.2143,2008,高興昌,11053487,10713106,3.18,-360349,-341627,470436
2009,-272955,443328,573767,-22.73,3596222,1.23,1.6,12.74,71.7455,2.53,0.885,2009,第一銅,8631867,7968288,8.33,369666,1029295,164658
2010,296374,445010,681007,-34.65,5539741,0.8,1.23,16.4,54.0246,1.57,0.7008,2010,春源,17514120,16940158,3.39,481346,566171,95096
2012,-111693,157315,158265,-0.6,2877740,0.63,0.64,14.06,60.4825,1.9,0.6849,2012,春雨,3846038,3541882,8.59,257821,266017,-78857
2013,123831,261757,230693,13.47,1609038,1.7,1.5,20.2,36.6582,1.11,0.37799999999999995,2013,中鋼構,10396976,9494165,9.51,163458,127363,159642
2014,-859820,2684923,5082621,-47.17,12845706,2.09,3.96,12.91,51.0193,0.93,0.14550000000000002,2014,中鴻,47588652,45462310,4.68,3995962,6661105,-389090
2015,481744,2594237,3030626,-14.4,5668325,4.58,5.35,24.53,62.7846,1.36,0.5690999999999999,2015,豐興,31479320,25337249,24.24,3128797,3237299,304115
2017,-76855,-812717,-86198,,4507940,-2.04,-0.24,10.04,62.9382,0.88,0.3014,2017,官田鋼,5324447,4876708,9.18,-139234,-6763,-713282
2020,161642,615446,560811,9.74,1838935,3.6,3.45,20.28,46.1073,2.23,1.052,2020,美亞,8098232,6614278,22.44,748461,434981,-107748
2022,-270055,37856,-399803,,4919528,0.08,-0.88,12.78,71.1328,1.69,1.1197,2022,聚亨,1325869,1610703,-17.68,-49159,-134608,64994
2023,-402954,1605942,1964901,-18.27,13896708,1.16,1.42,18.36,71.0932,1.51,0.8176000000000001,2023,燁輝,39127822,35548475,10.07,2173871,2942066,-136894
