year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1460 宏遠實業  ,5188795,12.43,1.57,59.88,-51239,-3531,1898422,-51257,0.52,
200002,1460,5188795.0,12.4227,1.68,63.2645,37548.0,-21836.0,4126217,22419,0.46,
200003,1460,5448235,11.7209,1.92,66.2523,60311,5929,6012042,57364,0.5,
200004,1460,5448235,11.4318,1.68,65.3639,65359,15947,7395033,69387,0.45,
200101,1460,5040845,12.6122,1.68,66.1103,57451,47568,1424019,98881,0.47,
200102,1460,5040845,12.36,1.4,66.9343,128851,83747,3139007,195344,0.35,
200103,1460,4780555,12.9442,1.39,68.1868,156121,119864,4434697,260639,0.29,
200104,1460,4651255,13.2354,1.55,67.9288,113555,126808,5536021,240363,0.35,
200201,1460,4534645,13.0245,1.47,64.8463,8164,25133,1147814,32080,0.36,
200202,1460.0,4534645,12.8708,1.53,63.1958,51147.0,21640.0,2689348.0,72124,0.41,
200203,1460.0,4670684.0,12.5575,1.79,64.4385,33315.0,48167.0,4062103.0,81482,0.43,
200204,1460.0,4670684,12.6438,2.01,66.5259,40445.0,40921.0,5269279.0,81366,0.43,
200301,1460.0,4670684,12.7756,1.85,67.505,1465.0,1660.0,1111864.0,3125,0.39,
200302,1460.0,4670684,12.5062,1.91,68.4787,-82002.0,15673.0,2360248.0,-66329,0.42,
200303,1460.0,4670684,12.1454,2.22,69.0703,-227453.0,6933.0,3621931.0,-220520,0.49,
200304,1460.0,4670684,10.8507,1.78,65.3907,-517401.0,-424193.0,4957701.0,-841594,0.48,
200401,1460.0,4670684,11.0257,1.67,64.375,77863.0,38413.0,1525140.0,116276,0.5,
200402,1460.0,4670684,11.1333,1.71,64.1015,125602.0,59692.0,3445385.0,185294,0.56,
200403,1460.0,4810804,10.8892,1.61,65.2242,134533.0,75723.0,5108747.0,210256,0.44,
200404,1460.0,4810804,11.54,1.79,66.7794,139365.0,66569.0,6593579.0,205934,0.41,
200501,1460.0,4810804,11.68,1.86,66.1545,53376.0,21696.0,1503467.0,75072,0.45,
200502,1460.0,4907020,11.4,1.81,66.5556,72388.0,-26784.0,2876502.0,45604,0.47,
200503,1460.0,4907020,11.31,1.98,67.1782,85419.0,-72614.0,4059188.0,12805,0.42,
200504,1460.0,4907020.91,11.43,1.98,,159676.0,-111413.0,5263252.0,48263,0.46,
200601,1460.0,4907020,11.5,2.09,67.6836,27638.0,-11168.0,1273862.0,16470,0.46,
200602,1460.0,5005161,11.76,4.36,,70295.0,2471,2776442.0,70757,0.87,
