year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 9906 興   達   ,2908385,6.82,0.84,44.7,-27101,-68313,361522,-96946,0.3,
200002,9906,2908385.0,6.3467,0.82,43.5014,-62732.0,-179591.0,815718,-240451,0.26,
200003,9906,2908385,6.1486,0.8,42.6867,-65666,-238562,1289018,-302410,0.27,
200004,9906,2908385,5.7658,0.66,41.3616,-30239,-387295,1612458,-427651,0.14,
200101,9906,2908385,5.4479,0.7,40.0596,-40131,-51241,326142,-91283,0.19,
200102,9906,2908385,5.2268,0.53,40.2748,-35191,-158954,750381,-181414,0.13,
200103,9906,2908385,4.7672,0.43,38.6302,-75388,-230558,1132789,-293215,0.1,
200104,9906,2908385,3.9581,0.46,35.2846,-116796,-429042,1336402,-533107,0.11,
200201,9906,2908385,3.7345,0.42,34.2068,-39971,-20529,295523,-60500,0.14,
200202,9906.0,2908385,3.4521,0.54,33.0731,-26818.0,-121749.0,597953.0,-148567,0.15,
200203,9906.0,2908385.0,3.4692,0.55,33.429,-19006.0,-128628.0,1014962.0,-147634,0.15,
200302,9906.0,930000,7.6137,0.38,25.6007,-14369.0,200628.0,611881.0,186259,0.08,
200303,9906.0,930000,7.5499,0.32,26.3864,-9029.0,194405.0,950651.0,185342,0.1,
200304,9906.0,930000,7.4563,0.35,26.2043,-19512.0,196197.0,1133689.0,176655,0.09,
200401,9906.0,930000,6.6942,0.48,23.814,-30259.0,-32016.0,151152.0,-62285,0.12,
200402,9906.0,930000,6.1765,0.44,21.9256,-71750.0,-56446.0,323770.0,-128202,0.11,
200403,9906.0,930000,5.1012,0.29,18.9252,-66095.0,-146664.0,372425.0,-228173,0.03,
200404,9906.0,930000,3.57,0.27,13.8951,-76454.0,-276935.0,465823.0,-372107,0.06,
200501,9906.0,930000,3.3148,0.27,13.1397,-26502.0,-44975.0,46882.0,-78698,0.04,
200502,9906.0,930000,0.86,0.3,3.659,-39480.0,-257370.0,260244.0,-306987,0.08,
200503,9906.0,930000,1.12,0.32,4.7526,-43708.0,-233525.0,526249.0,-292057,0.08,
200504,9906.0,930000.0,3.12,0.16,,-60026.0,-30600.0,632763.0,-109432,0.04,
200601,9906.0,930000,2.42,0.2,9.6119,-15568.0,-44316.0,72121.0,-64242,0.06,
200602,9906.0,930000,1.9,0.2,,-24596.0,-79060,200702.0,-113741,0.05,
200603,9906.0,930000.0,1.56,0.21,6.2934,-39814.0,-104505,347096.0,-156113.0,0.07,
200604,9906,930000.0,0.71,0.16,3.0147,-42916.0,-163633,438415.0,-233985.0,0.04,
200701,9906,930000.0,0.42,0.41,1.7689,2827.0,-31643,81149.0,-32347.0,0.03,
200702,9906,930000.0,1.08,0.19,,-8711.0,-80288,213636.0,285117.0,0.07,
200703,9906,930000.0,0.94,0.13,,-16112.0,-89142,323147.0,268862.0,0.01,
200704,9906,930000.0,0.61,0.19,3.1612,-33631.0,-110924,393419.0,229561.0,0.01,
200801,9906,930000.0,1.74,0.3,10.1893,-9526.0,121313,85255.0,111787.0,0.23,
200802,9906,930000,1.36,0.31,8.4804,-25942,93228,164699,67286,0.16,
200803,9906,930000,1.42,0.23,9.0373,-24083,71585,221472,47502,0.1,
200804,9906,930000,1.9,0.22,11.9472,-24234,112178,241856,87944,0.2088,
200901,9906,930000,1.91,0.24,11.8922,-9213,-2460,14075,-11673,0.11,
200902,9906,930000,1.74,0.11,11.5818,-15066,287,65760,-14779,0.09,
200903,9906,930000,1.31,0.12,8.974,-20236,-28384,105074,-48620,0.1,
200904,9906,930000,0.97,0.1118,6.9248,-21962,-55391,125279,-77353,0.1057,
201001,9906,930000,0.78,0.11,5.6638,-3336,-12013,12737,-15349,0.11,
201002,9906,930000,1.1,0.14,8.4521,-9321,16705,16512,7384,0.09,
201003,9906,930000,0.91,0.18,6.8104,-16131,9815,34983,-6316,0.12,
201004,9906,180000,10.07,0.26,15.177999999999999,-20664,129183,76439,108519,0.25730000000000003,
201101,9906,180000,9.67,0.15,15.5208,-3751,-9054.0,13831,-12805,0.14,
201102,9906,300000,10.6,0.56,25.6948,-9758,23300,27224,13542,0.53,
201103,9906,300000,12.35,0.94,29.006,-10459,40490,66876,30031,0.18,
201104,9906,300000,15.33,1.4036,85.35700000000001,-8058,149728,133324,141670,1.3925,
201201,9906,300000,15.12,4.03,77.4564,-1701,-2074,27663,3952,0.63,
201202,9906,310200,25.37,3.37,87.854,-28844,43233,49556,434611,3.36,
201203,9906,310200,25.7,4.34,91.1259,-21224,49367,69203,448365,4.33,
201204,9906,310200,24.68,0.9819,70.2896,-25731,48465,69614,442956,0.9806,
201301,9906,310200,24.66,3.74909738167519,43.790942107194795,-12197,13103,1457,1899,1.45548102838625,
201302,9906,700000,24.29,3.19250309716702,39.2495576807257,-24235,13147,2659,-9726,0.619654211560933,
201303,9906,700000,10.85,2.33683853678318,21.693997841989997,-7771,377,352428,-12873,0.330328055860112,
201304,9906,700000,11.15,2.65759865207777,26.0877561393184,27892,-3784,999466,7709,0.39758886518368,
201401,9906,700000,10.98,2.64025372551188,24.9257333497235,-9383,-2029,12019,-11673,0.329489926444221,
201402,9906,700000,10.74,2.46996833118786,23.1079132974794,-23954,-1182,22133,-28553,0.272420492327618,
201403,9906,700000,10.52,2.438438644846,21.7907455440188,-36719,-3466,22133,-43470,0.227231382899509,-40185.0
201404,9906,700000,10.32,2.56996875833313,20.729035927260497,-50638,-4566.0,22143,-57766,0.183490248721243,-55204.0
201501,9906,700000,10.54,2.7495260251922202,21.212608296839,18580,-3271.0,320509,15309,0.372042295269385,15309.0
201502,9906,700000,10.96,3.2388904322216803,22.606834672410603,49025,-4321.0,547519,44704,0.447169452112542,44704.0
201503,9906,700000,10.8,4.18371706432812,23.6203209809052,42924,-8831,604512,33712,0.263523972151498,34093.0
201504,9906,700000,10.95,3.40993483599917,23.4960000711071,57668,-13129,769554,44196,0.213356237284653,44539.0
201601,9906,700000,10.78,1.33475540322073,21.190931091223,-5004,-7011,70650,-12056,0.103099497856464,-12015.0
201602,9906,700000,11.19,1.4145625433712,24.8451051122843,31413,-14215,392558,16993,0.0447952061390214,17198.0
201603,9906,700000,11.61,1.49286549291984,28.0637526133427,62868,-16429,652817,46181,0.044646519860346,46439.0
