year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2807 新竹企銀  ,12665349,13.43,7.96,6.14,115589,27973,4743835,86951,7.94
200002,2807,12665348.0,13.3785,6.27,6.3166,67421.0,59615.0,9338310,22917,6.24
200003,2807,12665348,13.4321,6.99,6.3309,86658,95755,13823035,90803,6.98
200004,2807,12665348,13.2469,8.62,6.2006,-120068,134192,18145774,2413,8.62
200101,2807,12665348,13.264000000000001,9.78,5.9959,-26466,43148,4716369,16558,9.77
200102,2807,12665348,13.1298,10.51,5.9301,-90645,103683,8921491,3707,10.5
200103,2807,12665348,13.1086,10.05,5.8118,-125803,152988,13068059,5236,10.04
200104,2807,12665348,13.3245,10.28,5.7394,215652,207524,17370376,368191,10.27
200201,2807,12665348,13.5448,12.68,5.6674,260872,113720,3984959,346020,12.67
200202,2807.0,12901110,13.3758,12.18,5.6671,371770.0,127212.0,7800884.0,445981,12.17
200203,2807.0,12901110.0,13.5464,8.76,5.6256,519006.0,162591.0,11704634.0,636070,8.39
200204,2807.0,12901110,10.3527,8.5,4.2835,-3801517.0,139169.0,15153048.0,-3517432,8.5
200301,2807.0,12901110,10.8619,13.49,4.4303,469984.0,153797.0,3635632.0,654624,13.45
200302,2807.0,12901110,11.4523,15.69,4.5466,1206536.0,96240.0,7179820.0,1308205,15.65
200303,2807.0,12901110,12.0355,8.7,4.7808,1599780.0,429712.0,10518373.0,2012546,8.68
200304,2807.0,12901110,12.458,7.92,4.8222,1985673.0,545865.0,13475020.0,2519883,7.91
200401,2807.0,12901110,13.1153,2.91,4.5383,621214.0,122998.0,3482046.0,676507,2.91
200402,2807.0,12901110,13.587,3.9,4.7158,859095.0,614849.0,6673724.0,1371149,3.89
200403,2807.0,14236160,12.8867,4.21,4.7838,2045720.0,276838.0,10690799.0,2186211,4.21
200404,2807.0,14236161,13.35,16.57,4.8364,2853050.0,160744.0,14208852.0,2807618,16.57
200501,2807.0,14236161,14.02,26.17,4.9857,798442.0,38082.0,3889560.0,756091,26.12
200502,2807.0,14236161,14.18,21.72,5.0802,1655343.0,13890.0,8170931.0,1682452,21.68
200503,2807.0,15745358,13.38,9.92,5.2569,2633907.0,13517.0,12804918.0,2571302,9.9
200504,2807.0,15745358.07,13.78,11.54,,3328128.0,15432.0,17231967.0,3190856,11.54
200601,2807.0,15745358,14.24,0.0,5.5847,254893.0,0.0,3152412.0,313294,0.0
200602,2807.0,16239437,11.01,-,,-3132088.0,-,6236361.0,-2733381,-
200603,2807.0,16239437.0,11.36,-,4.2961,-1987088.0,-,9388026.0,-1699593.0,-
