stock,100年1-12月,稅後純益,100年1-12月,增減(%),期末股本,稅後純益,100年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,100年1-12月,增減(%),營業利益,100年1-12月,營業外
01,19216642,14285098,19142433,-25.37,97015540,1.47,2,23.7187340296204,76.7216375431941,1.5316126971806,1.27881084124214,01,水泥類,47019528,45297059,3.8,2467562,227278,12379096
1101,8080373,7734823,8619825,-10.27,36921759,2.09,2.33,27.03,86.7645,1.5869,1.4234,1101,台泥,23784046,24050722,-1.11,2056089,631152,5901734
1102,10343230,6235192,10016249,-37.75,32309181,1.93,3.19,26.21,68.6814,1.1462,0.9535,1102,亞泥,11758818,10868073,8.2,253385,-207764,6178915
1103,392415,-727961,160245,,7768285,-1.13,0.26,21.85,60.7973,3.2563,3.1375,1103,嘉泥,1284176,877339,46.37,-93122,-158457,-588740
1104,471445,711982,389711,82.69,6038919,1.18,0.65,21.87,86.9348,2.0554,1.6521,1104,環泥,3451724,3325422,3.8,-48674,-47167,762010
1108,-87449,174577,-140496,,4047380,0.43,-0.35,10.37,54.72,1.1067,0.7767,1108,幸福,3395238,3195259,6.26,76666,-78327,127184
1109,57837,87812,73530,19.42,4210008,0.21,0.17,13.85,90.378,6.6931,4.9056,1109,信大,1712097,1538398,11.29,125098,25204,-13141
1110,-41209,68673,23369,193.86,5720008,0.12,0.04,14.58,91.0065,2.584,1.3006,1110,東泥,1633429,1441846,13.29,98120,62637,11134
02,12435844,27853679,18440155,51.05,107735072,2.59,1.8,17.7814163432313,67.2174960802295,1.52045526605939,0.894656868455052,02,食品類,191178573,191933099,-0.39,8065379,7497998,21497428
1201,-275,755714,685268,10.28,5060629,1.49,1.35,15.9,44.7284,1.4107,0.9989,1201,味全,15091089,13833387,9.09,1111370,773083,-95299
1203,3016,100303,41248,143.17,2400000,0.42,0.17,16.64,76.7715,1.68,0.9,1203,味王,1938610,1963886,-1.29,113810,76489,34875
1210,673788,734003,1071050,-31.47,5664572,1.43,2.22,21.53,61.3735,1.0788,0.6752,1210,大成,23611970,23083681,2.29,589956,502522,270746
1213,4182,11438,2322,392.59,514751,0.22,0.05,12.34,79.95,2.877,2.6376,1213,大飲,720608,701809,2.68,15246,157,-3348
1215,97282,308632,135758,127.34,2320268,1.33,0.59,20.5,50.6834,1.1849,0.5558,1215,卜蜂,15185502,15063586,0.81,209159,61675,211248
1216,7946692,12407340,9447681,31.33,48624744,2.55,2.08,16.99,68.7323,1.0635,0.7281,1216,統一,46851580,51829529,-9.6,1994204,1865598,10586992
1217,-35718,51104,11336,350.81,4976893,0.1,0.02,10.75,50.8707,1.0661,0.7588,1217,愛之味,3503663,3312199,5.78,18780,39672,48597
1218,411611,-209886,200321,,3533360,-0.62,0.61,10.41,45.6054,1.8132,0.9087,1218,泰山,8331307,7754594,7.44,-233700,-207530,27297
1219,677972,-57704,551585,,3070473,-0.19,1.89,12.34,63.0589,3.0368,1.5395,1219,福壽,10274576,10219220,0.54,-67911,-130895,34472
1220,4854,143328,143904,-0.4,1770779,0.81,0.81,12.1,83.9269,10.4221,5.8263,1220,台榮,3132449,3116944,0.5,138383,141156,24272
1225,-42320,39722,43045,-7.72,1874060,0.21,0.24,11.98,47.4296,2.4393,1.4892,1225,福懋油,10894762,9818213,10.96,84764,97501,-40120
1227,432612,2238062,2458358,-8.96,5748973,3.92,5.34,17.38,83.5953,2.8462,1.9321,1227,佳格,12162799,12544265,-3.04,2209876,2469255,491269
1229,1452916,1576160,1528934,3.09,8500698,1.86,1.81,23.3,80.8213,1.0437,0.698,1229,聯華,3936968,4085824,-3.64,297525,146284,1367931
1231,30648,367156,358507,2.41,1224480,3,3.02,19.36,49.7252,1.9369,0.9733,1231,聯華食,5295923,5320322,-0.46,435283,421095,24143
1232,119467,443582,587006,-24.43,1599749,2.77,3.67,18.57,72.1618,2.877,0.96,1232,大統益,17530499,16631848,5.4,587158,584134,-36879
1233,14733,231647,234304,-1.13,905919,2.56,2.59,17.35,78.2113,1.826,1.1301,1233,天仁,2033437,2040533,-0.35,253508,270372,27339
1234,220130,8113524,392336,+++++,5358281,15.14,0.73,37.86,91.943,3.0457,1.3171,1234,黑松,5658957,5416822,4.47,229915,208506,7946709
1235,27375,14410,18723,-23.04,561688,0.27,0.35,17.88,58.1907,1.74,1.63,1235,興泰,314245,381886,-17.71,-8414,-9165,24000
1236,-13809,138932,180355,-22.97,1083425,1.28,1.83,13.57,50.4912,1.1346,0.6354,1236,宏亞,2361141,2480767,-4.82,132910,227118,37263
