year&season,公司,期末股本,每股淨值,流動比率,營業利益,營業外,營業收入,稅後純益,速動比率,淨值佔總資產,稅前純益
200702,30.0,11330747.0,16.4,2.48,1212673.0,69838,9907162.0,1133939.0,1.43,,
200703,30.0,11335260.0,17.724537885015604,3.13671889344929,1842198.0,235189,14727228.0,1843193.0,1.58892161720922,,
200704,30.0,10005273.0,18.4800183086702,3.51269189634553,2116353.0,215809,18194277.0,2043874.0,2.02322880177337,71.33189546948749,
200801,30.0,10208181.0,18.638521197395,4.38332820771508,602719.0,-59618,4428890.0,490046.0,3.51239210407831,77.2963891908395,
200802,30.0,10360859.0,16.894057329732,2.8040194500799,1119688.0,467,9269100.0,1015816.0,2.3117286381207003,70.0654979218194,
200803,30.0,9396058.0,16.626164488436803,2.48323955719013,1791079.0,80392,14315749.0,1698748.0,2.04684237462404,70.4032608189101,
200804,30.0,9319816.0,17.1574458787881,2.96784492938975,2314843.0,214643,19420947.0,2287602.0,2.38415816848641,74.04792953855569,
200901,30.0,9228314.0,17.212666977593802,3.4872265542997796,306880.0,95762,3918126.0,364385.0,2.8760352909580695,77.5757225234469,
200902,30.0,9405235.0,15.7183994107052,2.59091919485937,763444.0,71616,7904120.0,740390.0,2.1731433610225097,70.6210450611249,
200903,30.0,10101592.0,18.3792089405314,2.6314873054878,1368187.0,100640,14748456.0,1307673.0,2.10889789847497,71.2209769349925,
200904,30.0,10097558.0,18.9223117114059,2.73487711646541,1934442.0,98679,21143413.0,1819985.0,2.23580920267427,72.1381022545873,
201001,30.0,10100424.0,19.4716281217501,3.034238240187,599934.0,37967,5492702.0,527189.0,2.40608757023595,74.9811490777974,
201002,30.0,10224037.0,18.1912203564991,2.21887860187722,1219665.0,105219,11274484.0,1096486.0,1.76317520920464,67.52320918794561,
201003,30.0,10167837.0,18.8209340885382,2.38716336983419,1761264.0,233736,17119909.0,1661274.0,1.87636139119599,69.8760119009062,
201004,30.0,12815031.0,25.5751476527837,2.44949269702103,2868592.0,814637,32621462.0,3185006.0,1.94153673621626,76.1368279806818,
201101,30.0,12777299.0,26.2260779840872,2.60600643054886,651069.0,117470.0,8457627.0,650865.0,2.000442279159,77.660901169612,
201102,30.0,12894936.0,24.3248318564745,2.02298223845696,1241101.0,213926,16894958.0,1213669.0,1.52841139356786,71.4080677940018,
201103,30.0,12055449.0,25.3808364997438,2.27972704074256,1463193.0,-50001,24427255.0,1153847.0,1.72995999020079,75.8403809788574,
201104,30.0,13537449.0,24.4671983621139,2.1470195848673,2148842.0,284704,35037080.0,2053493.0,1.62444188714621,74.1956352445085,
201201,30.0,13533924.0,24.801923669735398,2.30623589464865,606581.0,74270,8780620.0,565017.0,1.72717379788138,75.85540657142109,
201202,30.0,13606116.0,23.4373049590346,1.83699816304351,1189419.0,80228,17895514.0,1051472.0,1.36565566090733,69.3726857556837,
201203,30.0,13606336.0,23.730227593968,2.06014103515732,1702645.0,164782,26550201.0,1534361.0,1.45223525919595,73.7480351951598,
201204,30.0,13611936.0,24.057640294518,2.008048669543,2338429.0,252974,36610089.0,2127008.0,1.41690845305151,72.28128916364241,
201301,30.0,13604874.0,24.345563950096103,2.6331619984064,561495.0,164291,11044743.0,591270.0,1.98174010571075,69.2156821851954,
201302,30.0,13645390.0,23.2751178236752,2.19961834592264,1301395.0,333793,22971210.0,1317825.0,1.65342645647682,63.446962689841605,
201303,30.0,13710935.0,23.6696096947436,2.47357297086968,1863803.0,598312,34352119.0,2001244.0,1.79271168496505,67.3142569648038,
201304,30.0,14436637.0,24.1779861888887,2.39740343019084,3005688.0,772322,49278679.0,3044592.0,1.82948901384265,65.48417225932421,
201401,30.0,14459229.0,24.826596217543802,2.76555306858394,694652.0,230080,11861169.0,777435.0,2.08961080002801,69.6782393510088,
201402,30.0,14727427.0,23.090973053202,2.31691114171475,1494793.0,394998,24189083.0,1514620.0,1.72304044561069,63.6890824784756,
201403,30.0,13652961.0,24.75,2.6083934804642,2259064.0,458147,35489556.0,2152266.0,1.90694165077269,67.2361885780715,2717211.0
201404,30.0,13658828.0,25.6,2.46211183383014,2987037.0,917494.0,49849851.0,3142303.0,1.8731410395355002,65.0766406272417,3904531.0
201501,30.0,13636004.0,26.06,2.79787861246853,590359.0,111911.0,11541726.0,572856.0,2.0975471239407,69.1560096279451,702270.0
201502,30.0,14103348.0,23.76,2.2354832582385398,1239492.0,287360.0,23412655.0,1209101.0,1.67798479967594,63.316165976926406,1526852.0
201503,30.0,14139001.0,24.34,2.48920290053699,1885571.0,354739,35675754.0,1761312.0,1.82952618321117,67.1182729074566,2240310.0
201504,30.0,14098619.0,24.76,2.37305825729452,2601056.0,529436,48803034.0,2532949.0,1.79673860518042,65.2056525153829,3130492.0
201601,30.0,14104169.0,25.06,2.48485404970749,584297.0,-15320,11418102.0,531170.0,1.82667766340426,66.7526161297498,568977.0
201602,30.0,14150626.0,23.42,2.12746664704776,1319883.0,38568,23340644.0,1156726.0,1.51950052308172,62.0653229106867,1358451.0
