year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200404,6280.0,452661.0,19.23,4.73,81.3367,135404.0,-471.0,808030.0,125433.0,3.39
200501,6280.0,452661.0,16.8,4.7,81.1196,61374.0,-10604.0,263960.0,42970.0,3.47
200502,6280.0,548865.0,18.15,4.45,79.6795,151309.0,-17366.0,606554.0,122093.0,3.61
200503,6280.0,552085.0,16.16,5.6,84.13799999999999,225513.0,-19061.0,892101.0,188202.0,4.71
200504,6280.0,552085.06,17.55,5.31,,303647.0,-23296.0,1220152.0,265751.0,4.28
200601,6280.0,556740.0,18.33,4.87,82.2351,56345.0,-8498.0,310409.0,46117.0,3.96
200602,6280.0,679637.0,17.02,3.83,,103781.0,-11855,593787.0,90526.0,3.05
200603,6280.0,684773.0,14.69,4.39,79.9778,147549.0,-2748,895465.0,144001.0,3.49
200604,6280,684773.0,15.71,4.9,82.7172,189243.0,-9789,1234123.0,214454.0,3.92
200701,6280,684773.0,16.27,6.05,85.8554,36547.0,-4864,274258.0,38183.0,4.49
