year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1523 開億      ,1380332,16.47,0.98,53.16,-37936,26366,677327,-11570,0.69
200002,1523,1449349.0,14.5254,0.8,48.3695,-72453.0,20533.0,1427230,-56716,0.58
200003,1523,1449349,14.0585,0.75,45.013999999999996,-98674,3208,2094062,-75432,0.54
200004,1523,1449349,13.8065,0.81,43.632,-68323,3187,2874620,-44734,0.62
200101,1523,1449349,14.0808,0.74,44.8913,56531,-29888,811505,21616,0.55
200102,1523,1449349,14.2317,0.68,47.1017,101803,-2724,1620408,80039,0.52
200103,1523,1449349,14.2671,0.69,46.247,141490,-11052,2375143,103260,0.51
200104,1523,1449349,14.3052,0.61,47.0806,164059,-19269,3157887,115415,0.47
200201,1523,1449349,13.902000000000001,0.77,46.0783,55618,-5640,823354,39431,0.58
200202,1523.0,1520346,13.5579,0.75,47.0604,111952.0,-33071.0,1712055.0,55226,0.58
200203,1523.0,1520346.0,13.7653,0.85,49.5111,139904.0,-20298.0,2516802.0,85683,0.58
200204,1523.0,1520346,14.0284,0.83,52.8693,196319.0,-24871.0,3466900.0,132972,0.6
200301,1523.0,1520346,14.3633,0.77,52.2212,63344.0,3590.0,933773.0,49782,0.56
200302,1523.0,1535255,14.597999999999999,0.9,51.6006,147790.0,168837.0,1945366.0,275544,0.67
200303,1523.0,1535255,15.1357,0.98,53.4852,170604.0,220082.0,2897475.0,348793,0.72
200304,1523.0,1444773,17.9946,1.18,60.2792,220468.0,384273.0,3928510.0,570205,0.89
200401,1523.0,1444773,18.6272,1.48,61.4819,47099.0,51602.0,1060202.0,93874,1.12
200402,1523.0,1488116,16.9204,1.12,53.8271,91677.0,187379.0,2204667.0,252021,0.85
200403,1523.0,1488116,18.1336,1.28,56.4264,186534.0,290926.0,3513705.0,431486,0.93
200404,1523.0,1488116,18.88,1.21,55.9531,278146.0,340302.0,4832752.0,552922,0.89
200501,1523.0,1488116,19.41,1.25,57.7077,41562.0,52469.0,1264314.0,83951,0.92
200502,1523.0,1517878,17.85,0.97,51.6825,65991.0,121481.0,2545174.0,148190,0.69
200503,1523.0,1530915,18.19,1.04,53.545,78462.0,185888.0,3758843.0,232738,0.72
200504,1523.0,1530914.99,18.25,1.02,,96015.0,172513.0,5017419.0,228572,0.69
200601,1523.0,1530915,19.75,1.01,52.9909,10149.0,-23138.0,1275560.0,17082,0.67
200602,1523.0,1576842,19.04,0.89,,16000.0,-24172,2433027.0,27660,0.58
200603,1523.0,1576842.0,18.62,0.86,49.5188,33919.0,8159,3664332.0,81182.0,0.57
200604,1523,1576842.0,19.23,0.71,49.0508,73467.0,24175,5049908.0,162808.0,0.47
200701,1523,1576842.0,20.05,0.83,49.3191,324.0,49604,1334082.0,33688.0,0.55
200702,1523,1592610.0,19.98,0.96,,5243.0,61313,2693122.0,58956.0,0.6
200703,1523,1592610.0,20.43,1.14,,11545.0,139449,4009221.0,129864.0,0.71
200704,1523,1592610.0,19.73,0.96,49.0451,24888.0,140760,5499527.0,149224.0,0.6756
200801,1523,1592610.0,19.75,0.96,48.9856,34461.0,1323,1554699.0,26866.0,0.65
200802,1523,1624462,19.63,0.9,49.5652,143444,-21153,3105532,104692,0.58
200803,1523,1624462,20.36,0.85,50.3709,194125,178307,4510576,317218,0.51
200804,1523,1624462,19.08,1.07,51.206,145873,43610,5799414,158190,0.7005
200901,1523,1624462,20.27,1.03,53.8274,77176,30128,1472154,84754,0.66
200902,1523,1673196,21.18,0.92,55.243,130490,38049,2789267,127436,0.57
200903,1523,1673196,22.06,1.2,56.158,171826,51713,4227563,170271,0.79
200904,1523,1673196,23.11,1.147,56.7105,222765,95852,5835583,260794,0.7667
201001,1523,1673196,23.33,1.15,55.9725,31742,-3205,1504762,25314,0.72
201002,1523,1673196,21.3538,1.04,52.9789,45031,2289,3009810,27025,0.61
