stock,100年1-3月,稅後純益,100年1-3月,增減(%),期末股本,稅後純益,100年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,100年1-3月,增減(%),營業利益,100年1-3月,營業外
1227,166571,620825,865097,-28.24,4636269,1.35,2.35,20.52,84.4978,3.15,2.13,1227,佳格,3014208,3297159,-8.58,632697,863415,144401
1229,205626,218515,249362,-12.37,8481011,0.26,0.3,25.28,81.9489,0.95,0.63,1229,聯華,944437,954559,-1.06,49502,49876,173159
1231,3454,79030,103280,-23.48,1188816,0.66,0.89,19.01,47.9918,1.87,0.88,1231,聯華食,1338519,1339595,-0.08,93613,121962,1454
1232,40703,120295,168221,-28.49,1599749,0.75,1.05,19.21,85.0913,4.95,2.1,1232,大統益,3917395,4086577,-4.14,164577,160873,-21888
1233,2770,66285,80471,-17.63,905919,0.73,0.89,18.86,83.2119,2.51,1.7,1233,天仁,516861,529452,-2.38,78677,95679,2440
1234,49114,57812,64171,-9.91,5358281,0.11,0.12,24.07,88.8637,3.98,2.05,1234,黑松,1409571,1415632,-0.43,27922,22157,49190
1235,866,-9735,60,,561688,-0.18,(<<<<<),17.03,59.4302,1.73,1.57,1235,興泰,79719,84386,-5.53,-4605,-357,-5116
1236,-828,-4364,41983,,984932,-0.04,0.46,14.49,51.4398,0.98,0.64,1236,宏亞,539067,673559,-19.97,-3571,59991,-1004
1702,90990,75726,103764,-27.02,2941330,0.31,0.42,15.54,51.6916,0.55,0.3,1702,南僑,568074,589289,-3.6,-17666,1321,98809
03,26976797,14018510,53647935,-73.87,287451254,0.49,1.9,32.9912405948314,67.9806002778199,3.17529725848498,2.52466678410471,03,塑膠類,215166186,234318391,-8.17,9646326,33300928,6597844
1301,8762446,4846311,15122428,-67.95,61209046,0.79,2.47,41.56,72.0816,3.88,3.36,1301,台塑,47333950,52131730,-9.2,2335593,8120277,3099989
1303,5752863,1015013,13380216,-92.41,78522986,0.13,1.7,34.05,64.1297,3.05,2.42,1303,南亞,47955233,58588806,-18.15,2793422,9739599,-1058209
1304,429949,604041,1054321,-42.71,9935673,0.67,1.3,19.02,78.6233,6.29,5.37,1304,台聚,3068639,3492965,-12.15,401562,816955,269472
1305,-4030,310024,35969,761.92,4248035,0.73,0.08,12.09,63.8422,2.8,1.98,1305,華夏,2117129,2394761,-11.59,67404,52000,251538
1307,113875,176282,207802,-15.17,3431614,0.51,0.67,19.04,59.927,1.51,0.97,1307,三芳,1761253,1724896,2.11,82937,135521,139576
1308,31343,248094,564536,-56.05,3913974,0.63,1.8,24.71,90.2361,6.07,4.86,1308,亞聚,1338468,1863277,-28.17,184220,644791,95967
1309,59434,72861,205733,-64.58,3120493,0.23,0.74,13.74,57.7687,1.82,1.06,1309,台達化,2463716,2865548,-14.02,53867,173707,24493
1310,27760,-114653,-153728,,5803403,-0.2,-0.3,8.32,56.8719,1.2,0.61,1310,台苯,3694375,3421525,7.97,-103184,-181307,-14876
1312,432237,155871,642417,-75.74,9266203,0.17,0.71,14.91,69.2934,0.98,0.45,1312,國喬,4366148,4949772,-11.79,-7376,253189,160136
1313,431653,433726,538992,-19.53,10685815,0.41,0.52,17.14,76.0745,2.49,1.55,1313,聯成,1942764,1989510,-2.35,113570,132949,341560
1314,1438668,1933183,2877204,-32.81,19744593,0.98,1.6,19.92,71.0281,4.05,3.07,1314,中石化,9780376,9947996,-1.68,726197,1628236,1442769
1315,1863,13603,3428,296.82,2200000,0.06,0.02,30.19,82.9932,11.74,9.69,1315,達新,572226,535400,6.88,27905,492,-12913
1316,2276,-27075,-13064,,651781,-0.43,-0.2,10.86,53.2678,2.02,0.79,1316,上曜,60518,38149,58.64,-23640,-15247,-2580
1319,180302,282476,341964,-17.4,5548565,0.52,0.66,27.4,60.4756,1.36,0.84,1319,東陽,3107280,3167160,-1.89,168964,204345,170941
1321,-25918,-593,-63054,,2272283,(<<<<<),-0.29,23.82,60.5337,1.04,0.55,1321,大洋,1180727,1300858,-9.23,20426,-41822,-20054
1323,22821,47872,41510,15.33,827887,0.58,0.5,15.92,50.691,2.11,1.4,1323,永裕,409215,390832,4.7,28877,22977,28137
1324,-1258,4000,16303,-75.46,751219,0.05,0.22,13.85,75.6853,2.86,1.95,1324,地球,308780,376208,-17.92,5126,21582,1102
1325,6091,22511,53507,-57.93,1006828,0.22,0.57,17.71,92.08,13,10.64,1325,恒大,206903,297136,-30.37,26559,55236,585
1326,9130165,3349189,18326750,-81.73,56904721,0.59,3.23,45.57,67.7709,3.27,2.51,1326,台化,79551376,81654847,-2.58,2223483,11171492,1441626
1337,-2971,316376,194061,63.03,1380800,2.29,1.6,41.32,84.0736,2.74,2.54,1337,F-再生,1190723,911105,30.69,402591,266475,16683
1715,46116,101727,62692,62.26,3049213,0.37,0.23,18.02,50.9082,1.38,1.1,1715,亞化,1267961,996686,27.22,24345,18908,74119
4306,141112,227671,207948,9.48,2976122,0.77,0.75,22.6,57.4739,0.98,0.7,4306,炎洲,1488426,1279224,16.35,93478,80573,147783
04,7557596,6241643,11778772,-47.01,190896845,0.33,0.63,17.5785240452769,65.0754079666456,1.6057006659697,0.882214963614525,04,紡織纖維類,77295161,79873292,-3.23,1796419,5265029,4927584
1402,4530140,2950809,4767011,-38.1,48972173,0.6,1,23.13,61.3302,1.25,0.75,1402,遠東新,15175333,15721005,-3.47,39782,555033,3048034
1409,283418,307880,558596,-44.88,18282070,0.17,0.34,13.22,60.9241,1.43,0.79,1409,新纖,6848592,7012769,-2.34,99941,330951,239448
1410,10802,14283,19818,-27.93,900000,0.16,0.22,14.53,83.7387,11.8,11.42,1410,南染,73600,78315,-6.02,8556,11076,5476
1413,-1841,-70536,78497,,1701874,-0.42,0.47,7.7,41.0003,1.07,0.28,1413,宏洲,1081818,1253378,-13.69,-75030,84443,938
1414,164245,26600,459543,-94.21,2200000,0.12,2.09,14.64,74.6122,3.02,1.17,1414,東和,367744,304216,20.88,19348,89221,7252
1416,-34992,3103,-47830,,3848484,0.01,-0.13,14.83,88.3269,0.67,0.24,1416,廣豐,72553,29715,144.16,847,-12838,2256
1417,38791,111593,28094,297.21,3798837,0.29,0.07,11.89,80.5582,1.26,0.7,1417,嘉裕,504388,318778,58.23,9989,-7097,101604
1418,-5565,35228,36786,-4.24,1319276,0.29,0.3,10.45,55.688,1.06,0.25,1418,東華,929791,877436,5.97,35369,56883,1098
1419,6336,8808,5962,47.74,3000413,0.03,0.02,19.04,69.2278,0.64,0.52,1419,新紡,226758,183511,23.57,10661,-706,-2700
1423,2278,25533,16993,50.26,1750000,0.15,0.1,14.02,87.9492,53.12,19.07,1423,利華,295996,384597,-23.04,25937,18062,1912
1432,-11148,-42441,-16688,,885642,-0.48,-0.2,11.73,55.8212,0.65,0.07,1432,大魯閣,5055,5340,-5.34,-6517,-5540,-36040
1434,359732,454239,725283,-37.37,16846646,0.27,0.43,32.23,78.4454,3.06,1.61,1434,福懋,8968306,8972188,-0.04,452535,474861,65466
1438,28851,-1745,39856,,1024115,-0.02,0.39,4.82,84.0458,24.71,16.95,1438,裕豐,330,23371,-98.59,-2755,11005,1010
1439,4488,2268,1295,75.14,920000,0.03,(<<<<<),23.65,90.4628,20.92,20.42,1439,中和,215251,121274,77.49,1855,-2388,1549
1440,794332,-69887,1154470,,15690963,-0.04,0.76,14.98,77.5015,2.21,1.24,1440,南紡,3844402,4915070,-21.78,69534,591670,-160923
1441,18613,-17198,143196,,858000,-0.2,2.18,13.72,54.3342,1.48,0.81,1441,大東,390615,526256,-25.77,-34931,131682,16686
1443,1003,-68347,62706,,1353430,-0.51,0.22,12.41,40.9744,0.86,0.57,1443,立益,186149,329951,-43.58,-33685,61703,-34662
1444,208861,484036,703224,-31.17,8851622,0.55,0.91,12.73,68.5179,1.84,0.94,1444,力麗,3297966,3626482,-9.06,105292,568263,397794
1445,11408,9099,27213,-66.56,1386670,0.07,0.2,14.32,83.2924,5.03,3.08,1445,大宇,527743,550954,-4.21,5206,16577,4409
1446,26357,27747,19125,45.08,1386215,0.2,0.14,14.95,78.0402,20.18,7.22,1446,宏和,73178,196808,-62.82,-5190,-6640,22945
1447,53196,223551,407792,-45.18,7181532,0.33,0.67,13.95,49.4823,1.18,0.76,1447,力鵬,6668605,6464286,3.16,6907,432396,210524
1449,-9187,-19158,-41679,,1871941,-0.12,-0.29,1.86,9.3662,1.66,0.67,1449,佳和,499334,529304,-5.66,-33690,-32492,14532
1451,239844,316960,378041,-16.16,4812500,0.66,0.69,22.89,78.6516,2.98,1.17,1451,年興,2483041,2560439,-3.02,-280392,204585,605150
1452,11358,32751,77153,-57.55,1326414,0.25,0.6,15.37,90.1298,7.93,6.39,1452,宏益,529767,645450,-17.92,22888,80980,14236
1453,-1353,-11284,16047,,744450,-0.15,0.24,11.24,74.3029,2.86,0.47,1453,大將,79411,114109,-30.41,-12533,20079,385
1454,152356,-14788,165089,,1403098,-0.11,1.32,12.7,81.6643,4.2,2.12,1454,台富,565692,704644,-19.72,-2798,16708,-4065
1455,102796,219374,557693,-60.66,5187092,0.42,1.14,13.02,47.3439,1.15,0.47,1455,集盛,4754753,5048107,-5.81,157395,526226,87993
1456,-13858,-17241,-10358,,1675000,-0.1,-0.06,0.57,4.0024,0.46,0.18,1456,怡華,542643,594232,-8.68,-32003,3500,15816
1457,3981,4812,101148,-95.24,3178746,0.02,0.44,13.09,50.0672,1.17,0.6,1457,宜進,1331658,1659468,-19.75,-19007,97167,23819
1459,207552,-28302,276265,,3586289,-0.09,0.95,12.3,64.2403,1.01,0.84,1459,聯發,784663,954931,-17.83,22714,93965,-51585
1460,22873,540384,33287,+++++,4711891,1.24,0.08,9.72,57.0372,1.54,0.69,1460,宏遠,1653704,1342799,23.15,116385,10414,423999
1463,985,-18771,-6529,,1884108,-0.12,-0.04,11.18,89.6274,4.1,3.56,1463,強盛,102663,145430,-29.41,-19274,-7514,503
1464,3626,2021,-23922,,2274390,0.01,-0.15,11.11,64.8288,1.13,0.38,1464,得力,481242,387147,24.3,12933,-27868,-8278
1465,31506,17725,36734,-51.75,863394,0.21,0.43,19.46,76.8597,2.79,1.93,1465,偉全,361505,355928,1.57,8839,6512,10867
1466,-1844,20621,149551,-86.21,952617,0.22,1.63,16.81,55.3845,1.61,0.68,1466,聚隆,1494519,1698098,-11.99,44322,181949,-5680
1467,115948,42783,85894,-50.19,1649115,0.26,0.52,11.4,37.636,0.58,0.31,1467,南緯,802747,716981,11.96,-21416,-30189,62584
1468,-21011,-57213,-28090,,1604053,-0.36,-0.18,9.26,64.8967,3.14,1.16,1468,昶和,176116,186439,-5.54,-18462,-7079,-38751
1469,-345,1925,13996,-86.25,1246000,0.02,0.11,12.23,73.5571,1.3,0.51,1469,理隆,116168,220165,-47.24,1406,17148,-141
1470,3772,9550,18202,-47.53,857670,0.11,0.21,10.48,89.435,5.8,3.89,1470,大統染,181971,216379,-15.9,2222,18188,9183
1472,3201,-27380,31580,,595000,-0.49,0.38,7.83,40.1414,1.8,1.18,1472,三洋紡,144652,342837,-57.81,-8868,29347,-18840
1473,152629,55056,159503,-65.48,1468220,0.38,1.09,29.14,67.0183,1.84,1.55,1473,台南,2195642,2013648,9.04,139902,28609,-44384
1474,-6972,8157,42535,-80.82,1378744,0.06,0.31,13.87,63.4387,1.98,1.06,1474,弘裕,746552,972399,-23.23,19364,58219,-10670
1475,30951,-26872,18673,,525167,-0.51,0.34,6.06,45.2368,1.42,1.13,1475,本盟,55538,139464,-60.18,-8609,-12278,-18263
1476,63538,384835,244263,57.55,2112419,1.82,1.23,22.82,75.8087,2.54,1.42,1476,儒鴻,2898695,2173031,33.39,481334,222026,-13866
1477,-8992,365410,275434,32.67,1629866,2.24,1.73,29.04,69.1311,2.28,1.42,1477,聚陽,3841719,3457943,11.1,411802,335820,26983
4414,-13545,3384,5586,-39.42,586304,0.06,0.12,10.86,26.1434,4.92,1.39,4414,如興,526996,665786,-20.85,48941,17080,-44072
4426,-1518,22281,11734,89.88,614395,0.36,0.2,14.97,59.2687,0.93,0.43,4426,利勤,189597,132434,43.16,29373,15310,-3947
05,1961701,3374098,4461710,-24.38,84800982,0.4,0.53,20.206381100634,58.8151765655826,1.41075236631691,0.83372021350227,05,電機機械類,39808825,39025742,2.01,3503501,3305818,537005
1503,142346,325852,345632,-5.72,5209722,0.63,0.66,38.44,68.543,1.25,0.66,1503,士電,3851475,3867917,-0.43,245168,275711,146780
1504,451898,561190,665220,-15.64,18437009,0.31,0.37,20.76,64.7539,1.69,1.05,1504,東元,6261170,5832157,7.36,401386,306676,244789
1506,18427,5135,6846,-24.99,1022516,0.05,0.07,10.25,42.7601,0.77,0.36,1506,正道,266131,235575,12.97,5921,-11581,-786
1507,167986,269375,330219,-18.43,4108200,0.66,0.81,27.41,79.6364,1.73,1.16,1507,永大,975667,932075,4.68,193614,188880,119221
1512,36783,-36466,16527,,1818025,-0.2,0.09,11.47,48.3585,0.97,0.53,1512,瑞利,584278,654830,-10.77,-43223,-18256,12110
1513,-23995,132401,62570,111.6,4800000,0.28,0.13,16.12,62.6115,1.24,0.32,1513,中興電,2052538,1663910,23.36,196168,105401,-42681
1514,16087,37811,26107,44.83,2010670,0.2,0.14,12.48,62.7385,1.93,1.26,1514,亞力,843456,665862,26.67,44400,9381,-4842
1515,-713,1381,-24798,,2287843,0.01,-0.11,8.8,43.4545,0.98,0.82,1515,力山,692126,514787,34.45,18235,-23963,-17531
1516,-1170,-2348,-10110,,557875,-0.04,-0.1,3.28,77.1694,1.63,1.34,1516,川飛,16353,0,,-2630,-8940,282
1517,32751,40035,66540,-39.83,2278250,0.18,0.29,13.61,81.0975,3.82,3.31,1517,利奇,578295,490719,17.85,65583,39089,-12090
1519,-6080,-64701,57689,,2610585,-0.25,0.22,11.4,54.3701,1.64,0.64,1519,華城,438793,986180,-55.51,-93646,75612,15704
1521,32008,72147,107432,-32.84,762300,0.95,1.41,22.9,62.4796,1.76,1.03,1521,大億,1027688,1097374,-6.35,66116,96908,7422
1522,78888,-45255,40715,,3123385,-0.15,0.13,16.37,43.9557,1.22,0.97,1522,堤維西,2148022,2000210,7.39,-1534,-14939,-54300
1524,12969,-19797,-5783,,1624146,-0.13,-0.04,13.08,37.1665,0.92,0.46,1524,耿鼎,698313,791833,-11.81,-19210,-18880,-4317
1525,53048,84658,74278,13.97,692454,1.22,1.13,35.26,81.0692,1.87,1.36,1525,江申,329777,351431,-6.16,17233,25889,70352
1526,1790,669,4935,-86.44,500000,0.01,0.1,8.55,45.1482,1.85,0.77,1526,日馳,131056,137711,-4.83,1689,3818,-901
1527,65709,-82125,133986,,1558846,-0.52,0.84,16.48,24.8618,1.16,0.44,1527,鑽全,685573,681691,0.57,92253,94328,-191198
1528,22041,3428,43439,-92.11,1409188,0.02,0.35,15.23,49.0162,1.4,0.95,1528,恩德,602460,600540,0.32,26134,31499,-18168
1529,99560,-56340,45346,,2497089,-0.23,0.22,2.87,79.2182,2.47,1.06,1529,樂士,21743,37310,-41.72,-25585,-54214,-30755
1530,30285,67118,20232,231.74,949525,0.73,0.23,24.38,47.9967,1.29,0.66,1530,亞崴,808675,497220,62.64,88806,-7445,-5475
1531,187546,68326,232639,-70.63,1931511,0.35,1.2,23.17,85.1049,4.48,4.05,1531,高林股,499732,997100,-49.88,46368,92853,36019
1533,24252,14928,41222,-63.79,964152,0.15,0.43,19.39,53.7636,1.08,0.69,1533,車王電,345249,351082,-1.66,31925,25947,-12456
1535,32420,169704,150873,12.48,1130474,1.5,1.33,22.72,46.3872,1.95,1.23,1535,中宇,2247500,1937728,15.99,145367,145850,50387
1536,8723,82531,51057,61.64,2003103,0.48,0.28,10.01,35.9451,1.23,0.73,1536,和大,851328,602267,41.35,114417,53041,-18308
1537,27652,88555,96325,-8.07,815854,1.09,1.2,26.58,81.6146,2.4,1.6,1537,廣隆,1001572,971101,3.14,92243,89140,26243
1538,-3111,-46778,-39131,,1638845,-0.29,-0.24,9.44,51.1653,0.22,0.18,1538,正峰新,190260,241435,-21.2,-58241,-39293,9215
1539,353,-16508,-8020,,653700,-0.25,-0.12,9.43,36.2025,1.27,0.56,1539,巨庭,340853,297026,14.76,8921,-10015,-25798
1540,14826,39042,22522,73.35,854736,0.49,0.28,17.33,70.6546,2.67,1.41,1540,喬福,352850,249004,41.7,57051,11167,-11563
1541,7542,1307,-2855,,788000,0.02,-0.03,12.44,60.2859,1.24,1.01,1541,錩泰,388927,200047,94.42,37195,-10922,-34755
1560,11815,93912,112312,-16.38,1410000,0.67,0.8,26.4,78.2161,2.51,1.45,1560,中砂,922348,942044,-2.09,112873,123497,287
1583,28470,122800,55012,123.22,975930,1.28,0.6,27.12,50.547,1.31,0.76,1583,程泰,709036,421434,68.24,114119,37659,28678
1590,6509,234831,332924,-29.46,1500000,1.57,2.22,36.54,61.8435,1.38,0.95,1590,F-亞德,1249045,1269999,-1.65,325337,447380,20325
2049,116012,558548,783889,-28.75,2346933,2.38,3.44,41.73,44.6954,1.02,0.6,2049,上銀,2249657,2880988,-21.91,578762,761423,65908
2231,5396,44963,46731,-3.78,602780,0.75,0.78,18.28,83.2642,3.13,1.87,2231,為升,259320,250703,3.44,49342,49717,1805
4526,22968,56287,72376,-22.23,2220587,0.25,0.35,22.09,57.6531,1.83,0.99,4526,東台,1010345,1315709,-23.21,58399,71032,38
4532,145695,262483,144802,81.27,4286564,0.61,0.37,15.63,79.4205,1.28,1,4532,瑞智,1464520,1190774,22.99,77999,24840,232575
6605,50909,304027,295276,2.96,1658164,1.83,1.78,46.78,48.0882,1.47,1.03,6605,帝寶,2444504,2479505,-1.41,408841,300152,-41093
8374,43106,972,66734,-98.54,762021,0.01,1.05,22.62,65.5242,2.86,1.94,8374,羅昇,268190,388464,-30.96,25705,37376,-24118
06,603284,346493,1950876,-82.24,79382810,0.04,0.25,15.4257459517999,66.5763967729686,1.09505875575751,0.569197954508632,06,電器電纜類,35862228,37702622,-4.88,1460412,1520626,-966871
1603,-5356,63026,-3970,,3423000,0.22,-0.01,15.9,61.8059,1.04,0.66,1603,華電,678101,487082,39.22,52336,2056,16727
1604,531807,195229,523243,-62.69,5914731,0.35,0.9,13.65,60.9111,1.68,0.89,1604,聲寶,2589784,2040338,26.93,100567,-8564,94662
1605,-733137,-682805,274065,,36160002,-0.19,0.08,17.42,68.4911,0.64,0.22,1605,華新,17966349,20135345,-10.77,790084,1050202,-1405889
1608,82843,239733,151507,58.23,6327735,0.48,0.3,14.79,66.0693,1.71,0.9,1608,華榮,2296889,2557582,-10.19,94018,85912,159767
1609,129382,115539,179808,-35.74,5801808,0.2,0.32,12.89,59.3509,1.63,0.96,1609,大亞,2282264,2054359,11.09,101222,70933,24394
1611,-974,140375,137539,2.06,3984392,0.35,0.35,16.24,71.8061,1.31,0.97,1611,中電,1675657,1582776,5.87,169909,162832,-1577
1612,-26968,103888,18978,447.41,3241511,0.32,0.06,15.89,88.1662,4.43,2.71,1612,宏泰,1468975,1458140,0.74,76808,57113,40588
1613,374939,131413,386534,-66,2275280,0.62,1.81,7.58,22.9647,1.57,1.17,1613,台一,1462035,1474678,-0.86,3019,11595,128394
1614,122296,84170,160916,-47.69,3166040,0.28,0.53,18.28,72.8684,2.83,2.08,1614,三洋電,2082160,1468165,41.82,69303,32501,27785
1615,-9977,30669,16856,81.95,1118618,0.27,0.16,12.81,56.5974,1.74,0.99,1615,大山,959663,978736,-1.95,34509,32270,1626
1616,-34787,15927,-58095,,1941485,0.08,-0.31,9.08,50.5076,1.25,0.67,1616,億泰,781300,986643,-20.81,-7022,-32132,26252
1617,27014,-38787,40827,,1433561,-0.27,0.3,11.28,50.1214,1.35,1.19,1617,榮星,987485,1388669,-28.89,-8464,20516,-33902
1618,83717,-8060,62942,,2408647,-0.03,0.27,19.89,90.6302,3.59,0.8,1618,合機,453856,865490,-47.56,-7905,26394,2431
4930,62485,-43824,59726,,2186000,-0.2,0.27,24.41,89.7143,1.74,1.47,4930,燦星網,177710,224619,-20.88,-7972,8998,-48129
08,718850,-510578,1033822,,32726654,-0.16,0.34,19.3451460085104,73.1955185285153,2.04100741091944,1.26841042355141,08,玻璃陶瓷類,4998256,5205929,-3.99,-42215,390540,-463730
1802,686213,-330616,954757,,22756563,-0.15,0.46,20.53,73.4482,2.26,1.46,1802,台玻,3215103,3570440,-9.95,-129704,299544,-194912
1806,4831,-192158,53011,,4373351,-0.44,0.13,17.83,77.2215,2.13,1.2,1806,冠軍,688532,613245,12.28,22939,72608,-232031
1809,42198,17909,35604,-49.7,1898204,0.09,0.19,17.24,76.4983,1.99,1.26,1809,中釉,406342,333890,21.7,38573,11535,-3319
1810,-14392,-5713,-9550,,3698536,-0.02,-0.03,15.02,64.8789,1.32,0.71,1810,和成,688279,688354,-0.01,25977,6853,-33468
09,376181,-17840,947671,,48502859,(<<<<<),0.2,15.4385453855411,58.7687838317578,1.20022600077886,0.625573379974323,09,造紙類,14872281,15642064,-4.92,5765,661533,-1153
1902,37982,-89635,81633,,4020005,-0.22,0.21,15.39,63.9976,1.9,0.38,1902,台紙,1035975,1339039,-22.63,-80988,50096,-106
1903,-15583,-63362,-25608,,2600391,-0.24,-0.1,15.67,79.4505,1.1,0.72,1903,士紙,456413,523643,-12.84,-46381,-10025,-16981
1904,-39729,133195,232805,-42.79,10733682,0.12,0.23,16.62,47.9239,1.37,0.68,1904,正隆,5992631,5778212,3.71,40491,289408,91731
1905,51465,-151783,94353,,6163933,-0.25,0.16,13.11,69.8047,1.11,0.64,1905,華紙,1610620,1737203,-7.29,-126123,54477,-25660
1906,-16353,-28569,-17902,,1510000,-0.19,-0.12,11.48,70.1375,0.48,0.47,1906,寶隆,107793,47609,126.41,-923,254,-27657
1907,483913,165072,543931,-69.65,16603715,0.1,0.33,16.21,60.2001,1,0.52,1907,永豐餘,4128905,4520056,-8.65,104718,70018,68354
1909,-125514,17242,38459,-55.17,6871133,0.03,0.06,14.7,60.4429,0.97,0.75,1909,榮成,1539944,1696302,-9.22,114971,207305,-90834
10,3010856,174356,11093316,-98.43,271217391,(<<<<<),0.44,17.344642954699,60.6281256719288,1.31121062005038,0.391597441020704,10,鋼鐵類,138251907,148790144,-7.08,-696823,9209702,838992
1532,158824,127861,197443,-35.24,3638173,0.35,0.57,25.8,60.8028,0.88,0.35,1532,勤美,1200014,1135286,5.7,41924,45707,90299
2002,2150459,-712179,6676102,,150844773,-0.05,0.5,19.48,65.9352,1.27,0.24,2002,中鋼,53606027,56506086,-5.13,-1466991,5165550,489362
2006,122737,485921,784617,-38.07,9809291,0.5,0.8,22.94,57.7519,1.35,0.34,2006,東鋼,9503897,9777893,-2.8,582864,728621,6359
2007,-44554,-166373,127032,,6306516,-0.26,0.21,10,44.0927,1.28,0.25,2007,燁興,2091876,3335177,-37.28,-108981,180197,-54193
2008,-61968,-204294,-87113,,4238266,-0.48,-0.21,2.05,11.1791,0.28,0.08,2008,高興昌,1083671,1546796,-29.94,-134884,-23197,-67442
2009,-15962,40065,96735,-58.58,3596222,0.11,0.27,10.36,70.1032,2.17,0.53,2009,第一銅,1008134,1555795,-35.2,35384,133171,10502
2010,95234,152975,256511,-40.36,6349563,0.24,0.43,16.72,59.7301,1.82,0.62,2010,春源,4372602,3968791,10.17,98120,199863,75205
2012,90162,-16195,100320,,2877740,-0.06,0.38,13.62,46.6564,1.16,0.59,2012,春雨,941609,1179007,-20.14,2413,31138,-19630
2013,4192,134703,111678,20.62,2000000,0.7,0.58,23.08,39.0153,1.07,0.28,2013,中鋼構,3553742,2677263,32.74,60392,129661,95050
2014,54633,-347269,372545,,14355444,-0.24,0.27,8.62,35.684,0.8,0.13,2014,中鴻,11998600,13262695,-9.53,-303840,317912,-43429
2015,-8915,339797,602974,-43.65,5815994,0.58,1.04,29.17,70.2069,2.08,0.86,2015,豐興,8954072,9040297,-0.95,371053,702847,17902
2017,1591,-35808,95242,,3380955,-0.11,0.29,13.14,61.047,2.05,0.55,2017,官田鋼,1455481,1674146,-13.06,-45448,95445,10222
2020,-2848,42835,88268,-51.47,2755331,0.16,0.35,13.01,53.1385,1.08,0.42,2020,美亞,1250355,1522814,-17.89,28716,65093,16850
2022,93507,-33888,115768,,4838207,-0.07,0.24,11.12,80.8366,0.88,0.35,2022,聚亨,709761,807159,-12.07,9292,24759,-42039
2023,141325,-333235,342450,,16032767,-0.21,0.22,16.08,62.518,1.16,0.63,2023,燁輝,7111343,8756111,-18.78,-81091,256072,-280144
