stock,96年1-12月,稅後純益,96年1-12月,增減(%),期末股本,稅後純益,96年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,96年1-12月,增減(%),營業利益,96年1-12月,營業外
01,17147264,13526568,20383504,-33.64,89264996,1.57,2.36,21.1320303273718,69.8772995577805,1.19598542455584,0.889094681529466,01,水泥類,47042673,48107097,-2.21,2376474,4455509,10917919
1101,6394203,5761258,8255133,-30.21,32921759,1.75,2.55,21.88,72.4055,0.87,0.7065,1101,台泥,24241362,24564712,-1.32,1005370,2244930,4277888
1102,8750967,7314642,10100422,-27.58,28987723,2.52,3.69,22.37,67.2464,1.78,1.2878,1102,亞泥,10515471,10745510,-2.14,1029313,1733252,6515025
1103,1188026,229524,979821,-76.57,7258309,0.39,1.8,27.35,65.6929,1.35,1.2552,1103,嘉泥,2568400,2864024,-10.32,98037,115348,147189
1104,524907,57412,402663,-85.74,6038919,0.09,0.72,19.06,68.9322,0.84,0.4313,1104,環泥,2804763,2783970,0.75,-129308,-123165,185845
1108,37845,-32925,127263,,4047380,-0.08,0.31,10.4,49.8043,0.82,0.5223,1108,幸福,3304341,3274516,0.91,106426,83432,-153348
1109,78109,188934,249627,-24.31,4290898,0.44,0.58,13.94,91.6334,12.84,10.581199999999999,1109,信大,1832434,1964710,-6.73,107239,269550,96047
1110,173207,7723,268575,-97.12,5720008,0.01,0.47,14.07,85.6605,2.55,1.232,1110,東泥,1775902,1909655,-7,159397,132162,-150727
02,10573624,7591387,15969948,-52.46,90031496,0.88,1.91,15.0855368063231,63.137738631165,1.45105913390865,0.813288681874493,02,食品類,173891308,151482808,14.79,6773489,6288349,1484703
1201,-146162,526678,451084,16.76,5060629,1.04,0.89,9.68,46.8872,1.54,1.0456999999999999,1201,味全,11586588,10928712,6.02,736555,598660,-199062
1203,-12591,671206,10472,+++++,2092537,3.24,0.12,18.41,62.2894,1.03,0.55,1203,味王,3342012,1793420,86.35,645047,37049,14892
1210,658169,891781,1083841,-17.72,4486784,2.17,2.8,20.96,64.0579,1.37,0.8678,1210,大成,23092354,17800905,29.73,496528,585599,525258
1213,4948,5787,5555,4.18,514751,0.11,0.11,11.36,75.8354,2.35,2.1269,1213,大飲,645689,665683,-3,7047,2563,1240
1215,-67967,211747,297060,-28.72,2320268,0.91,1.28,11.07,58.395,1.75,0.9604,1215,卜蜂,13072791,11031498,18.5,326909,451366,-49697
1216,9362318,3600832,11016987,-67.32,37331420,0.96,3.1,15.27,61.446,1.08,0.6336,1216,統一,49444776,46025940,7.43,1835801,1659204,1776720
1217,-227153,108118,-239427,,4476893,0.25,-0.63,9.8,56.9411,0.99,0.5631,1217,愛之味,3826320,4210399,-9.12,75191,-92430,-23125
1218,-135427,-84520,50043,,3202434,-0.28,0.17,11.29,42.7874,1.01,0.45909999999999995,1218,泰山,6976013,5931696,17.61,-102057,177452,17537
1219,-7030,-35931,169255,,2743080,-0.13,0.63,12.33,61.2535,2.87,1.4149,1219,福壽,9614953,7620849,26.17,4085,237077,-46710
1220,-30074,-150216,-34774,,1770779,-0.85,-0.2,8.58,78.82,3.17,2.0079,1220,台榮,2412304,2647364,-8.88,-95462,4810,-112085
