stock,96年1-3月,稅後純益,96年1-3月,增減(%),期末股本,稅後純益,96年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,96年1-3月,增減(%),營業利益,96年1-3月,營業外
01,3118209,4858172,4397101,10.49,86242040,0.58,0.53,24.7196575857569,73.2651809998361,1.69076363726901,1.35000163163413,01,水泥類,11634547,12541319,-7.23,545170,1470962,4443343
1101,1223817,1282239,1914925,-33.04,32486372,0.39,0.59,24.8741,75.43,1.82,1.52,1101,台泥,5959385,6425426,-7.25,108745,706019,1188494
1102,1913506,2863616,2348278,21.95,27346909,1.05,0.86,28.1329,71.2544,1.26,0.98,1102,亞泥,2638563,2767481,-4.66,308232,575731,2634502
1103,12551,223157,41427,438.68,6718881,0.41,0.08,31.7,71.0383,2.2,2.13,1103,嘉泥,618302,813740,-24.02,29900,28687,193666
1104,-55182,185777,-64517,,5591592,0.33,-0.12,20.77,69.5886,2,1.37,1104,環泥,699474,729498,-4.12,-41564,-4157,226789
1108,13358,99051,41054,141.27,4047380,0.24,0.1,11.02,55.339,0.89,0.45,1108,幸福,807109,802557,0.57,35474,34107,80816
1109,-2028,128150,58528,118.96,4290898,0.3,0.14,14.71,90.9594,10.44,8.95,1109,信大,456279,476836,-4.31,53797,83201,89839
1110,12187,76182,57406,32.71,5760008,0.13,0.1,15.07,85.3884,2.69,1.69,1110,東泥,455435,525781,-13.38,50586,47374,29237
02,2596297,2915057,3650314,-20.14,86710610,0.35,0.44,16.5416632566633,65.4033636632893,1.4183938814283,0.750881359044952,02,食品類,42146371,33949244,24.15,2508945,1268650,941306
1201,-53822,120379,113900,5.69,5060629,0.24,0.23,9.0537,45.0339,1.2,0.66,1201,味全,2404611,2209644,8.82,185115,167783,-47017
1203,11167,-11479,16452,,2092537,-0.02,0.11,15.5601,53.6428,0.97,0.25,1203,味王,459238,437499,4.97,23599,12063,-28770
1210,177149,372612,218896,70.22,4218966,0.96,0.61,21.96,63.3043,1.53,0.78,1210,大成,5470584,3847594,42.18,259237,51632,180839
1213,2139,1250,6051,-79.34,514751,0.02,0.12,11.3013,71.4584,2.04,1.75,1213,大飲,146066,168238,-13.18,-2537,6194,4746
1215,-33160,123541,59056,109.19,2320268,0.53,0.25,11.9496,63.7411,2.03,0.96,1215,卜蜂,3243368,2516953,28.86,164881,115367,-1329
1216,2451121,1177616,2665417,-55.82,35553733,0.33,0.75,17.8745,66.0683,1.14,0.62,1216,統一,12247402,10615502,15.37,593960,247873,680432
1217,176355,33147,140114,-76.34,3776893,0.09,0.37,9.6879,47.5113,0.74,0.48,1217,愛之味,980534,871619,12.5,24684,-60012,2589
1218,-60628,26952,-42413,,3202434,0.09,-0.14,12.06,44.6234,1.34,0.5,1218,泰山,1597326,1189942,34.24,38936,19678,-12600
1219,-4066,102197,9080,+++++,2663184,0.38,0.03,13.4895,62.451,2.9,1.59,1219,福壽,2414227,1552039,55.55,139076,20059,-2532
1220,-36283,20725,-29279,,1770779,0.12,-0.17,9.8193,71.6219,2.44,1.76,1220,台榮,697478,562021,24.1,10896,3724,16653
1225,-34643,113242,-9235,,1627000,0.7,-0.06,12.9434,46.3157,1.13,0.54,1225,福懋油,2118444,1700805,24.56,110919,23202,32459
1227,-66846,322829,152995,111.01,3209184,1.01,0.48,15.13,82.2948,2.74,1.24,1227,佳格,1864846,1710066,9.05,406472,276131,35146
1229,64642,145835,89173,63.54,7478159,0.2,0.13,21.72,84.841,1.22,0.57,1229,聯華,1038873,624279,66.41,114019,20008,63030
1231,-21989,19818,26350,-24.79,1154190,0.17,0.23,14.7829,59.0155,2.57,1.34,1231,聯華食,1051731,1014206,3.7,42815,57432,-16390
1232,12528,163501,122620,33.34,1599749,1.02,0.77,17.1117,66.8348,1.75,1.02,1232,大統益,4065461,2675109,51.97,268026,150977,-56493
1233,-5401,53956,44141,22.24,905919,0.61,0.5,14.0318,74.0752,2.37,1.53,1233,天仁,466501,477332,-2.27,63529,56742,-1373
1234,57351,34104,54022,-36.87,5358281,0.06,0.1,17.4297,88.443,3.35,2.56,1234,黑松,715633,683043,4.77,-19414,21171,59467
1235,6150,16682,1219,+++++,450898,0.38,0.03,18.32,73.4956,2.96,2.24,1235,興泰,139878,137994,1.37,2727,-5780,15959
1236,-29567,55211,50140,10.11,811726,0.68,0.62,14.5,62.2106,1.29,0.91,1236,宏亞,570081,599443,-4.9,79067,106891,-3511
1702,-15900,22939,-38385,,2941330,0.09,-0.16,10.19,49.564,1.24,0.67,1702,南僑,454089,355916,27.58,2938,-22485,20001
03,16560296,22705141,28014680,-18.95,262672316,0.87,1.07,34.9655124937404,70.0053044668225,2.2529116851222,1.70138735841458,03,塑膠類,222367758,164110626,35.5,18236669,14753830,6713994
1301,4821560,6955479,7354419,-5.42,57204716,1.22,1.29,42.9425,73.9147,2.68,2.17,1301,臺塑,49696573,37457699,32.67,4535410,3535336,3500627
1303,7073381,8148200,11136609,-26.83,76235909,1.07,1.46,38.2859,70.7124,2.2,1.67,1303,南亞,61564283,45524281,35.23,7899246,5402373,810884
1304,6547,515439,140358,267.23,7714032,0.71,0.19,17.19,72.6423,3.49,2.52,1304,臺聚,3593589,2414388,48.84,457670,177522,198540
1305,-111966,113583,-108680,,4248035,0.27,-0.26,11.5484,48.7419,2.36,1.89,1305,華夏,2449227,1865839,31.27,110809,3286,22395
1307,159964,227617,162174,40.35,2504083,0.91,0.65,15.3949,56.9124,0.89,0.32,1307,三芳,1143185,1040611,9.86,36275,11609,209557
1308,15656,287784,87738,228,2609316,1.1,0.34,24.0466,85.0415,3.87,3.23,1308,亞聚,1691059,1302391,29.84,298618,97905,73196
1309,-9539,-26423,-19122,,2705005,-0.1,-0.07,15.9341,56.5632,1.51,0.83,1309,臺達化,2303045,2372211,-2.92,-23827,-11539,-10821
1310,-23301,391,95908,-99.59,5889693,(<<<<<),0.2,14.72,77.6339,1.59,0.87,1310,台苯,3810014,4119016,-7.5,-35635,156854,38907
1312,39127,86649,184949,-53.15,7326891,0.12,0.29,15.35,52.8871,1.71,1.29,1312,國喬,4319936,4255400,1.52,36664,189315,46550
1313,391194,366956,410038,-10.51,8060575,0.47,0.52,18.31,74.2704,1.53,0.59,1313,聯成,1986738,1777844,11.75,63846,116393,316994
1314,-286683,570588,265905,114.58,16899995,0.34,0.15,14.47,52.1668,1.78,1.07,1314,中石化,9662630,8291435,16.54,629207,617820,47989
1315,9521,-11338,50051,,2200000,-0.05,0.23,27.74,80.4494,4.5,3.58,1315,達新,724356,824486,-12.14,20530,55671,-35151
1316,-1358,-1683,-12795,,701661,-0.02,-0.18,12.3,87.3627,3.19,2.14,1316,上曜,76661,62459,22.74,-3974,-11785,2018
1319,28880,206338,251366,-17.91,4259475,0.5,0.61,20.66,63.5652,1.09,0.8,1319,東陽,2158930,2138330,0.96,274088,240276,-47939
1321,-171815,-25894,-144332,,2272283,-0.12,-0.65,12.95,64.1487,1.53,0.73,1321,大洋,1394597,1244788,12.03,21669,27897,-39700
1323,4834,16018,12388,29.3,750918,0.21,0.17,13.73,53.2693,1.45,0.95,1323,永裕,303415,306118,-0.88,9470,6717,12629
1324,15471,1128,-4429,,751219,0.01,-0.06,11.47,76.4462,2.28,1.35,1324,地球,295451,265934,11.1,7036,-17841,-4736
1325,1391,26777,24210,10.6,891110,0.3,0.27,14.7,88.6779,7.9,5.97,1325,恒大,309122,258923,19.39,35845,25983,-6049
1326,4560786,5186635,8052977,-35.59,55247302,0.94,1.46,46.98,69.5774,2.18,1.62,1326,臺化,73015600,47034025,55.24,3775691,4076308,1591009
1715,18107,-41900,42335,,2760564,-0.17,0.17,16.16,60.1478,1.08,0.71,1715,亞化,959081,959549,-0.05,-4406,33373,-37494
4306,18539,102797,32613,215.2,1439534,0.73,0.27,16.29,49.4989,1.22,0.8,4306,炎洲,910266,594899,53.01,92437,20357,24589
04,5044864,4285937,6325490,-32.24,188285512,0.23,0.34,16.3689226793738,64.978080784029,1.46236252569553,0.771678079612495,04,紡織纖維類,68473501,64208149,6.64,984643,1766057,3523390
1402,3229943,3466678,3540775,-2.09,44803469,0.77,0.79,21.3128,62.652,1.21,0.82,1402,遠紡,13108674,11193590,17.11,160021,304702,3293469
1409,121145,26860,233698,-88.51,14540738,0.02,0.18,12.9693,55.7898,1.41,0.83,1409,新纖,6492333,6089611,6.61,98785,111001,-82917
