stock,90年1-3月,稅後純益,90年1-3月,增減,期末股本,稅後純益,90年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,90年1-3月,增減,營業利益,90年1-3月,營業外
1723,38106,146466,128191,14.26,1755402,0.83,0.81,14.2745,67.6724,2.07,1.97,1723,中碳,615412,642635,-4.24,118057,122179,57710
1724,19149,53291,28122,89.5,1649140,0.32,0.17,10.6358,60.9009,1.33,0.89,1724,台硝,348942,350896,-0.56,41360,18667,13242
1725,5590,12108,12301,-1.57,536122,0.23,0.24,12.0027,23.1931,1.01,0.81,1725,元禎,1490916,738406,101.91,27168,8771,-12259
1726,31941,169181,156793,7.9,1562489,1.08,1,24.8614,80.0749,3.45,2.3,1726,永記,1238247,1183781,4.6,189316,162943,21049
1727,-1154,-2811,367,,470000,-0.06,<<<<<,14.8402,73.2254,2.26,1.45,1727,中華化,168344,150505,11.85,1154,677,-5765
1729,-2061,135241,134744,0.37,1295984,1.04,1.42,17.5709,78.2097,2.6,2.2,1729,必翔,425280,387995,9.61,169688,166139,6665
1730,6100,14494,11784,23,407824,0.36,0.29,12.3373,83.7894,3.85,3.02,1730,花仙子,127217,108656,17.08,14238,7608,3698
1731,28052,20135,37997,-47.01,705737,0.29,0.58,15.5645,48.0556,1.1,0.84,1731,美吾華,740293,676914,9.36,16456,10645,7147
1732,2343,3243,10240,-68.33,416117,0.08,0.26,11.1113,85.4999,6.19,3.98,1732,毛寶,108252,125628,-13.83,6343,12656,423
1733,1516,61048,16903,261.17,399300,1.53,0.56,16.887,83.915,4.97,3.96,1733,五鼎,176917,74990,135.92,61985,14704,2653
18,210431,233742,845709,-72.36,24094524,0.1,0.34,16.0347828411136,74.2014936809154,1.4718685738222,0.723843245626878,18,玻璃陶瓷類,4385980,4535404,-3.29,343654,794406,-36456
1802,323403,389121,973596,-60.03,12000000,0.32,0.81,20.9436,88.2203,4.16,2.11,1802,台玻,3004247,2970436,1.14,346715,800193,117406
1806,-60487,-18864,-33851,,3446754,-0.05,-0.1,8.0562,59.0122,0.79,0.27,1806,信益,253904,307785,-17.51,9021,26197,-30200
1807,-53638,-104201,-109595,,2518206,-0.41,-0.44,7.3663,54.2316,0.38,0.14,1807,羅馬,159094,211599,-24.81,-48155,-55957,-46026
1808,-10948,-26309,-33175,,300000,-0.88,-0.35,4.9875,12.1245,0.1,0.08,1808,國賓瓷,14042,32542,-56.85,-15722,-18035,-10587
1809,13659,9007,40027,-77.5,1640079,0.05,0.24,12.7249,59.4023,1.38,0.83,1809,中釉,357980,394208,-9.19,19016,27885,-14046
1810,-1558,-15012,8707,,4189485,-0.04,0.02,15.8356,61.9665,1.1,0.53,1810,和成,596713,618834,-3.57,32779,14123,-53003
19,-268618,502712,-398324,,43356256,0.12,-0.09,11.6889255843494,55.7222939016789,1.68298183902628,0.798402577925133,19,造紙類,12655674,12085109,4.72,558056,-196644,40624
1902,-71747,28283,-124042,,5600000,0.05,-0.22,10.0085,46.6462,1.04,0.27,1902,臺紙,1077135,848422,26.96,31872,-52295,-3589
1903,-18423,30867,-134140,,2600391,0.12,-0.56,14.7126,43.942,1.05,0.61,1903,士紙,521533,416828,25.12,-59319,-116615,90186
1904,5920,49331,-14106,,9900000,0.05,-0.01,12.6989,52.9256,2.25,0.82,1904,正隆,3671341,3564480,3,141284,-25894,-47558
1905,-94657,37018,-132235,,5631847,0.07,-0.25,11.4995,75.8752,14.88,10.63,1905,華紙,1319042,1053341,25.22,13373,-76606,28669
1906,-5532,-10580,-8071,,1918000,-0.06,-0.04,5.5858,57.5693,1.05,0.87,1906,寶隆,390509,412557,-5.34,3318,-2551,-14174
1907,-17659,323990,48603,566.6,12590433,0.26,0.04,12.4415,57.7542,1.43,0.72,1907,永豐餘,4510557,4510090,0.01,352841,66262,6149
1909,-66520,43803,-34333,,5115585,0.09,-0.07,10.6813,61.026,1.77,1.34,1909,榮成,1165557,1279391,-8.9,74687,11055,-19059
20,-1101842,1755838,1432103,22.61,172317714,0.1,0.08,12.4202805986621,54.9100612292258,1.01346969385691,0.460590449972215,20,鋼鐵類,54926190,56934475,-3.53,2945824,2929945,-771131
2002,-217938,1405137,1778907,-21.01,91089364,0.15,0.2,13.9057,64.9949,1.56,0.63,2002,中鋼,21076045,23123263,-8.85,1683534,2408824,-117213
2006,-117328,11277,63749,-82.31,6322395,0.02,0.09,14.7047,40.2251,0.67,0.36,2006,東鋼,3845122,3373184,13.99,134290,185261,-124065
2007,-192880,-323136,-35966,,4464106,-0.72,-0.08,10.4516,25.4499,0.29,0.1,2007,燁興,1365795,2693376,-49.29,-34223,158029,-264256
2008,-75643,-115172,-131143,,4238266,-0.27,-0.31,7.3488,26.5192,0.47,0.17,2008,高興昌,1655336,1841059,-10.09,-35415,-53925,-79757
2009,19207,35292,62434,-43.47,3578330,0.1,0.17,9.7713,66.8637,1.56,1.05,2009,第一銅,579076,672461,-13.89,35388,51250,7467
2010,101583,125724,156038,-19.43,4781908,0.26,0.33,14.4765,58.6304,2.1,1.41,2010,春源,2225204,2164784,2.79,64291,67968,84715
2012,-21857,18116,9312,94.54,2877740,0.06,0.03,8.6153,44.4895,1.25,0.71,2012,春雨,796392,813046,-2.05,32945,30880,-14990
2013,-9214,28399,50354,-43.6,1472122,0.19,0.36,17.7088,42.4018,1.13,0.71,2013,中鋼構,1250154,1439136,-13.13,30343,76353,7522
2014,-290671,-37188,-711207,,11443361,-0.03,-0.62,7.3449,30.3645,0.37,0.14,2014,燁隆,4387217,4387621,-0.01,185520,-420536,-222708
2015,-32173,116051,32811,253.7,5245658,0.22,0.06,12.0358,63.3676,0.98,0.31,2015,豐興,2852764,2592184,10.05,155144,65945,-2070
2017,-2128,23382,-1064,,4507940,0.05,(<<<<<),8.2732,60.7501,1.04,0.53,2017,嘉益,972384,725639,34,50959,1064,-27577
2020,4141,26377,11561,128.16,1132728,0.23,0.1,12.3586,56.4594,1.44,0.85,2020,美亞,631197,604689,4.38,15841,10518,21356
2022,31861,40075,16616,141.18,4247693,0.09,0.04,7.0282,58.4303,0.29,0.19,2022,聚亨,440360,353520,24.56,3618,-10027,36798
2023,-124653,306080,57738,430.12,8090660,0.38,0.07,13.6577,57.1701,1.01,0.63,2023,燁輝,4474180,4440602,0.76,395904,183260,-7697
2024,-24990,-51655,-51511,,1496272,-0.35,-0.34,7.8233,40.7592,0.33,0.19,2024,志聯,246687,336985,-26.8,-31926,-26521,-19729
2025,69356,-19175,133059,,3228341,-0.06,0.41,6.092,43.3688,0.36,0.12,2025,千興,853247,900567,-5.25,-110443,-25469,91268
2027,-104478,17663,-56557,,2480410,0.07,-0.23,10.9389,55.1424,1.03,0.63,2027,大成鋼,745432,539799,38.09,43441,50378,-25778
2028,-102610,-88170,-48275,,4026892,-0.22,-0.12,8.6373,37.132,0.97,0.04,2028,威致,935422,930053,0.58,14046,40885,-102216
2029,-9325,114129,81252,40.46,3180000,0.36,0.26,18.5147,65.9375,1.36,0.73,2029,盛餘,2795970,2508092,11.48,141043,116143,3559
2030,-9118,7754,7073,9.63,803592,0.1,0.1,13.5828,41.8756,1.27,0.41,2030,彰源,561217,582013,-3.57,15269,19071,-6186
2031,13962,70372,20673,240.41,1145340,0.61,0.19,12.3247,43.857,1.44,0.95,2031,新光鋼,901084,622447,44.76,97887,2752,-5257
2032,341,17565,10847,61.93,756164,0.23,0.15,14.2302,59.9024,1.94,1.44,2032,新鋼,471863,422164,11.77,21899,13363,787
2033,-29,14085,5749,145,651871,0.22,0.09,11.7087,55.5959,1.03,0.71,2033,佳大,216879,208149,4.19,13092,7938,2359
2034,-7258,12856,-30347,,1056561,0.12,-0.31,12.6174,50.8771,1.24,0.6,2034,允強,647163,659642,-1.89,23377,-23459,-7463
21,158543,997808,329951,202.41,35268220,0.28,0.1,13.6910116246298,60.3755101234449,1.03386265171113,0.643727005439859,21,橡膠類,7494932,7137756,5,706089,207337,484941
2101,-81530,5347,-89239,,2608200,0.02,-0.34,5.8553,15.3427,0.23,0.1,2101,南港,980789,857437,14.39,85580,-6055,-81324
2102,30064,132180,47621,177.57,2691583,0.49,0.18,11.4457,45.2078,1.15,0.88,2102,泰豐,784006,669828,17.05,129229,16634,35705
2103,-25898,15814,-23158,,6095114,0.03,-0.04,11.9452,69.9997,1.14,0.6,2103,臺橡,1236031,1309533,-5.61,2217,3006,13597
2104,-17388,51556,-2242,,4000234,0.13,(<<<<<),17.4805,68.3248,0.8,0.56,2104,中橡,581468,524186,10.93,118606,-8818,-49713
2105,222635,528077,335406,57.44,8360125,0.63,0.43,17.3078,75.4628,1.38,0.92,2105,正新,2007629,1898459,5.75,198969,174884,431262
2106,60675,121140,44434,172.63,3203884,0.38,0.14,14.6815,63.2577,1.61,1.16,2106,建大,650704,616347,5.57,25702,-14855,104468
2107,-34345,8160,-25773,,3970884,0.02,-0.06,10.9746,55.0714,1.89,0.8,2107,厚生,255844,292655,-12.58,16863,8572,-8810
2108,-12293,88829,15868,459.8,1960852,0.45,0.08,13.5889,78.1621,2.25,1.51,2108,南帝,546242,553652,-1.34,124332,36871,-8369
2109,16623,46705,27034,72.76,2377344,0.2,0.12,13.4972,69.1631,2.21,1.63,2109,華豐,452219,415659,8.8,4591,-2902,48125
22,975640,2820024,2886853,-2.31,43031572,0.66,0.7,21.2269530845864,63.8417918106512,1.68458600851949,1.3474311328533,22,汽車類,39963916,48148766,-17,1879047,2385206,1262131
2201,544395,1004991,1241926,-19.08,17263000,0.58,0.76,21.5253,70.2899,1.97,1.48,2201,裕隆,10653432,14272652,-25.36,328359,934927,716963
2204,450864,1449674,1368663,5.92,12253080,1.18,1.21,25.384,61.8,1.84,1.57,2204,中華,12623594,14523941,-13.08,1260348,1105799,362326
2206,-48305,3732,56911,-93.44,8053700,<<<<<,0.07,14.1962,55.8374,1.1,0.52,2206,三陽,3145468,6267538,-49.81,-78226,98140,82317
2207,28686,361627,219353,64.86,5461792,0.66,0.4,21.3251,60.017,1.5,1.29,2207,和泰,13541422,13084635,3.49,368566,246340,100525
23,7207524,65503242,55847353,17.29,1371778293,0.48,0.48,18.6096040739726,64.8923696820418,1.73545395994244,1.29197638738929,23,電子類,657243470,596335011,10.21,56387657,53740269,16220971
2301,-70398,303977,191899,58.4,6499880,0.47,0.31,15.1343,57.5148,1.27,1.02,2301,光寶,4291033,3724113,15.22,584688,292676,-139344
2302,9072,-7894,3359,,2770000,-0.03,0.01,18.2687,84.979,2.42,0.99,2302,麗正,157295,210540,-25.29,-18094,-324,11273
2303,-123105,215982,6473736,-96.66,133356954,0.02,0.56,15.878,72.0984,3.08,2.67,2303,聯電,12158840,23592698,-48.46,-2451853,6604348,2670161
2304,-71235,-327380,-231005,,3737824,-0.88,-0.34,0.4216,1.3341,0.64,0.37,2304,誠洲,287747,1932450,-85.11,-90223,-159770,-237157
2305,-139529,31944,-182863,,4539974,0.07,-0.4,5.872,44.0883,1.04,0.8,2305,全友,1476259,577321,155.71,-19490,-43334,51434
2308,1259848,780465,1131805,-31.04,11894600,0.66,1.19,23.7976,65.4178,0.98,0.84,2308,台達電,5726329,7141762,-19.82,8453,10770,1077909
2310,165121,552626,278661,98.31,4686162,1.18,0.69,18.2308,56.2599,1.36,0.95,2310,旭麗,3633337,2634962,37.89,522556,174598,169547
2311,-286330,-230280,351542,,32548000,-0.07,0.13,12.0057,56.6676,1.04,0.77,2311,日月光,6046437,5750360,5.15,749027,720826,-979307
2312,84583,401748,3718,+++++,9469393,0.42,<<<<<,13.634,67.8234,1.32,1.04,2312,金寶,3021125,1894162,59.5,168602,-82745,286394
2313,320520,-101353,325973,,8250786,-0.12,0.48,20.5723,61.2668,1.96,1.46,2313,華通,3120280,4325178,-27.86,-129671,32509,-27449
2314,425907,124099,451148,-72.49,3830934,0.32,1.44,11.4456,63.6135,2.06,1.04,2314,台揚,739928,1306061,-43.35,-51895,117538,229929
2315,195524,431467,315537,36.74,9945133,0.43,0.35,16.1926,64.4324,2.27,1.82,2315,神達,4687663,10001945,-53.13,10339,158013,431128
2316,-14509,107410,72616,47.92,4279599,0.25,0.17,14.6058,62.6169,1.56,1.2,2316,楠梓電,1195734,1515939,-21.12,104936,87856,19942
2317,1258951,3867019,3001748,28.83,17687800,2.19,2.07,33.6219,57.265,1.43,0.91,2317,鴻海,42951692,31428847,36.66,2392669,2459238,2253622
2318,-50952,-193521,-147152,,2939084,-0.66,-0.5,10.7155,61.5289,1.27,0.68,2318,佳錄,125819,317001,-60.31,-247051,-98110,44023
2319,-338447,142322,351826,-59.55,16374308,0.09,0.24,8.8988,38.6245,1.23,1.04,2319,大眾,10985580,12034762,-8.72,569880,913816,-399408
2321,-14316,5429,21026,-74.18,2769788,0.02,0.09,14.0441,51.308,1.33,0.82,2321,東訊,1766088,2414291,-26.85,12523,23842,-27094
2322,-2652,18991,-69499,,4886683,0.04,-0.14,10.9367,45.5323,1.1,0.62,2322,致福,1828763,2613761,-30.03,-47912,-60823,-43602
2323,381975,290655,393082,-26.06,21732464,0.13,0.23,18.4319,56.8474,1.69,1.38,2323,中環,4597562,3220184,42.77,504165,145320,-174372
2324,-8035,1431678,868278,64.89,21018231,0.68,0.56,19.1576,64.4592,1.66,1.12,2324,仁寶,24119953,16051085,50.27,1162730,926155,351169
2325,-67876,155691,384631,-59.52,18851737,0.08,0.24,13.8989,51.4916,3.2,2.86,2325,矽品,5251620,4557745,15.22,182929,287639,-70085
2326,-63923,-59588,-82164,,3507681,-0.17,-0.23,3.5413,31.2443,3.26,2.56,2326,亞瑟,148326,690946,-78.53,-42890,-18215,-16670
2327,998652,-859679,1361038,,20507928,-0.42,0.99,19.1342,66.3317,0.48,0.3,2327,國巨,2144689,1864089,15.05,241033,415376,-1131374
2328,-21054,15248,9082,67.89,3441000,0.04,0.03,14.6593,85.6375,3.62,3.45,2328,廣宇,586410,914496,-35.88,24629,30625,-9381
2329,503628,-787756,30545,,12413826,-0.63,0.03,9.6738,41.6574,0.55,0.36,2329,華泰,2418090,2390857,1.14,-670501,-518651,-176897
2330,-1826953,6587832,8420374,-21.76,181325531,0.36,0.65,15.5361,78.8688,3.09,2.59,2330,台積電,35789715,39520746,-9.44,8182004,9256534,-1164157
2331,85234,858877,710396,20.9,2804266,3.06,4.64,35.3396,35.1125,1.64,1.17,2331,精英,15927482,6751039,135.93,1070903,838337,-3729
2332,37043,389906,305742,27.53,4596083,0.85,0.81,22.1132,61.2478,3.54,3.06,2332,友訊,4034742,3703488,8.94,261444,268699,152462
2333,232459,-59168,364758,,6598761,-0.09,0.61,11.1652,62.5468,2.22,1.05,2333,碧悠,807396,2147859,-62.41,-85527,307654,-11510
2335,-20540,-9474,-48508,,843779,-0.11,-0.57,6.9917,32.6821,0.42,0.27,2335,清三,259491,375276,-30.85,7421,-27968,-16895
2336,-60807,41051,19364,112,4011867,0.1,0.06,13.788,55.0508,2.17,1.95,2336,致伸,2550413,2537994,0.49,58997,62645,-2905
2337,-688716,-2719878,1894173,,33593426,-0.81,0.77,11.9906,54.8997,3.18,2.09,2337,旺宏,2832460,6833033,-58.55,-1517303,2692889,-1202575
2338,-2033,124202,121941,1.85,3747846,0.33,0.37,14.1635,70.6956,3.92,3.51,2338,光罩,672340,648527,3.67,130924,123974,-6722
2340,38836,24465,87633,-72.08,4282761,0.06,0.26,13.9667,57.4933,1.86,1.13,2340,光磊,1154680,796958,44.89,67995,49383,-91901
2341,-131643,201322,-39772,,3296154,0.61,-0.14,16.3016,44.3502,1.87,0.87,2341,英群,3605526,1967543,83.25,236630,59587,7731
2342,-149546,1700514,-2180369,,32390394,0.52,-0.74,8.0385,47.17,0.7,0.25,2342,茂矽,3177019,3702829,-14.2,-1499139,-1995827,3217152
2343,180588,106599,328889,-67.59,6641215,0.16,0.5,20.8815,76.1028,4.02,2.95,2343,精業,2186310,2680590,-18.44,71479,186519,31017
2344,998327,146498,-424905,,44252972,0.03,-0.12,15.1343,75.3237,2.9,2.02,2344,華邦電,8132506,7031739,15.65,-762421,-1421602,573761
2345,-139312,407946,253837,60.71,4461080,0.91,0.84,27.7837,75.2805,2.95,2.24,2345,智邦,4260581,4780813,-10.88,424389,420773,20614
2346,555532,1236503,571525,116.35,7842299,1.58,1,22.141,57.4862,1.39,0.94,2346,源興,10136819,5970420,69.78,204899,24925,1031604
2347,281633,986906,546743,80.51,5820000,1.7,1.19,27.1294,69.6084,2.09,1.61,2347,聯強,12699698,10730480,18.35,366776,358846,720218
2348,-284375,51367,-357067,,4295114,0.12,-0.83,2.8611,22.3879,0.37,0.16,2348,力捷,1331242,995864,33.68,141625,-72692,-67258
2349,458102,80981,642802,-87.4,16618423,0.05,0.51,38.0643,59.5775,2.48,1.97,2349,錸德,4551648,4370188,4.15,250220,331158,-96653
2350,-847983,104953,-645167,,6885000,0.15,-1.13,12.0954,45.9142,1.42,1.07,2350,環電,6937711,7052414,-1.63,220693,202327,-99520
2351,-18815,-19544,3719,,1664307,-0.12,0.02,12.4412,54.2447,1.29,0.59,2351,順德,451514,430770,4.82,-8331,25007,-20079
2352,-81959,2160633,350399,516.62,14234230,1.52,0.32,23.0796,54.5151,1.48,1.18,2352,明電,23470345,11881337,97.54,2023842,372303,452167
2353,886467,4156338,640016,549.41,19102216,2.18,0.16,35.7708,70.8895,1.99,1.81,2353,宏碁,9665370,18099619,-46.6,-115632,-86600,4578144
2354,20425,73554,81559,-9.81,2125000,0.35,0.56,16.3554,54.4454,1.7,1.54,2354,華升,4106770,6564825,-37.44,31738,66835,45128
2355,26834,157870,144122,9.54,2323722,0.68,0.72,24.7012,83.6038,2.59,2.19,2355,敬鵬,1115738,1270155,-12.16,179701,168825,70113
2356,470248,836229,790549,5.78,16607000,0.5,0.57,14.9857,64.9139,2.24,1.95,2356,英業達,15395144,18793997,-18.08,480786,505003,507218
2357,609285,3022814,5098271,-40.71,19768800,1.53,3.25,34.716,84.4879,4.85,4.09,2357,華碩,20348173,20980551,-3.01,2148938,4493063,721327
2358,-78147,-52788,-75487,,2299200,-0.23,-0.33,0.9672,12.4678,0.41,0.1,2358,美格,628560,1215924,-48.31,-46590,2660,-6147
2359,160776,-149487,156445,,3761708,-0.4,0.52,12.8137,48.6113,0.85,0.57,2359,所羅門,1157164,983350,17.68,11032,-15092,-160519
2360,42251,98042,110665,-11.41,2343000,0.42,0.55,16.3053,69.5412,2.51,1.84,2360,致茂,666720,623131,7,85707,102187,24949
2361,17126,227949,-38464,,2905106,0.78,-0.13,9.6101,66.5604,2.73,2.14,2361,鴻友,983145,867276,13.36,276917,-38880,-48968
2362,-50528,55346,95159,-41.84,4336970,0.13,0.22,12.7064,66.6573,1.39,0.51,2362,藍天,1897139,2281471,-16.85,89304,128687,-31558
2363,-97170,25728,-206722,,10714164,0.02,-0.21,17.0046,50.2892,1.26,0.73,2363,矽統,3576008,2402616,48.84,161143,-109552,-135415
2364,-34990,-153569,-186172,,5284509,-0.29,-0.35,6.5907,50.9354,1.85,0.91,2364,倫飛,676475,1433187,-52.8,-97072,-164244,-69869
2365,68171,159012,127422,24.79,1787024,0.89,0.86,20.5118,67.9545,1.94,1.3,2365,昆盈,1701678,1191374,42.83,154751,93205,45158
2366,-70691,294581,-125469,,2915340,1.01,-0.51,18.4852,51.5194,1.33,0.64,2366,亞旭,3953117,1967153,100.96,330695,-67068,-22557
2367,-160294,94557,-72078,,3621412,0.26,-0.21,16.4097,66.265,0.88,0.59,2367,燿華,1191042,1214189,-1.91,133903,18734,-6718
2368,25975,-62213,111067,,3908700,-0.16,0.34,18.3018,62.5392,1.22,0.84,2368,金像,1430436,1594215,-10.27,-78880,33392,-10345
2369,238605,-71929,176454,,2536000,-0.28,0.77,15.6569,79.759,1.99,1.64,2369,菱生,618692,668105,-7.4,-62965,-21060,-11673
2370,35619,15414,44353,-65.25,2168600,0.07,0.24,14.1837,83.0072,4.09,2.27,2370,匯僑工,420102,499939,-15.97,-1407,6704,16821
2371,-162789,751889,-356928,,42100000,0.18,-0.09,9.8172,43.2588,0.91,0.59,2371,大同,17590244,18856184,-6.71,-250977,-135495,998839
2373,-40115,320275,85655,273.91,6853948,0.47,0.14,5.1689,33.2452,1.25,0.9,2373,震旦行,2574185,3653582,-29.54,91671,152270,194604
2374,118526,82352,113831,-27.65,1985770,0.41,0.61,13.8372,69.3174,1.32,0.9,2374,佳能,566180,536156,5.6,-2463,20950,87660
2375,33799,57249,46193,23.93,1900910,0.3,0.24,16.1417,83.4144,5.96,4.59,2375,智寶,240015,475255,-49.5,-15098,12647,65348
2376,67739,973356,1034926,-5.95,4594134,2.12,2.89,36.327,66.5455,4.2,3.01,2376,技嘉,7225617,7449692,-3.01,981154,1060246,40242
2377,67591,1066226,922447,15.59,3952834,2.7,3.16,37.4874,58.5556,1.57,1.02,2377,微星,13376273,8257304,61.99,1008455,871807,112278
2378,116661,-28462,112568,,1487850,-0.19,0.79,13.4747,70.4872,1.91,1.18,2378,鴻運電,232591,492378,-52.76,-10269,-3881,-29589
2379,43370,804994,387525,107.73,3918582,2.05,1.74,36.7609,86.0688,9.42,8.65,2379,瑞昱,2279043,1322503,72.33,861019,361755,33986
2380,-20773,137192,324751,-57.75,1836319,0.75,2.58,19.8008,88.3883,4.81,3.52,2380,虹光,720676,2582444,-72.09,22005,374804,115187
2381,-130208,457246,149424,206.01,11200000,0.41,0.16,15.0961,65.5357,2.25,1.48,2381,華宇,12145410,7204730,68.58,416085,281610,72145
2382,117000,3136309,2555776,22.71,20972113,1.5,1.56,21.4835,58.4416,1.8,1.42,2382,廣達,34391465,26475765,29.9,2209673,2375824,872764
2383,-1853,2853,40006,-92.87,1670382,0.02,0.28,11.678,78.0943,2.41,1.53,2383,台光電,324162,457610,-29.16,16820,44346,-15753
2384,23731,-80157,4036,,3519575,-0.23,0.02,18.8312,63.8859,1.38,0.63,2384,勝華,1300222,1119189,16.18,-35534,-18627,-44623
2385,89740,316540,162858,94.37,2222200,1.42,0.73,11.4419,66.3632,1.91,1.08,2385,群光,1322767,1066112,24.07,85521,65672,234257
2386,60849,527008,310008,70,2343065,2.25,1.78,33.0259,53.3196,3.52,2.96,2386,國碁,5486704,3199118,71.51,490737,256408,68859
2387,9324,38276,35990,6.35,1514764,0.25,0.4,11.3667,67.839,1.79,1.33,2387,精元,428976,376236,14.02,47482,32644,8242
2388,-328333,1073809,2311323,-53.54,9468000,1.13,4.01,27.1081,68.0339,2.98,2.25,2388,威盛,7300776,10486883,-30.38,1497452,2670248,-406527
2389,-14089,10261,40004,-74.35,2267525,0.05,0.23,17.6369,71.1622,1.01,0.83,2389,世昕,483172,480682,0.52,27734,64881,-17389
2390,141126,211662,164465,28.7,2856519,0.74,0.76,15.9541,69.5061,1.59,0.59,2390,云辰,509299,560913,-9.2,737,33339,204925
2391,-18329,240313,165127,45.53,2304784,1.04,0.84,21.5347,85.3404,4.14,3.43,2391,合勤,1008798,1215460,-17,226078,192122,39332
2392,3472,190378,67933,180.24,1693355,1.12,0.58,35.7013,69.4501,2.13,1.53,2392,正崴,2721111,806901,237.23,269097,75937,-20975
2393,-21255,78689,15359,412.33,1881287,0.42,0.09,18.7506,67.9961,2.19,1.45,2393,億光,739067,636008,16.2,97650,36258,-16855
2394,52877,193138,163681,18,3634075,0.53,0.58,20.7127,61.5285,3.49,2.47,2394,普立爾,2461288,2014222,22.2,153532,136907,67397
2395,13523,337846,275734,22.53,2334971,1.45,1.58,19.5908,66.6966,3.65,3.03,2395,研華,1390073,1337406,3.94,344524,330211,71322
2396,-7365,65342,160752,-59.35,3974113,0.16,0.54,27.979,58.962,1.17,0.96,2396,精碟,1581736,1316161,20.18,181367,139578,-76405
2397,24337,49530,109126,-54.61,1150000,0.43,1.14,25.2333,73.0218,3.3,2.3,2397,友通,1119569,1163041,-3.74,38786,105434,10787
2398,-67439,182381,254995,-28.48,2667958,0.68,1.54,36.9943,48.9413,1.99,1.63,2398,博達,1880781,1983778,-5.19,308417,328607,-122540
2399,-1734,78170,-49766,,860000,0.91,-0.58,12.7991,41.6729,1.38,0.89,2399,映泰,1226806,1046579,17.22,80835,-45016,-4082
2401,88084,431636,381317,13.2,5447424,0.79,0.98,22.9307,91.1748,8.75,7.73,2401,凌陽,1673710,1307122,28.05,357258,291690,56368
2402,23832,72410,79975,-9.46,1180000,0.61,0.91,18.8785,65.0664,2.92,2.07,2402,毅嘉,288694,272815,5.82,33477,68143,59933
2403,-18622,175026,66561,162.96,1270000,1.38,0.64,25.714,49.6966,1.58,0.96,2403,友尚,4831336,2377023,103.25,264194,105752,-38244
2404,-4750,70714,76101,-7.08,1636755,0.43,0.52,14.4206,61.036,1.76,1.01,2404,漢唐,756041,1104718,-31.56,66965,105551,22749
2405,-19763,77808,3696,+++++,1368500,0.57,0.03,15.9036,63.0988,2.24,1.91,2405,浩鑫,1314428,960605,36.83,95490,19800,-9124
2406,-8502,-116057,-173295,,2520076,-0.46,-0.76,16.5796,72.6193,2.22,1.53,2406,國碩,369150,203953,81,-91906,-185793,-24151
2407,-26315,95818,231989,-58.7,3052775,0.31,1.05,19.1856,54.9429,1.64,1.2,2407,陞技,1770076,2108431,-16.05,71056,278923,48935
2408,83560,1497441,-1665577,,27500000,0.54,-0.74,12.3586,43.4905,1.65,0.66,2408,南科,7774830,3090816,151.55,1743630,-2074810,-535822
2409,66055,2034306,-1069144,,32519988,0.63,-0.39,15.5149,49.1121,1.55,1.08,2409,友達,19749071,6392512,208.94,2383339,-1158190,-349024
2410,-18676,2148,6845,-68.62,1235000,0.02,0.06,10.1414,71.396,1.23,0.37,2410,普大,145117,817061,-82.24,-22414,29773,22284
2411,77496,314511,210768,49.22,4696000,0.67,0.48,13.1893,86.918,4.87,4.36,2411,飛瑞,758868,997573,-23.93,158456,170465,179969
2412,521931,12549555,9191350,36.54,96477249,1.3,0.95,40.553,83.9421,0.5,0.4,2412,中華電,42476028,46089576,-7.84,15896597,11468282,-31103
2413,63044,28123,128077,-78.04,1203865,0.23,1.37,24.3649,71.173,4.56,2.88,2413,環科,388279,596236,-34.88,23432,90122,-64
2414,-701,27600,19591,40.88,1017021,0.27,0.23,16.354,61.0175,2.58,1.9,2414,精技,1632280,1550810,5.25,37076,23365,-1372
2415,34143,44443,41565,6.92,763559,0.58,0.57,18.2451,59.8481,2.36,1.85,2415,錩新,215266,197060,9.24,35227,16268,21110
2416,-15208,195305,80914,141.37,2115000,0.92,0.49,25.2314,47.2278,1.78,1.03,2416,世平,6161798,4323776,42.51,318107,124368,-45261
2417,7521,36514,20143,81.27,994309,0.37,0.23,16.1796,71.8342,4.18,3.52,2417,圓剛,328245,184378,78.03,39231,7783,1320
2418,33643,215059,225020,-4.43,3109753,0.69,1.12,20.9073,58.0296,1.71,0.74,2418,雅新,1737040,1615711,7.51,240070,226975,29420
2419,-12373,-5746,583,,1136242,-0.05,<<<<<,15.4634,46.5511,1.88,1.35,2419,仲琦,564452,510500,10.57,10213,14448,-16226
2420,-1934,45606,21401,113.1,924866,0.49,0.24,14.8226,68.1828,1.65,0.87,2420,新巨,382785,354556,7.96,46906,24286,7353
2421,8377,47453,72353,-34.41,1611187,0.29,0.6,15.1666,71.6631,2.35,1.41,2421,建準,728389,725971,0.33,28560,85065,21933
2422,46476,30238,23646,27.88,2832579,0.11,0.09,12.4924,59.1054,2.09,0.99,2422,國聯,445817,328994,35.51,2324,-33999,4120
2423,13517,17713,34291,-48.35,767881,0.23,0.5,14.3495,78.3635,2.07,1.15,2423,固緯,213572,236671,-9.76,6288,24489,5425
2424,-12089,363,7984,-95.45,887224,<<<<<,0.1,11.0835,69.6327,1.74,1.53,2424,隴華,430814,293105,46.98,-14286,17616,37041
2425,27312,21714,83203,-73.9,1174706,0.18,0.81,15.8609,50.3043,1.73,0.99,2425,承啟,1424407,1517748,-6.15,63793,65754,-39138
