year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2315 神達電腦  ,7691088,17.68,1.61,57.01,157850,243963,9791476,371813,1.05
200002,2315,8924277.0,15.3471,1.39,51.8938,525948.0,406153.0,19086690,827101,0.8
200003,2315,8924277,16.1066,1.32,48.1013,864473,837672,33523986,1443145,0.76
200004,2315,8924277,16.5087,1.55,48.0992,1051226,1073381,47311663,1803419,1.03
200101,2315,8924277,16.94,1.42,54.9191,158013,195524,10001945,315537,0.99
200102,2315,9945133,15.1628,1.83,58.88399999999999,228192,439536,17240286,591728,1.33
200103,2315,9945133,15.1713,2.13,62.1003,287114,487366,23209973,664480,1.54
200104,2315,9945133,15.6035,2.21,63.6059,222073,828748,28447707,1010821,1.72
200201,2315,9945133,16.1926,2.27,64.4324,10339,431128,4687663,431467,1.82
200202,2315.0,10415686,15.2793,1.53,61.5119,74145.0,573280.0,10837929.0,637368,1.33
200203,2315.0,10415686.0,15.7096,1.52,61.3586,110309.0,699575.0,16430820.0,799827,1.2
200204,2315.0,10415686,15.7644,1.53,60.4257,278468.0,599116.0,25177562.0,864904,1.1
200301,2315.0,10415686,15.9223,1.6,61.6337,108014.0,67417.0,8813043.0,175431,1.14
200302,2315.0,10415686,15.765,1.59,59.8139,214862.0,127196.0,17060154.0,342058,1.1
200303,2315.0,10415686,15.7874,1.43,53.3714,408725.0,327416.0,27477184.0,728141,1.03
200304,2315.0,10563812,16.0658,1.42,53.2331,555300.0,515350.0,39575954.0,1051473,1.04
200401,2315.0,10650345,16.1946,1.46,54.4443,230048.0,237393.0,11131941.0,451069,1.06
200402,2315.0,10660906,15.9247,1.79,54.9361,428906.0,496783.0,21708623.0,902719,1.38
200403,2315.0,10673861,16.6186,1.76,54.3874,754217.0,850598.0,33397218.0,1540845,1.26
200404,2315.0,10814761,17.5,1.25,47.0896,1145074.0,1131112.0,50503234.0,2142499,0.89
200501,2315.0,10894586,18.16,1.3,49.2365,679914.0,307014.0,17673141.0,886928,0.98
200502,2315.0,11424833,18.63,1.27,47.7701,1661390.0,864783.0,34687727.0,2230675,0.94
200503,2315.0,11461350,18.84,1.49,47.4154,2638753.0,1319911.0,53180076.0,3512082,1.11
200504,2315.0,11461349.52,20.64,1.56,,3718672.0,1815282.0,74305798.0,4941793,1.15
200601,2315.0,11622987,21.65,1.64,52.2618,985470.0,203104.0,18494936.0,1010161,1.3
200602,2315.0,12763721,21.16,1.61,,2190512.0,508953,38122039.0,2363914,1.34
200603,2315.0,12785736.0,20.37,1.81,56.4884,3324777.0,838759,58221309.0,3652322.0,1.5
200604,2315,12797594.0,22.36,1.5,47.9574,4958306.0,1172488,82882363.0,5383488.0,1.04
200701,2315,12822266.0,23.21,1.78,57.1697,870944.0,327022,17897720.0,1042242.0,1.26
200702,2315,14045053.0,23.01,1.54,,2031771.0,741505,38142829.0,2412772.0,1.15
200703,2315,14054424.0,22.72,1.51,,3621488.0,1029992,60791644.0,4046846.0,1.1
200704,2315,14565380.0,23.69,1.37,54.5327,4574512.0,1917660,82073897.0,5648262.0,1.0713
200801,2315,14570202.0,23.62,1.43,57.556000000000004,516939.0,308250,15132364.0,717914.0,1.04
200802,2315,15353689,22.15,1.26,55.5064,975565,415302,30718382,1203699,0.88
200803,2315,15354313,21.54,1.35,59.9082,1352592,593366,47006250,1731878,0.9
200804,2315,15354393,0.87,1.3,62.1037,-588485,1223929,60809425,459289,0.9195
200901,2315,15360210,20.99,1.3,63.0908,-270109,58601,12979999,-211508,0.88
200902,2315,15360210,20.45,1.35,63.8184,-435505,-68625,26091177,-504130,0.91
200903,2315,15360310,20.83,1.27,59.1451,-256591,180244,41677094,-76347,0.86
200904,2315,15361724,21.03,1.2897999999999998,60.0739,-33913,410023,58039415,289162,0.9323
201001,2315,15361724,20.97,1.33,62.0752,-107956,136334,12614208,25540,0.91
201002,2315,15361724,21.18,1.3,60.3907,-27295,396282,26201800,313639,0.88
201003,2315,15361724,21.24,1.36,61.9271,-18282,724043,38107471,621070,0.97
201004,2315,15375192,19.63,1.4623,62.8047,-248087,-448257,49642411,-823682,1.1367
201101,2315,15295744,19.34,1.44,61.9141,-398058,-46133.0,8504079,-444191,1.11
201102,2315,15297189,19.07,1.36,61.9589,-653768,271585,17196049,-382183,1.04
201103,2315,15297359,19.78,1.32,59.9222,-711719,440306,25832109,-271413,1.01
201104,2315,15297359,20.19,1.3366,62.1579,-789257,1099461,33627963,253204,1.0584
201201,2315,15297699,20.01,1.36,63.8393,-202533,33409,7156074,-169124,1.08
201202,2315,15297699,20.07,1.34,66.899,-81019,158148,15148513,64001,1.06
201203,2315,15297999,20.14,1.37,67.2707,36708,352555,22540919,323072,1.09
201204,2315,15298299,20.17,1.369,68.5702,-559625,1270656,28435903,590405,1.1035
201301,2315,15298349,20.44,1.79660589793169,71.44401615389741,-331069,210288,8277372,-149727,1.1914718667535
201302,2315,15111349,20.41,1.68544753917317,68.87903063274071,-400720,531278,18205153,43522,1.14944954245797
