year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200103,2492.0,2629785.0,26.8394,1.91,71.0674,-86779.0,-188121.0,2911728.0,-170900.0,1.28,
200104,2492.0,2629785.0,26.7803,1.52,65.9806,-51958.0,-219712.0,4078200.0,-165670.0,1.05,
200201,2492.0,2629785.0,27.1569,0.77,60.777,51175.0,36229.0,1051870.0,104404.0,0.42,
200202,2492.0,2629785.0,27.2081,0.77,61.1649,149675.0,-66475.0,2197782.0,107700.0,0.4,
200203,2492.0,2629785.0,27.4717,2.21,59.8516,216743.0,-95335.0,3470119.0,158408.0,0.61,
200204,2492.0,2818445.0,27.1107,3.15,64.436,357817.0,-192516.0,4883722.0,205301.0,2.32,
200301,2492.0,2852576.0,27.0702,3.49,68.1106,101065.0,-80267.0,1421076.0,18398.0,2.54,
200302,2492.0,3152126.0,25.5028,2.13,67.1542,185552.0,-140480.0,2710873.0,40072.0,1.3,
200303,2492.0,3483902.0,24.8743,1.39,69.1016,275406.0,-187024.0,4107844.0,81382.0,0.94,
200304,2492.0,3535589.0,25.1386,1.69,62.0693,373351.0,-197233.0,5541619.0,171118.0,1.24,
200401,2492.0,3535589.0,25.2516,1.44,64.2878,132756.0,-9661.0,1480937.0,127095.0,0.96,
200402,2492.0,3664820.0,24.953000000000003,1.46,66.408,227447.0,46728.0,3050745.0,267175.0,0.91,
200403,2492.0,3907405.0,25.14,1.56,68.01,346600.0,85947.0,4513462.0,424547.0,0.89,
200404,2492.0,3921034.0,24.62,1.3,66.1971,439579.0,-58560.0,6031552.0,417019.0,0.78,
200501,2492.0,3948291.0,24.62,1.42,69.3419,46985.0,-14910.0,1318427.0,30075.0,0.82,
200502,2492.0,4035903.0,24.71,1.48,69.0599,148892.0,-18844.0,2853957.0,125048.0,0.99,
200503,2492.0,5071568.0,24.64,2.14,75.7313,315352.0,60744.0,4628436.0,360009.0,1.31,
