year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2392 正崴      ,1000000,32.45,2.81,72.19,68351,-7543,808079,51539,1.94,
200002,2392,1170000.0,28.4845,2.73,81.1971,169814.0,217.0,1793405,140543,1.68,
200003,2392,1170000,29.5249,2.03,75.5912,308483,10904,3031945,257946,1.17,
200004,2392,1170000,30.6473,2.23,78.3391,399947,68594,4239765,379165,1.2,
200101,2392,1170000,31.198,1.91,77.332,75937,3472,806901,67933,0.96,
200102,2392,1435000,26.1379,1.49,69.1239,156662,40766,2093128,146611,0.85,
200103,2392,1435000,27.2979,1.33,57.5592,395160,8932,4102126,311689,0.77,
200104,2392,1527203,31.0588,2.23,57.8137,656703,28528,6954001,520201,1.71,
200201,2392,1693355,35.7013,2.13,69.4501,269097,-20975,2721111,190378,1.53,
200202,2392.0,2004358,30.1685,2.32,72.7485,577091.0,-76188.0,5109401.0,387021,1.69,
200203,2392.0,2005522.0,31.4594,2.12,69.6922,867420.0,-82125.0,7658499.0,618291,1.61,
200204,2392.0,2013071,32.6106,2.11,72.3355,1160571.0,-99747.0,10143238.0,826802,1.59,
200301,2392.0,2013071,33.5128,2.6,78.2194,220072.0,19139.0,2488260.0,186791,1.92,
200302,2392.0,2282378,28.8887,2.18,73.1996,416787.0,74493.0,4836245.0,340698,1.46,
200303,2392.0,2282378,29.8896,1.84,65.5862,736098.0,65816.0,8124579.0,586872,1.06,
200304,2392.0,2282378,30.9508,2.01,68.9765,1013486.0,65909.0,12613840.0,800844,1.34,
200401,2392.0,2282378,31.9466,1.86,66.3998,328298.0,-56829.0,3155342.0,217391,1.06,
200402,2392.0,2587616,27.7354,1.61,60.0618,570955.0,-3057.0,6962168.0,442987,0.86,
200403,2392.0,2587616,29.8307,1.39,51.8617,1209829.0,55498.0,12754644.0,985160,0.75,
200404,2392.0,2587616,30.46,1.29,49.7601,1543877.0,95398.0,18696493.0,1296941,0.67,
