year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2343 精  業    ,4649691,15.17,1.85,67.6,178963,158899,2206329,292977,1.28
200002,2343,5018497.0,23.3173,5.04,82.619,381740.0,275146.0,4539208,604097,3.93
200003,2343,5022919,23.8939,3.04,83.4777,520928,436430,6591536,854192,1.89
200004,2343,5022919,24.8153,3.09,83.73299999999999,665247,545750,9046944,1059053,1.76
200101,2343,6641215,19.2114,2.25,82.6041,186519,180588,2680590,328889,1.1
200102,2343,6641215,19.8192,2.72,71.9117,308271,315786,5153073,568543,2.07
200103,2343,6641215,20.1424,2.91,72.7176,405258,510635,7186506,841091,2.19
200104,2343,6641215,20.7114,2.59,71.7806,443299,774715,9628594,1176769,1.93
200201,2343,6641215,20.8815,4.02,76.1028,71479,31017,2186310,106599,2.95
200202,2343.0,8096549,17.4586,4.14,76.803,115698.0,395889.0,4415481.0,528757,3.13
200203,2343.0,8096549.0,17.659000000000002,3.78,75.804,197308.0,456353.0,6598524.0,665966,3.04
200204,2343.0,8096549,17.5373,2.09,81.0237,355888.0,590960.0,9048214.0,785863,1.55
200301,2343.0,8096549,17.8371,2.99,88.34899999999999,151224.0,121837.0,2362735.0,242786,2.17
200302,2343.0,8988579,16.0081,2.82,87.9521,239096.0,232145.0,4518052.0,400803,2.22
200303,2343.0,8988579,16.075,2.81,87.7145,297892.0,310491.0,6389589.0,536019,2.2
200304,2343.0,8988579,16.0782,2.36,84.0943,350068.0,195896.0,8707061.0,512889,1.72
200401,2343.0,8988579,16.2059,2.82,87.9139,103726.0,99209.0,2179209.0,192514,2.11
200402,2343.0,9493400,14.7385,2.7,88.1401,142145.0,81343.0,4140450.0,197864,2.04
200403,2343.0,9493400,15.5,2.45,86.4226,208503.0,68781.0,6092856.0,257308,1.88
200404,2343.0,9259900,14.18,2.07,83.3441,144940.0,-587005.0,8473544.0,-382550,1.41
200501,2343.0,8993400,14.15,2.64,88.3517,52978.0,33481.0,1860213.0,88948,1.78
200502,2343.0,8993400,14.46,2.6,88.4221,57346.0,94235.0,3473394.0,136722,1.72
200503,2343.0,8734370,14.61,2.85,89.5841,84093.0,128550.0,4750065.0,202965,1.89
200504,2343.0,8734370.07,14.87,2.69,,147292.0,241164.0,6589869.0,380534,1.94
200601,2343.0,8233000,15.64,3.22,92.0787,24644.0,124808.0,1181722.0,169606,1.17
200602,2343.0,7959070,15.15,2.52,,-12563.0,-128997,2509875.0,-114777,1.05
200603,2343.0,7959070.0,15.34,2.51,89.4113,-69613.0,-17953,3769213.0,-36590.0,0.95
