year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1602 太平洋電纜,26751457,15.97,1.37,59.24,85555,1162154,2751335,1247396,0.55
200002,1602,30579999.0,13.9715,1.03,58.3609,116724.0,1936419.0,5908691,2036418,0.47
200003,1602,30642364,13.8769,1.0,58.2894,128463,1736025,8617427,1845863,0.44
200004,1602,30642363,12.8681,1.07,55.0995,506986,189714,11692913,676104,0.36
200101,1602,30642363,12.9819,1.08,55.3411,81755,-1685,2891155,76523,0.39
200102,1602,31561634,14.1824,1.14,58.9962,-9016,4424127,6218457,4408607,0.45
200103,1602,31561634,13.7809,1.14,57.5004,-34184,3308425,9126807,3193089,0.45
200104,1602,31561634,11.195,1.14,56.8167,-107422,-5465100,12081908,-5615682,0.44
200201,1602,31561634,11.2914,1.29,58.3936,78022,1381267,3039550,1302439,0.52
200202,1602.0,33455332,9.3976,1.4,54.943000000000005,127118.0,-2568331.0,6388542.0,-2658996,0.34
200203,1602.0,33455332.0,9.1784,1.42,54.886,337357.0,-3408586.0,10097873.0,-3281720,0.11
200204,1602.0,33455332,0.2436,0.59,3.3178,441275.0,-24957344.0,13415357.0,-24727893,0.42
200301,1602.0,33455332,0.1311,0.6,1.8231,220550.0,-453116.0,2743671.0,-232566,0.44
