stock,91年1-6月,稅後純益,91年1-6月,增減(%),期末股本,稅後純益,91年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,91年1-6月,增減(%),營業利益,91年1-6月,營業外
01,56614,2671591,-512228,,77270895,0.35,-0.06,15.6962411267528,54.759803764321,0.873628860795508,0.575699958568286,01,水泥類,22069031,22977397,-3.95330245632262,1180236,188117,1997708
1101,-703916,709981,-632249,,27103964,0.26,-0.24,17.7601,48.959,0.57,0.33,1101,台泥,11971252,11821119,1.2700405097013236,460631,77667,419350
1102,272586,1507646,485178,210.74,20383904,0.74,0.24,17.5662,63.09,1.05,0.81,1102,亞泥,4687208,5545922,-15.483701357501964,535826,303444,1068397
1103,308625,363954,304648,19.47,6996391,0.52,0.44,13.7364,49.9458,1.12,1.05,1103,嘉泥,1096018,1318643,-16.88288642187461,60508,134474,372889
1104,264206,331885,172531,92.36,3711834,0.89,0.48,19.9991,60.0339,2.43,1.03,1104,環泥,1230496,1223432,0.5773921231421117,-27789,-89501,372114
1107,-124344,-342815,-1053424,,5233922,-0.66,-1.25,6.3678,33.715,1.25,0.01,1107,建台,104122,32011,225.26943863047077,-58929,-443511,-198870
1108,6402,-38096,41796,,4047380,-0.09,0.1,10.0288,47.6349,0.72,0.44,1108,幸福,1499860,1482375,1.1795260983219495,36827,35317,-64333
1109,13569,58390,69557,-16.05,4207140,0.14,0.17,12.9627,84.4277,2.93,2.52,1109,信大,710778,740950,-4.072069640326608,100704,84477,2288
1110,19486,80646,99735,-19.14,5586360,0.14,0.18,13.36,75.0926,1.66,1.14,1110,東泥,769297,812945,-5.369120912238835,72458,85750,25873
02,-815036,481462,236126,103.90045992393891,95502013,0.05,0.03,10.6268751633539,49.4262404551838,1.02354668794744,0.564155114147887,02,食品類,64538414,60674454,6.368347377299843,284440,1311987,123624
1201,-72012,-48124,30508,,5060629,-0.1,0.06,7.2067,29.9734,0.82,0.57,1201,味全,4865765,4343276,12.029836464456784,88444,102520,-136568
1203,-43058,106162,1284,+++++,2092537,0.51,<<<<<,10.7939,34.8807,0.78,0.24,1203,味王,860841,938843,-8.308311400308678,-24533,44127,130695
1204,-552,-45331,-23103,,600000,-0.76,0.22,5.8042,48.3316,1.08,0.66,1204,津津,276121,352085,-21.575471832086002,-41067,-22551,-4264
1207,-860145,-1116343,-879236,,12842278,-0.87,-0.68,6.5095,26.0864,0.56,0.13,1207,嘉食化,4662208,4605969,1.2210025729656453,-292197,-46091,-880171
1210,-3244,54970,128452,-57.21,4003182,0.14,0.28,11.928,54.043,1.15,0.6,1210,大成,7274974,6704264,8.51264210359258,90519,146667,-17479
1212,135506,-324210,141857,,2731664,-1.19,0.52,3.3775,16.7871,0.53,0.34,1212,中日,2337392,2786333,-16.112252196704414,-157733,21285,-163161
1213,12689,3776,2320,62.76,428959,0.09,0.06,13.3632,74.9851,2.08,1.66,1213,大飲,282817,299227,-5.484130776968656,7709,-8070,-1930
1215,-10236,-87878,7161,,2300268,-0.38,0.03,9.9556,57.146,2.34,1.2,1215,卜蜂,5428787,5438958,-0.1870027310378201,-23417,14698,-69278
1216,-27455,1445067,328435,339.99,34243868,0.42,0.1,11.9424,56.5809,1.06,0.64,1216,統一,18105518,16582023,9.187630483928288,184955,391681,1278706
1217,-94032,102693,-68834,,3639628,0.28,-0.19,9.802,49.4516,1.02,0.58,1217,愛之味,2028402,1584439,28.020201471940542,186071,25198,-65181
1218,-73301,-55297,3769,,3232980,-0.17,0.01,9.9183,45.2793,1.02,0.61,1218,泰山,2210982,2132722,3.6694890379524385,15270,111070,-71967
1219,-144,2675,2701,-0.96,2722294,<<<<<,0.01,11.5732,64.2152,3.11,2.08,1219,福壽,2471119,1967732,25.58209146367493,32008,7933,-642
1220,3775,-123491,-39102,,1770779,-0.7,-0.22,10.5649,73.8348,1.82,1.11,1220,台榮,810385,821987,-1.411457845440378,-84718,-39826,-49531
1224,-11966,-108533,-10820,,949421,-1.14,-0.06,0.8827,6.0737,2.3,1.15,1224,惠勝,958602,1144867,-16.269575417930643,-60250,1146,-48283
1225,-590,509,15561,-96.73,1867870,<<<<<,0.08,10.816,61.822,1.26,0.72,1225,福懋油,2054281,1814058,13.242299860313175,24735,16151,-24226
1228,10884,-38862,-34379,,362168,-1.07,-0.53,5.1463,24.5673,0.49,0.17,1228,臺芳,218566,517701,-57.781422094993054,-90503,-45263,51641
1229,180530,357602,194367,83.98,6612928,0.54,0.29,14.5158,77.4849,1.4,0.88,1229,聯華,833756,809176,3.0376580620285325,-17015,9412,136874
1231,-35441,13157,41656,-68.42,1154190,0.11,0.36,14.1749,49.1925,1.76,0.75,1231,聯華食,1576000,1303401,20.914438457542996,59216,99369,-34699
1232,617,150456,165972,-9.35,1599749,0.94,1.04,12.8729,52.2392,1.25,0.48,1232,大統益,3817327,3186408,19.800320611798615,192859,216107,-2211
1233,-1036,55787,51979,7.33,853916,0.65,0.63,11.2061,65.0914,1.3,0.72,1233,天仁,644525,626270,2.914876969996966,76850,69792,4465
1234,72402,81095,135060,-39.96,5358281,0.15,0.25,14.3784,64.1574,1.9,1.59,1234,黑松,1670498,1651900,1.1258550759731218,44534,146658,87561
1235,3563,23764,32297,-26.42,411639,0.58,0.82,13.9064,66.7923,3.29,2.64,1235,興泰,590267,519266,13.673338905300945,32450,43950,-383
1236,-1790,31818,8221,287.03,662785,0.48,0.13,12.1418,57.1172,1.18,0.89,1236,宏亞,559281,543549,2.894311276444258,40253,6024,3656
03,9507126,23838057,20431045,16.68,227243218,1.05,0.94,18.1392932483468,51.7078352068128,1.38970610535721,0.697590077221761,03,塑膠類,191528799,158851337,20.571096609655857,15920607,12585447,9380021
1301,3053291,7288478,5347399,36.3,48068175,1.52,1.18,20.5648,54.0107,1.7,0.59,1301,臺塑,37125054,31440831,18.079111840269107,3587128,2948074,4254531
1303,4559558,8216351,9021416,-8.92,65873483,1.25,1.45,21.144,51.7469,1.52,0.79,1303,南亞,58913638,50252426,17.23541068445133,5030710,4570577,2438501
1304,136474,35788,193424,-81.5,7714032,0.05,0.25,11.4416,66.9066,1.4,0.9,1304,臺聚,2561713,2417667,5.958057912855658,121991,109796,-38477
1305,124843,-84589,112519,,4248035,-0.2,0.26,9.238,46.248,2.29,1.49,1305,華夏,3031421,3078962,-1.5440593290855813,-26859,-12678,-57730
1306,-2449,23091,34455,-32.98,623186,0.37,0.62,12.075,37.6713,1.02,0.49,1306,合發,765243,838097,-8.69278854356954,24883,43149,-5562
1307,-17207,145007,135277,7.19,2069490,0.7,0.65,14.3919,60.0913,1.71,1.08,1307,三芳,2148976,2010107,6.908537704709252,83269,156963,70577
1308,93166,100246,176077,-43.07,2279277,0.44,0.77,15.7871,75.468,2.13,1.68,1308,亞聚,1375869,1236497,11.27151946183452,59757,108985,55734
1309,68701,-94238,48280,,2626219,-0.36,0.18,13.6828,64.4762,3.31,2.21,1309,臺達化,2766987,2309981,19.783972249122396,-74304,-15849,-35103
1310,-10231,-134991,489300,,5341562,-0.25,1.01,10.3829,65.4469,1.02,0.57,1310,台苯,3891146,3523202,10.443454562071661,119083,632331,-270725
1311,-68301,266397,188639,41.22,2648996,1.01,0.73,15.1361,71.6007,2.58,1.87,1311,福聚,4723159,3746130,26.081022281661344,386001,323397,-32880
1312,-634438,-311098,-127418,,6598242,-0.47,-0.19,8.3556,36.4593,0.55,0.33,1312,國喬,4403947,3936738,11.867922122325641,-27173,461920,-283925
1313,412544,188845,449920,-58.03,7156252,0.26,0.64,13.0144,71.2307,1.8,0.96,1313,聯成,2133467,1714101,24.465652840760256,77291,126591,181874
1314,-440910,-680258,-908384,,14829438,-0.46,-0.61,8.4582,25.3139,0.28,0.15,1314,中石化,8744854,6314564,38.48705943909984,-192792,-488172,-490335
1315,-10976,22863,48566,-52.92,2415227,0.09,0.2,12.643,63.0034,1.96,1.4,1315,達新,1670382,1385482,20.56324080717036,100298,60523,-53013
1316,34466,34269,32718,4.74,1403322,0.24,0.23,6.1183,57.5823,0.61,0.37,1316,上曜,343373,484595,-29.142273444835375,-10730,330,44999
1319,-25973,684464,286439,138.96,3817003,1.79,0.72,13.5251,55.0663,0.89,0.66,1319,東陽,3277519,2737644,19.720423838892128,437783,364599,327408
1321,-33714,-89945,-4390,,2080845,-0.43,-0.02,11.3965,57.3452,1.48,0.71,1321,大洋,1869494,2052671,-8.923836308887298,-147445,26378,82397
1323,10672,32790,25531,28.43,714751,0.46,0.37,12.5301,68.4686,1.97,1.44,1323,永裕,513561,449224,14.321808273823306,19994,17979,17636
1324,-1718,33026,21592,52.95,694609,0.48,0.34,12.9144,74.045,2.68,2.18,1324,地球,542568,496126,9.36092847381512,10511,4271,4882
1325,886,36456,-8758,,891110,0.41,-0.1,13.115,67.2196,5.68,4.37,1325,恒大,275456,142375,93.4721685689201,10884,-11484,23327
1326,2258442,8125105,4868443,66.89,45149964,1.8,1.16,21.941,52.1125,1.81,0.92,1326,臺化,50450972,38283917,31.78111320218357,6330327,3157767,3145905
04,-2233442,-1945926,-418667,,218336239,-0.09,-0.02,10.4559433672392,46.8510470684942,0.87769242916203,0.331535314406873,04,紡織纖維類,117902413,114048663,3.379040050649257,1462690,2547107,-2445844
1402,1215984,2164589,1456899,48.58,35925517,0.6,0.43,14.8168,50.434,1,0.39,1402,遠紡,16121776,15505776,3.9727131360597494,120001,240915,2044588
1407,-1188221,-2210169,-1370568,,6412944,-3.45,-2.14,-1.6944,-3.4765,0.19,0.03,1407,華隆,6472754,7346093,-11.888482762197539,-579951,-315601,-1339357
1408,-514586,-540227,-786378,,5450704,-0.99,-0.87,5.4257,15.8007,0.45,0.13,1408,中紡,4802791,4463763,7.595116497000401,-122195,-271792,-418032
1409,297616,44712,603289,-92.59,13253409,0.03,0.46,8.7872,44.6333,1.22,0.68,1409,新纖,8772346,7559007,16.05156603241669,295486,296137,-259999
1410,-24357,14168,-25436,,900000,0.16,-0.28,10.2301,82.9083,3.13,2.71,1410,南染,250258,191443,30.721938122574343,26321,-2068,-28371
1413,-8724,-140749,61182,,2836457,-0.5,0.22,7.3239,54.1705,0.97,0.39,1413,宏洲,1953212,1805494,8.181583544448223,-6752,86803,-13922
1414,-13999,-114943,-1443,,3515775,-0.33,(<<<<<),5.0943,28.5757,0.38,0.21,1414,東和,1677696,1616435,3.7898832925542942,-1505,16950,-113249
1416,-221702,-121926,-283363,,5497834,-0.22,-0.52,8.1529,49.6785,0.92,0.4,1416,廣豐,1524387,1662580,-8.311960928195937,-55460,-88850,-67890
1417,50810,21131,3309,538.59,4157493,0.05,<<<<<,11.2981,69.8286,1.33,0.92,1417,嘉裕,803624,703903,14.166866741582293,-18902,-47496,40033
1418,6413,-17547,-56251,,2638553,-0.07,-0.21,9.5992,54.3193,1.07,0.33,1418,東華,1081638,1066102,1.4572714430701752,-87431,-55726,65512
1419,249438,-2601,247897,,2904000,(<<<<<),0.85,11.1545,45.9662,0.55,0.46,1419,新紡,234623,296603,-20.89661938685718,-18104,-3626,15310
1423,-12798,51024,51478,-0.88,1793000,0.28,0.29,13.3701,70.0117,3.23,0.39,1423,利華,1162261,1349814,-13.894729199726777,51034,91627,18591
1432,-15458,-71684,-70529,,1703676,-0.42,-0.34,5.4332,19.8903,0.7,0.13,1432,大魯閣,713692,617365,15.602925335903395,3176,-55071,-74860
1434,767976,354915,1597334,-77.78,15874971,0.22,1.04,12.5567,59.5951,1.39,0.66,1434,褔懋,9991315,8966228,11.432756338562882,571407,824727,-156165
1435,-12001,11789,-23341,,1397801,0.08,-0.17,7.6026,59.0338,0.97,0.7,1435,中褔,257365,395168,-34.87200380597619,-603,-11235,12964
1436,2945,-50595,-56163,,3300000,-0.15,-0.19,11.7183,89.1643,3.72,0.51,1436,褔益,229473,20650,+++++,-35654,-59108,-376
1437,-18271,-44466,-33284,,1572008,-0.28,-0.21,12.7353,51.1054,0.98,0.57,1437,勤益,588373,403848,45.691695885580714,-1541,-15175,-45843
