year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1408 中興紡織  ,9084506,10.94,0.8,39.66,-68923,-45487,2592325,-114410,0.2
200002,1408,9084506.0,10.2699,0.7,38.9146,-170105.0,-352796.0,5169115,-522901,0.15
200003,1408,9084506,10.0726,0.67,38.3792,-335468,-579098,7478773,-914566,0.13
200004,1408,9084506,9.2054,0.63,35.5449,-778113,-1075225,9873383,-1853338,0.12
200101,1408,9084506,8.795,0.59,34.3352,-123566,-295756,2380300,-419322,0.13
200102,1408,9084506,8.0058,0.57,32.4399,-452617,-669056,4540321,-1121673,0.13
200103,1408,9084506,7.0997,0.54,29.7066,-775326,-944461,6700922,-1719787,0.12
200104,1408,9084506,5.8285,0.49,25.5827,-1249085,-1632298,8633077,-2881409,0.11
200201,1408,9084506,5.5458,0.49,24.3879,-148019,-242764,2188384,-390783,0.14
200202,1408.0,9084506,5.0361,0.47,22.5354,-271792.0,-514586.0,4463763.0,-786378,0.13
200203,1408.0,5450704.0,7.6497,0.48,20.8526,-445065.0,-782178.0,6908498.0,-1227243,0.13
200204,1408.0,5450704,6.4138,0.5,18.0184,-650876.0,-1169330.0,9339187.0,-1820206,0.13
200301,1408.0,5450704,6.2886,0.52,17.5964,55397.0,-186039.0,2418179.0,-130642,0.12
200302,1408.0,5450704,5.4257,0.45,15.8007,-122195.0,-418032.0,4802791.0,-540227,0.13
200303,1408.0,5450704,5.0176,0.42,14.9279,-166718.0,-552913.0,7256258.0,-719631,0.1
200304,1408.0,5450704,4.0734,0.4,12.4377,-379004.0,-649536.0,9894155.0,-1028540,0.1
200401,1408.0,5450704,4.0932,0.41,12.5725,68544.0,-116655.0,2719390.0,-48111,0.08
200402,1408.0,5450704,2.717,0.39,8.6425,-18875.0,-620697.0,5617519.0,-639572,0.09
200403,1408.0,5450704,2.0973,0.39,6.7071,-85520.0,-887545.0,8881477.0,-973065,0.09
200404,1408.0,5450704,0.83,0.33,2.7937,-245937.0,-1443489.0,11498998.0,-1689426,0.06
200501,1408.0,5450704,2.2,0.32,7.4703,-100918.0,-109934.0,3290692.0,-210852,0.07
200502,1408.0,5450704,1.34,0.3,4.7555,-132221.0,-529517.0,6427915.0,-661738,0.07
200503,1408.0,5450704,0.49,0.29,1.7969,-236374.0,-876307.0,9600170.0,-1112681,0.06
200504,1408.0,5450703.82,-3.0,0.28,,-383566.0,-2520100.0,12410220.0,-2903666,0.07
200601,1408.0,5450704,-3.37,0.25,-14.6174,-60816.0,-133421.0,2829801.0,-197800,0.05
