year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200202,3039.0,633400.0,12.5793,1.18,43.3992,28318.0,34073.0,1199356.0,61448.0,0.64
200203,3039.0,633400.0,12.7054,1.16,39.6895,53909.0,19168.0,1831319.0,69468.0,0.68
200204,3039.0,633400.0,13.1267,1.17,42.2078,78303.0,16690.0,2586938.0,96140.0,0.63
200301,3039.0,633400.0,12.9605,1.17,41.2629,18643.0,-32211.0,542464.0,-10529.0,0.64
200302,3039.0,704834.0,11.6681,1.31,43.4827,11838.0,-19009.0,1153095.0,-6925.0,0.58
200303,3039.0,705553.0,11.7572,1.31,43.2194,23933.0,-24844.0,1638100.0,-1116.0,0.65
200304,3039.0,705553.0,12.3276,1.31,42.1335,54864.0,-24423.0,2425126.0,39133.0,0.7
200401,3039.0,818311.0,12.739,1.27,52.1553,7643.0,-11733.0,552642.0,-4607.0,0.69
200402,3039.0,848760.0,12.4126,1.49,47.7814,5862.0,10197.0,1040377.0,7842.0,0.89
200403,3039.0,879432.0,11.81,1.41,46.2119,-9864.0,-8208.0,1648979.0,-22357.0,0.8
