year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200103,2463.0,556550.0,14.8283,2.37,77.5367,48895.0,3070.0,671405.0,54846.0,1.23
200104,2463.0,556550.0,14.6547,5.67,69.5883,52964.0,14991.0,862979.0,77405.0,3.68
200201,2463.0,556550.0,14.9299,3.2,64.6853,5591.0,9498.0,238055.0,15323.0,1.99
200202,2463.0,619050.0,13.3322,2.79,62.242,29442.0,-5841.0,549161.0,21436.0,1.73
200203,2463.0,619050.0,13.4866,4.91,69.0262,31585.0,-6849.0,792796.0,25065.0,2.78
200204,2463.0,619050.0,13.6045,3.55,66.6744,50889.0,-17748.0,1074409.0,32803.0,2.21
200301,2463.0,619050.0,13.9054,3.02,64.1577,17881.0,2480.0,293555.0,18522.0,1.77
200302,2463.0,637438.0,13.5599,3.08,64.7494,46252.0,-5613.0,598510.0,40019.0,1.51
200303,2463.0,637438.0,13.6942,4.57,69.4349,58092.0,-5064.0,863594.0,53142.0,2.32
200304,2463.0,637438.0,14.1669,2.43,67.545,80332.0,-4921.0,1181115.0,81810.0,1.59
200401,2463.0,637438.0,14.6007,2.11,66.1095,32643.0,4230.0,370047.0,35298.0,1.31
200402,2463.0,675732.0,13.901,2.64,57.9861,63117.0,8153.0,744307.0,70475.0,1.79
200403,2463.0,675732.0,14.2056,2.94,59.6347,80688.0,7627.0,1052168.0,89475.0,1.98
200404,2463.0,664214.0,14.2,3.05,63.6422,115538.0,-25217.0,1397030.0,93269.0,1.91
200501,2463.0,680675.0,14.6,2.75,66.2727,11553.0,-9170.0,282135.0,2633.0,1.77
200502,2463.0,737984.0,14.69,1.91,69.243,37178.0,-24985.0,546368.0,12555.0,1.31
200503,2463.0,737984.0,14.6,1.97,69.8664,71504.0,-37252.0,828871.0,34893.0,1.27
200504,2463.0,737984.03,15.06,1.75,,122730.0,-39945.0,1169134.0,80689.0,1.12
200601,2463.0,737984.0,15.58,1.88,75.366,48118.0,-9672.0,315235.0,38366.0,0.95
200602,2463.0,768695.0,15.14,1.77,,105371.0,-33956,712179.0,58736.0,0.98
200603,2463.0,768695.0,15.35,1.82,71.5522,180348.0,-40870,1099915.0,111656.0,1.04
200604,2463,770970.0,16.24,2.19,77.7353,243505.0,-33933,1503421.0,179360.0,1.24
200701,2463,778472.0,17.2,2.31,77.6008,91037.0,-5049,447430.0,71049.0,1.26
200702,2463,815925.0,17.21,1.94,,182880.0,6829,947470.0,161892.0,1.11
200703,2463,823479.0,17.59,2.89,,291764.0,10455,1475846.0,256840.0,1.88
200704,2463,823479.0,18.17,3.17,80.5676,416470.0,2221,2007517.0,352172.0,2.3388
200801,2463,823479.0,19.12,3.17,79.8869,115533.0,-5659,550242.0,92432.0,2.25
200802,2463,875402.0,17.18,2.06,70.5133,228317.0,3893,1101943.0,194981.0,1.51
200803,2463,875402.0,17.05,2.98,80.5211,329401.0,11820,1608770.0,284764.0,1.92
200804,2463,875402.0,17.7,3.48,83.3148,426974.0,12505,2072165.0,365001.0,2.5273
200901,2463,875402.0,18.83,3.53,82.6663,71269.0,23664,392185.0,82234.0,2.53
200902,2463,909018.0,16.88,1.96,73.0449,150603.0,14143,807703.0,128758.0,1.39
200903,2463,909018.0,17.14,3.06,82.3973,248421.0,23785,1275674.0,213863.0,1.97
200904,2463,909018.0,18.2,3.1347000000000005,82.0239,339354.0,42156,1805028.0,306283.0,2.3338
201001,2463,909018.0,18.9,3.13,82.4111,81943.0,-2308,424593.0,63194.0,2.12
201002,2463,930968.0,17.63,1.71,69.2587,181994.0,55748,966493.0,202041.0,1.19
201003,2463,930968.0,18.57,2.41,78.7119,294495.0,79461,1572825.0,314776.0,1.42
201004,2463,924188.0,19.11,2.6784,78.1667,341084.0,74119,2304754.0,345015.0,1.9188999999999998
201101,2463,924188.0,20.97,2.79,78.6425,84801.0,35052.0,638554.0,100642.0,1.97
