year&season,公司,期末股本,每股淨值,流動比率,營業利益,營業外,營業收入,稅後純益,速動比率,淨值佔總資產,稅前純益
200702,3094.0,700699.0,11.2,3.32,44429.0,9477,216489.0,47225.0,2.7,,
200703,3094.0,794129.0,17.12,8.33,106303.0,12602,384768.0,101548.0,7.44,,
200704,3094.0,794622.0,17.6,9.59,170094.0,21089,573528.0,159837.0,8.6562,92.2173,
200801,3094.0,795057.0,16.81,12.46,20760.0,-15640,111604.0,3606.0,10.82,94.4377,
200802,3094.0,817504.0,15.38,4.27,30956.0,-8730,217707.0,19605.0,3.68,85.9623,
200803,3094.0,821284.0,14.9,11.54,43205.0,9119,316102.0,44813.0,9.66,94.3307,
200804,3094.0,813374.0,15.19,11.21,58679.0,9505,415011.0,56368.0,9.8742,94.264,
200901,3094.0,805071.0,15.49,12.08,14779.0,12923,103257.0,23924.0,10.77,94.3969,
200902,3094.0,808391.0,15.23,6.88,45343.0,11147,231056.0,48509.0,6.26,91.1581,
200903,3094.0,811446.0,15.77,7.71,89778.0,17551,380914.0,92338.0,6.81,92.2863,
200904,3094.0,814301.0,16.23,9.3441,134353.0,14171,520075.0,128127.0,8.7246,93.5135,
201001,3094.0,819671.0,16.73,9.37,46242.0,2187,138958.0,42078.0,8.67,93.2103,
201002,3094.0,836601.0,16.24,4.63,104198.0,2049,283118.0,87937.0,4.25,87.1083,
201003,3094.0,840436.0,16.31,10.53,151221.0,-5937,416898.0,123679.0,9.7,93.7936,
201004,3094.0,842276.0,16.21,10.4003,178972.0,-32790,524282.0,125914.0,9.892100000000001,93.5932,
201101,3094.0,830261.0,16.38,10.6,15986.0,631.0,91471.0,13667.0,9.83,93.5628,
201102,3094.0,850690.0,15.32,5.49,36672.0,-4512,183455.0,24524.0,5.1,88.8387,
201103,3094.0,851121.0,15.36,5.37,54980.0,6182,269595.0,47329.0,4.97,88.5591,
201104,3094.0,851230.0,15.29,17.1439,63344.0,4547,337972.0,51107.0,16.0042,95.3132,
201201,3094.0,852271.0,15.38,17.18,21383.0,-7090,85578.0,12164.0,15.9,95.4239,
201202,3094.0,852590.0,15.1,6.95,39885.0,7145,178290.0,37194.0,6.47,90.8026,
201203,3094.0,852891.0,15.22,17.43,54362.0,5763,266054.0,50753.0,16.26,95.3426,
201204,3094.0,852891.0,15.34,16.2651,77529.0,-4650,355402.0,61349.0,15.4614,95.0802,
201301,3094.0,852891.0,15.53,21.9736448104276,7510.0,9693,81111.0,13858.0,21.2771808534061,94.9655115516413,
201302,3094.0,852891.0,14.76,7.69154358809789,25067.0,14035,175240.0,31709.0,7.44568746128529,88.60025917376791,
201303,3094.0,852891.0,14.98,15.3286888563689,46836.0,15654,264100.0,52031.0,14.7269825948874,93.3839816548756,
201304,3094.0,852891.0,15.24,20.4785504326913,63181.0,23238,350236.0,71943.0,19.8717548151041,94.6403009520675,
201401,3094.0,852891.0,15.51,19.5646655231561,15101.0,9073,75882.0,20599.0,19.0700400228702,94.5464621256606,
201402,3094.0,853461.0,14.66,7.03240397894442,38124.0,8822,162506.0,41517.0,6.82312244394185,87.60396814605221,
201403,3094.0,854521.0,14.94,19.771806950126,54230.0,19201,244811.0,62124.0,19.0312177182761,94.6458317472402,73431.0
201404,3094.0,832151.0,15.2,19.041313478426897,64258.0,32175.0,322333.0,83190.0,18.3594883543337,94.36564132673729,96433.0
201501,3094.0,832551.0,15.37,21.3022626348065,10792.0,-563.0,71275.0,8659.0,20.580989638401398,94.7742779955213,10229.0
201502,3094.0,832551.0,14.48,7.14946045622183,29090.0,11243.0,159389.0,35729.0,6.92501024450212,87.65266549685231,40333.0
201503,3094.0,832551.0,14.79,19.2575227978364,38730.0,33673,238630.0,64068.0,18.5011032785925,94.2819179487965,72403.0
201504,3094.0,832551.0,14.99,17.390210648306,56314.0,41719,328897.0,84342.0,16.8017928965846,93.37787283128029,98033.0
201601,3094.0,832551.0,15.26,17.6312104091765,19138.0,1155,80758.0,18187.0,17.0226331107687,94.07744959039302,20293.0
201602,3094.0,832551.0,14.26,6.59326631661657,33034.0,8670,158502.0,35547.0,6.36455306252261,86.6977868824932,41704.0
201603,3094.0,832551.0,14.39,21.2633371169126,47023.0,9111,234952.0,48782.0,20.506176136743,94.79921485043471,56134.0
