year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2310 旭   麗   ,3271276,19.45,1.98,49.42,98386,304573,3416002,343963,1.31
200002,2310,4010431.0,15.7084,1.41,47.5485,183819.0,564455.0,7232948,626547,0.96
200003,2310,4012199,16.2423,1.39,46.5285,386788,563824,11772965,781046,1.01
200004,2310,4012199,16.0481,1.61,50.4978,745805,467126,15910902,1051081,1.09
200101,2310,4012199,17.3996,1.79,55.5806,174598,165121,2634962,278661,1.22
200102,2310,4681309,14.9297,1.71,55.9486,357206,283627,5496604,519795,1.08
200103,2310,4681309,15.3238,1.92,48.746,730462,349002,9713682,860111,1.33
200104,2310,4681309,16.9674,1.24,54.6896,1253400,359621,14107227,1306791,0.92
200201,2310,4686162,18.2308,1.36,56.2599,522556,169547,3633337,552626,0.95
200202,2310.0,5448153,16.4124,1.35,57.1753,944783.0,365957.0,7117104.0,1128924,0.82
200203,2310.0,5466813.0,17.4863,1.7,67.9503,1353694.0,333801.0,10857335.0,1580515,1.0
