year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001,   98 綜合企業  ,14348892,10.61,0.94,39.03,-143381,367988,2878036,230607,0.17
200002,98,14348892.0,10.1905,0.91,37.9907,-240326.0,511274.0,5866255,303574,0.19
200003,98,14348892,10.0107,0.94,37.3596,-386981,461189,8661001,176834,0.3
200004,98,14348892,10.5766,0.97,38.8674,-746139,114394,10906079,-392949,0.32
200101,98,14348892,10.4616,0.91,37.6428,-206043,-283963,2136639,-397006,0.32
200102,98,14348892,10.1268,0.94,37.1006,-402372,-567320,4099528,-863800,0.35
200103,98,14348892,9.6867,0.95,37.0917,-676852,-854908,6037323,-1390868,0.38
200104,98,14348892,9.257932947017789,1.0230693161573299,36.079826700908,-1014721,-1300391,8403076,-2098941,0.39206502091277295
200201,98,14348892,8.94887633135715,1.0852341912196402,35.285252487492,-171868,-357706,2056505,-518574,0.39689456738202294
200202,98.0,14348892,8.5475101492157,0.947421819936381,34.1607120157108,-351301.0,-787211.0,4453149.0,-1066512,0.344501154857369
200203,98.0,14348892.0,7.9068139895401,0.799106600346489,33.8287138623666,-780482.0,-1015936.0,6723079.0,-1735840,0.265227110932615
200204,98.0,14348892,7.721413611587571,0.711496528385513,33.3840570716481,-1031985.0,-1225181.0,9485581.0,-2192759,0.223585330558614
200301,98.0,14348892,7.33186715740839,0.602837939770686,32.1743916245671,-273240.0,-252695.0,2280848.0,-495526,0.179150636558957
