year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2341 英群企業  ,2593122,16.01,1.74,52.61,120786,107862,2409542,181423,0.69
200002,2341,2732310.0,15.9063,1.74,55.3548,325275.0,81169.0,5027930,344087,0.7
200003,2341,2944030,18.952,1.76,52.3971,573967,91058,8413168,576907,0.86
200004,2341,2945909,18.561,1.93,50.2547,589774,78302,10809314,530362,0.81
200101,2341,2945909,18.4652,2.05,53.6643,59587,-131643,1967543,-39772,0.72
200102,2341,3276851,16.4313,2.0,52.9075,-20409,-77384,3628280,-62106,0.69
200103,2341,3276851,15.2624,1.85,44.9875,-281528,-129709,5890704,-340969,0.7
200104,2341,3276851,15.5243,1.82,43.2082,-413640,5748,9016975,-319582,0.78
200201,2341,3296154,16.3016,1.87,44.3502,236630,7731,3605526,201322,0.87
200202,2341.0,3682216,15.2513,2.09,50.4616,166776.0,-422011.0,5520001.0,-237027,0.8
200203,2341.0,4180235.0,15.0861,2.42,59.5523,-52266.0,-429472.0,7435032.0,-448797,1.01
200204,2341.0,4184096,14.0891,2.48,47.64,-327285.0,-612280.0,10964352.0,-856989,1.39
200301,2341.0,4369898,14.1193,2.56,50.5291,132829.0,-48263.0,4002339.0,80800,1.54
200302,2341.0,4369898,14.042,2.83,53.3835,61167.0,-64394.0,6398510.0,-59967,1.36
200303,2341.0,4898871,14.1553,2.75,63.0022,279405.0,-301650.0,9910529.0,-73141,1.25
200304,2341.0,4901041,14.1393,2.26,58.8757,293203.0,-217633.0,14815710.0,32987,1.08
200401,2341.0,5104151,13.9528,2.55,57.7858,230821.0,-272976.0,4320167.0,-45671,1.23
200402,2341.0,5106122,13.2143,2.41,54.5023,3385.0,-495536.0,7287249.0,-443123,1.06
200403,2341.0,5106122,10.95,2.22,51.3065,-884450.0,-591265.0,10167266.0,-1593914,0.96
200404,2341.0,5106122,7.92,1.84,47.2218,-1398807.0,-1605196.0,13215719.0,-3122527,1.03
200501,2341.0,5106122,7.02,1.72,46.6108,-357060.0,-110134.0,2590455.0,-467194,0.84
200502,2341.0,6474228,5.63,1.89,47.3034,-798414.0,-337644.0,4789215.0,-1278228,0.97
200503,2341.0,4007824,10.19,2.1,57.1595,-1184454.0,-292108.0,7075353.0,-1689828,1.15
200504,2341.0,5106122.0,8.54,1.87,,-1502547.0,-635414.0,9857682.0,-2380188,1.1
200601,2341.0,4007824,8.18,1.99,54.0509,-112052.0,-69187.0,2432119.0,-185959,1.09
200602,2341.0,4007824,7.28,1.98,,-259952.0,-178578,4441470.0,-466067,1.03
200603,2341.0,4007824.0,7.1,1.86,49.782,-344150.0,-171945,6837534.0,-544172.0,1.06
200604,2341,4007824.0,6.59,1.65,45.0755,-610992.0,-283350,9369922.0,-942273.0,1.22
200701,2341,4007824.0,6.21,1.74,45.9636,-53487.0,-20726,2182753.0,-75050.0,1.04
200702,2341,4007824.0,5.36,1.65,,-279226.0,-118894,3731101.0,-399766.0,0.86
200703,2341,4007824.0,5.01,1.61,,-445847.0,1898,5808462.0,-447030.0,0.89
200704,2341,1603130.0,9.53,1.3246,31.9388,-842372.0,-10299,7985045.0,-868102.0,0.8697
200801,2341,1603130.0,7.72,1.29,30.3198,-142030.0,-59347,1587383.0,-199994.0,0.81
200802,2341,1603130,5.56,1.19,25.5801,-374975,-308260,2721789,-682436,0.73
200803,2341,1603130,5.4,1.2,23.5948,-448152,-336458,4051930,-786370,0.78
200804,2341,1603130,2.55,1.24,14.0593,-658068,-581786,5175758,-1248340,0.7803
200901,2341,1603130,0.94,1.01,6.0817,-219878,-84900,515357,-307040,0.7
200902,2341,1618355,0.39,0.61,3.6284,-375272,35183,1035292,-347529,0.47
200903,2341,1748130,0.21,0.61,2.2195,-489105,149750,1341824,-349086,0.44
200904,2341,1748130,0.26,0.4608,1.9301,-629414,243376,1582877,-396064,0.25730000000000003
201001,2341,1748130,0.07,0.43,0.4888,-64131,-745,179578,-65560,0.29
201002,2341,2078130,-0.26,0.39,-2.3452,-148249,-68050,351637,-224320,0.3
