year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2822 農民銀行  ,11880000,21.24,3.22,4.58,1422810,-37164,25212581,975334,2.98
200002,2822,11880000.0,21.1905,4.03,4.5886,1804084.0,-115818.0,33861056,905850,3.72
200003,2822,12474000,20.4419,3.97,4.791,2221064,-254714,42067187,1216017,3.67
200004,2822,12474000,20.4151,3.36,4.7705,2457879,-309125,49052039,1258675,3.1
200101,2822,12474000,20.7802,3.19,4.8491,532455,-71444,8039213,325096,2.82
200102,2822,12474000,20.1978,3.19,4.7635,971493,-134802,15547698,535019,2.85
200103,2822,12474000,20.1161,3.4,4.6578,912117,-173251,22040917,430797,3.06
200104,2822,12474000,20.113,3.49,4.6639,1067993,-250175,28606160,412557,3.09
200201,2822,12474000,20.1876,3.51,4.8111,181790,-41757,5434836,92954,3.13
200202,2822.0,12474000,14.7743,3.61,3.5169,-5999687.0,-42878.0,10459751.0,-6835817,3.21
200203,2822.0,12474000.0,13.390999999999998,3.88,3.3094,-7963051.0,-60339.0,15165600.0,-8605310,3.42
200204,2822.0,12474000,11.2536,3.77,2.7197,-10336951.0,-167378.0,19925200.0,-11266011,3.31
200301,2822.0,12474000,11.4517,4.24,2.8902,246685.0,22645.0,4014401.0,248000,3.73
200302,2822.0,12474000,11.4578,3.6,2.8576,63619.0,308355.0,7703455.0,259155,3.17
200303,2822.0,12474000,11.6782,2.7,2.8515,79556.0,487208.0,11922721.0,562666,2.37
200304,2822.0,12474000,11.4966,2.01,2.5989,-213398.0,713402.0,15866917.0,328002,1.77
200401,2822.0,15000000,11.5307,2.15,3.2514,469854.0,111370.0,3337890.0,458239,1.86
200402,2822.0,15000000,11.7828,2.13,3.2443,921142.0,36049.0,6865198.0,815394,1.83
200403,2822.0,15000000,11.8869,2.11,3.2985,694570.0,435809.0,10165288.0,963292,1.85
200404,2822.0,18000000,11.72,2.09,3.6396,903120.0,601457.0,13717706.0,1297575,1.86
200501,2822.0,18000000,11.93,2.54,3.6568,319649.0,76993.0,3649745.0,383809,2.27
200502,2822.0,20000000,11.88,2.24,3.9733,373931.0,305192.0,7567166.0,672328,1.96
200503,2822.0,20000000,11.31,1.84,3.9041,-1175772.0,564472.0,11865976.0,-514144,1.58
200504,2822.0,20000000.0,11.93,2.04,,-753553.0,927470.0,16108537.0,206209,1.79
200601,2822.0,20000000,11.9099,0.0,4.0424,-124914.0,0.0,1751544.0,113037,0.0
