stock,100年1-9月,稅後純益,100年1-9月,增減(%),期末股本,稅後純益,100年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,100年1-9月,增減(%),營業利益,100年1-9月,營業外
01,15373687,11181895,15156697,-26.22,97015540,1.15,1.58,23.0532984715645,75.9959867149477,1.47983500855996,1.23836172011189,01,水泥類,34447135,33565337,2.63,1608455,-66129,9844089
1101,6357238,6002467,6621049,-9.34,36921759,1.63,1.79,26.04,85.8007,1.52,1.34,1101,台泥,17564999,17910011,-1.93,1377278,278811,4725125
1102,8473430,4938336,8243482,-40.09,32309181,1.53,2.63,25.56,68.0031,1.13,0.95,1102,亞泥,8644471,7977702,8.36,173319,-158666,4926721
1103,286700,-686525,128974,,7768285,-1.06,0.21,20.86,59.4474,2.82,2.7,1103,嘉泥,955655,667816,43.1,-80618,-111981,-653360
1104,314665,589740,255641,130.69,6038919,0.98,0.42,21.74,87.2486,2.28,1.48,1104,環泥,2485519,2474246,0.46,-20604,-18116,610200
1108,-107914,160963,-156711,,4047380,0.4,-0.39,10.46,55.4926,1.07,0.58,1108,幸福,2404284,2403260,0.04,27969,-76850,157382
1109,2311,14869,-1781,,4210008,0.04,-0.01,13.65,91.2626,8.47,6.2,1109,信大,1270347,1108329,14.62,74389,-1704,-46901
1110,47257,162045,66043,145.36,5720008,0.28,0.12,14.71,90.8903,2.43,1.26,1110,東泥,1121860,1023973,9.56,56722,22377,124922
02,10045682,16322005,15204540,7.35,107722756,1.52,1.48,16.7820788951965,66.203758877551,1.4792836549909,0.901756658534957,02,食品類,143022196,143609337,-0.41,6905884,6311288,10742244
1201,29377,660799,556777,18.68,5060629,1.31,1.1,15.78,44.7107,1.25,0.9,1201,味全,11449264,10404128,10.05,742960,623804,122036
1203,53709,67903,99570,-31.8,2400000,0.29,0.42,16.57,75.9475,1.61,0.86,1203,味王,1482736,1500268,-1.17,96630,63551,7650
1210,441393,717160,833447,-13.95,5664572,1.4,1.73,22.16,61.1403,1.12,0.67,1210,大成,17326155,17069217,1.51,545222,488957,287791
1213,4424,20189,5431,271.74,514751,0.39,0.11,12.52,74.7586,2.28,2.1,1213,大飲,587542,557345,5.42,23292,2715,-2172
1215,89999,218231,99781,118.71,2320268,0.94,0.43,19.94,52.2325,1.21,0.63,1215,卜蜂,11046400,11010909,0.32,187962,24680,70694
1216,6305040,9855045,7740249,27.32,48624744,2.03,1.7,16.09,67.5217,1.11,0.81,1216,統一,36110200,39898182,-9.49,1721781,1636254,8219319
1217,-37759,65387,26698,144.91,4976893,0.13,0.06,10.84,52.9628,1.03,0.76,1217,愛之味,2734178,2541254,7.59,60758,59430,14749
