year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200204,3057.0,840875.0,17.5829,5.16,87.0557,375309.0,108866.0,1313467.0,435962.0,4.43,
200301,3057.0,840875.0,19.3438,4.42,83.963,134696.0,24553.0,376896.0,145900.0,3.76,
200302,3057.0,1040430.0,14.5001,2.79,74.1678,218220.0,37038.0,742525.0,211015.0,2.38,
200303,3057.0,1040430.0,15.2937,6.72,84.6705,315905.0,30605.0,1048810.0,299484.0,5.69,
200304,3057.0,1040430.0,15.7271,5.38,83.1801,432286.0,49066.0,1303745.0,381243.0,4.49,
200401,3057.0,1040430.0,15.9597,5.63,84.6583,63575.0,-23862.0,302022.0,38839.0,4.4,
200402,3057.0,1184662.0,11.1005,2.19,73.8833,123691.0,-31268.0,628201.0,86911.0,1.7,
200403,3057.0,1187022.0,11.3,2.73,72.9167,172686.0,-60540.0,950019.0,107005.0,2.09,
200404,3057.0,1192682.0,11.5265,3.33,79.0195,211045.0,-65847.0,1309899.0,156433.0,2.51,
200501,3057.0,1194102.0,12.5,4.05,81.0307,74510.0,-39620.0,353059.0,32787.0,2.86,
200502,3057.0,1337133.0,12.03,3.03,80.4661,80360.0,-78915.0,686671.0,-854.0,2.15,
200503,3057.0,1341713.0,10.88,3.55,75.3793,81935.0,-78838.0,1075519.0,11104.0,2.49,
200504,3057.0,1341712.78,10.91,3.96,,117491.0,-120745.0,1363613.0,19867.0,2.38,
200601,3057.0,1345063.0,10.7,4.7,82.609,44395.0,-72661.0,223028.0,-23414.0,2.2,
200602,3057.0,1355263.0,10.66,5.55,,93328.0,-127614,469987.0,-29027.0,2.94,
200603,3057.0,1355973.0,11.01,5.23,83.8614,170314.0,-149950,745928.0,20221.0,2.59,
200604,3057,1364213.0,10.9,3.85,78.0844,225252.0,-217570,999636.0,9958.0,1.76,
200701,3057,1356093.0,10.95,5.01,82.6467,13330.0,-16612,217347.0,2273.0,2.52,
200702,3057,1358713.0,11.75,4.75,,35495.0,-35287,494297.0,18614.0,3.02,
200703,3057,1364593.0,11.86,4.45,,67258.0,-61903,789283.0,30970.0,2.68,
200704,3057,1365993.0,12.09,4.3453,83.9533,117739.0,-81335,1134792.0,58693.0,2.758,
200801,3057,1367933.0,12.2,5.17,81.7767,30118.0,6467,417635.0,36257.0,3.24,
200802,3057,1394065.0,12.69,5.43,81.6256,66906.0,52887,942795.0,119465.0,3.14,
200803,3057,1394445.0,13.5,5.78,82.7058,89252.0,129479,1375193.0,218403.0,3.63,
200804,3057,1394705.0,12.98,7.82,86.311,152238.0,13543,1683709.0,165608.0,3.3337000000000003,
200901,3057,1344865.0,13.29,7.66,87.4193,26334.0,7345,253733.0,33679.0,5.51,
200902,3057,1425494.0,12.91,4.33,80.9502,38989.0,14529,588130.0,53518.0,3.2,
200903,3057,1425494.0,12.5,5.77,84.8507,72942.0,31805,920347.0,104747.0,4.21,
200904,3057,1428174.0,12.84,4.8112,86.2748,105435.0,44192,1268371.0,145939.0,3.5814,
201001,3057,1442584.0,13.14,7.13,87.7795,18874.0,19782,284015.0,35267.0,5.37,
201002,3057,1478708.0,11.9,2.6,72.2399,40363.0,15402,650327.0,36357.0,1.96,
201003,3057,1480148.0,11.57,1.37,55.1356,31358.0,37958,1072652.0,36871.0,0.71,
201004,3057,1487368.0,11.29,1.2189,51.1722,-14153.0,59404,1366830.0,5921.0,0.5125,
201101,3057,1499578.0,11.08,2.6,56.1586,-45568.0,-45264.0,270215.0,-100987.0,1.33,
201102,3057,1507408.0,10.44,2.23,52.5337,-73187.0,-98944,545019.0,-192863.0,1.36,
201103,3057,1508748.0,10.83,2.11,54.7876,-64677.0,-57746,968507.0,-157807.0,1.28,
201104,3057,1508848.0,10.59,2.1646,53.9998,-14586.0,-66048,1526033.0,-183190.0,1.3789,
201201,3057,1509358.0,10.61,1.49,54.0914,6702.0,5719,397847.0,10399.0,0.86,
201202,3057,1510258.0,10.77,1.54,56.8179,14834.0,18581,828111.0,30015.0,0.91,
201203,3057,1513488.0,10.89,1.62,58.9907,30115.0,27965,1174678.0,53573.0,0.91,
201204,3057,1513488.0,11.2,1.5591,62.3349,59671.0,53417,1512857.0,100317.0,0.895,
201301,3057,1478618.0,11.47,1.83866479724957,58.5644148211815,71642.0,1474,852248.0,65075.0,0.768232450455058,
201302,3057,1478618.0,11.87,1.82113105959692,58.992889908025596,169460.0,10598,1759774.0,158108.0,0.866009102020261,
201303,3057,1478948.0,12.34,1.83082532415858,59.1740901401161,265333.0,780,2656232.0,232328.0,0.852512020349833,
201304,3057,1583465.0,14.0,2.48785309164647,69.0870808221295,369879.0,8155,3616534.0,330516.0,1.24345418810611,
201401,3057,1592942.0,14.71,2.96755361778551,74.0557219572122,73673.0,19756,884606.0,83370.0,2.04149136684552,
201402,3057,1593172.0,13.63,2.27559571425356,67.1347469717133,213562.0,7527,1852194.0,177319.0,1.32143814330695,
201403,3057,1595322.0,14.39,2.5352533997159,70.9928121275323,331969.0,10965,2810347.0,277849.0,1.4220332591465,342934.0
201404,3057,1604482.0,15.39,2.62981411095325,71.6068456500431,457588.0,41889.0,3818253.0,407957.0,1.5081340880096799,499477.0
201501,3057,1610242.0,15.55,2.7215147337102996,72.52031235742871,82713.0,-6425.0,879629.0,51222.0,2.0046699079526897,76288.0
201502,3057,1619422.0,13.56,2.07797159199322,65.0469197462251,108989.0,-15763.0,1572087.0,55517.0,1.2453569637777901,93226.0
201503,3057,1620062.0,14.27,2.83585984199016,74.90116057457129,96862.0,17020,2179544.0,75312.0,1.52486723671742,113882.0
201504,3057,1620822.0,14.19,2.72137430622072,73.7295326630783,136556.0,-20035,2990279.0,77602.0,1.60409247766129,116521.0
201601,3057,1621722.0,13.81,2.49056987455607,71.50525734504001,-42565.0,-9617,629599.0,-54708.0,1.49563691475147,-52182.0
201602,3057,1621722.0,13.15,2.6902515676741,74.4839679904619,-106534.0,-4501,1255190.0,-117815.0,1.44493831398463,-111035.0
