stock,101年1-9月,稅後純益,101年1-9月,增減(%),期末股本,稅後純益,101年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,101年1-9月,增減(%),營業利益,101年1-9月,營業外
01,3193129,13827136,10163428,36.05,97661724,1.42,1.05,24.4611518428653,43.1651382700497,1.06948521892741,0.84356427046117,01,水泥類,146994414,143646571,2.33,16407635,10771776,5027717
1101,287204,7594015,5968716,27.23,36921759,2.06,1.62,28.88,39.2029493883078,1.04717878769471,0.835027742044307,1101,台泥,82891070,83976324,-1.29,12526355,8619323,941629
1102,2404955,4755922,3942974,20.62,32955365,1.54,1.28,25.62,40.7015070283219,0.874724744588212,0.739169750327874,1102,亞泥,49722594,46361950,7.25,3646545,2406448,2832807
1103,-380425,237079,-684258,,7768285,0.37,-1.06,23.57,51.2836946810723,3.04736783629275,2.39525811566976,1103,嘉泥,2738060,3081251,-11.14,-349186,-325305,536310
1104,592559,754850,588235,28.32,6038919,1.25,0.97,22.51,80.9455821105128,1.52815545606957,1.23721749795369,1104,環泥,3760641,3478931,8.1,66157,5706,712871
1108,180646,171007,173039,-1.17,4047380,0.42,0.43,10.82,50.2489930777068,2.47212182865226,0.593375916312657,1108,幸福,3521208,3004812,17.19,253500,5712,-48262
1109,-15661,127657,13418,851.39,4210008,0.3,0.03,14.25,64.0174125596401,2.34142862060772,1.44182736752308,1109,信大,2911968,2619661,11.16,107161,2442,37682
1110,123851,186606,161304,15.69,5720008,0.33,0.28,15.15,91.5189450643006,4.9378894407534,2.82419209185319,1110,東泥,1448873,1123642,28.94,157103,57450,14680
02,4377635,16772544,16736195,0.22,110463694,1.52,1.55,17.143860950368,32.1870473634824,1.23583248332054,0.685179434430912,02,食品類,520644739,496816611,4.8,21306332,22175306,8293320
1201,-73398,832048,691825,20.27,5060629,1.64,1.37,16.38,21.4739125896738,1.92087224601553,0.640894318047944,1201,味全,22540133,20288940,11.1,1124107,994971,-44284
1203,-109507,258761,60304,329.09,2400000,1.09,0.25,16.96,50.9298641079112,2.09878753625221,0.788491976727077,1203,味王,4662513,4653996,0.18,364607,257704,50526
1210,194773,610112,717160,-14.93,5664572,1.16,1.4,22.14,31.1624358606121,1.45493082471163,0.662953023649058,1210,大成,65599619,64306608,2.01,533474,1010481,299693
1213,-2165,24707,19981,23.65,514751,0.48,0.39,12.8,75.0227972090069,2.42765453228886,2.2688598512277,1213,大飲,591595,593019,-0.24,27561,23034,2583
1215,75028,247527,229481,7.86,2320268,1.07,0.99,17.92,48.1364999594715,1.1942840619338,0.640764924049256,1215,卜蜂,13404792,13117811,2.19,284352,232155,28915
1216,2328200,10976532,10078359,8.91,51542229,2.13,1.96,16.12,22.7102321674834,0.996309653594459,0.575092836960842,1216,統一,325527671,308751511,5.43,15074940,15538452,6339349
1217,2423,-84632,101055,,4976893,-0.17,0.21,10.49,37.6425744338929,1.42055626625665,1.12717204831315,1217,愛之味,3564792,3502961,1.77,53099,131311,-122873
1218,143250,73123,21353,242.45,3533360,0.22,0.06,10.3,42.1744548586965,1.76281855084458,1.20303795514251,1218,泰山,7221061,7774238,-7.12,-129285,-107832,219994
1219,41239,-38035,49902,,3131882,-0.12,0.16,11.72,65.5808793220092,3.99609431615244,2.18463587910655,1219,福壽,7727851,7725411,0.03,-71627,50632,25393
1220,22457,61480,121216,-49.28,1770779,0.35,0.68,11.9,73.250188712294,5.51457252689033,3.65075527025862,1220,台榮,2615577,2862079,-8.61,64006,122621,10917
1225,-20765,36108,94640,-61.85,1971197,0.19,0.51,11.78,35.6634956288631,1.59894324375326,0.859771202652251,1225,福懋油,10606966,10761220,-1.43,80803,135827,-25280
1227,233607,1438717,1594378,-9.76,6611319,2.19,2.43,15.61,67.0697608515905,2.43943153504565,1.40301494530398,1227,佳格,15090860,13229859,14.07,1616535,1743837,132953
1229,1244130,980359,1319505,-25.7,8532555,1.15,1.56,23.13,79.1971240783101,0.824546025821888,0.561729554841524,1229,聯華,3926563,3797777,3.39,133863,139858,903021
1231,16888,221087,296392,-25.41,1322438,1.67,2.24,18.08,46.4596105031309,1.74482420851081,0.951416063900381,1231,聯華食,4019155,3887628,3.38,188726,355433,82463
1232,-15936,497927,429865,15.83,1599749,3.11,2.69,18.56,70.1823444379405,3.12341689850024,1.06865864027748,1232,大統益,14700294,14090452,4.33,536049,539597,63491
1233,27812,182764,200656,-8.92,905919,2.03,2.22,15.52,74.9084020717437,1.90667351938863,1.17149131388289,1233,天仁,1531201,1541461,-0.67,194754,217434,25996
1234,307444,-177160,377306,,4018711,-0.34,0.7,43.26,73.7201011022232,2.81355367668042,2.09807298601388,1234,黑松,5321800,5239885,1.56,126208,189529,388174
1235,27563,-38760,19769,,561688,-0.72,0.37,17.54,52.2164893945135,1.58090593694865,1.51700948389616,1235,興泰,189862,246406,-22.95,-9767,-7841,-26536
1236,-1187,52687,11230,369.16,1083425,0.49,0.1,13.68,55.0828379014151,1.32116018481332,0.884280013169939,1236,宏亞,1860306,1583496,17.48,99675,28480,-43685
1702,-64221,617192,301818,104.49,2941330,2.49,1.22,17.21,33.2740407527383,1.29776682930117,0.872768183759216,1702,南僑,9942128,8861853,12.19,1014252,579623,-17490
03,15733651,63019788,28861762,118.35,302692294,2.08,0.98,31.3040991720787,53.7243207312382,2.0084767883315,1.49277586277307,03,塑膠類,957115608,898175635,6.56,38719188,24306261,37368941
1301,9268538,15086924,11891376,26.87,63657408,2.37,1.87,39.47,63.2654863407635,2.03703584686626,1.64147331740075,1301,台塑,159479008,147759531,7.93,2675364,4657037,14104640
1303,-4152330,18868859,2869920,557.47,79308216,2.38,0.36,33.88,52.1435922886511,2.23413367276029,1.70774177620607,1303,南亞,230543005,228506627,0.89,11362330,10354913,11397733
1304,1085911,654322,1746455,-62.53,11426024,0.63,1.68,16.11,29.2668786508815,2.28518708672956,1.75365083266038,1304,台聚,43606581,42024175,3.77,1036867,2179173,616056
1305,40717,610359,691598,-11.75,4502917,1.36,1.54,13.17,51.4872822275598,2.47279153379886,1.73230245982349,1305,華夏,10716809,10700683,0.15,721046,828091,84840
1307,-68834,552814,498686,10.85,3640599,1.52,1.37,18.37,54.9900045424555,2.22789637394736,1.43529338359867,1307,三芳,7799827,7880072,-1.02,684270,736977,46951
1308,373165,415413,639421,-35.03,4696769,0.88,1.36,19.25,90.4891630371014,7.33909686418093,5.94228332793677,1308,亞聚,4125188,3829014,7.73,155826,360669,302681
1309,55804,96870,-53921,,3276518,0.3,-0.16,12.71,36.0093693098458,1.50032800377305,1.05302247317326,1309,台達化,16105050,13879120,16.04,-61000,-122610,145688
1310,43610,790386,-397590,,5027331,1.57,-0.79,11.06,51.0605007561285,1.17235325496463,0.81700701720648,1310,台苯,16008534,14090024,13.62,835730,-448758,-59862
1312,1797129,1379618,1642473,-16,9266203,1.52,1.81,16.6,61.9547766511863,1.66866362671844,0.880400009029549,1312,國喬,19666294,17387617,13.11,1669764,274030,201051
1313,184673,458824,1114326,-58.82,11555248,0.4,0.98,15.89,41.5416056269967,1.42733706195579,1.01514497301725,1313,聯成,38096175,37554285,1.44,-194096,1189896,670309
1314,1856108,-1167559,2130017,,23199897,-0.5,0.92,13.78,73.7104094908001,2.63997341184524,1.85239954539863,1314,中石化,26384517,29213316,-9.68,-1420520,463089,276123
1315,120672,156197,206791,-24.47,2200000,0.74,0.98,34.46,77.2548793669839,4.08677110150836,3.30736356941668,1315,達新,2734139,2801508,-2.4,73298,117839,96254
1316,-14877,-137956,-89894,,968127,-1.67,-1.4,8.05,28.1425204561572,1.65990957553246,0.796994949471663,1316,上曜,980771,1172461,-16.35,-107242,-68412,-22356
1319,217529,1047172,566858,84.73,5914771,1.78,0.97,27.25,52.8372804036625,1.21032028509164,0.785465000217346,1319,東陽,14276617,12575107,13.53,1055548,577211,266357
1321,42845,40769,-86327,,2272283,0.18,-0.39,23.11,57.7728128219587,1.35757138350238,0.713293948338527,1321,大洋,4373473,4075333,7.32,-12459,-122436,53251
1323,-12964,179071,132872,34.77,869281,2.07,1.53,16.69,42.3565815177242,1.8152009128048,1.23675974243585,1323,永裕,2436266,2285603,6.59,308119,241469,9136
1324,-1138,34270,19813,72.97,751219,0.46,0.26,13.34,74.3373375987465,3.45232867549765,2.50392959446294,1324,地球,1088311,1003853,8.41,44234,28193,-2738
1325,3968,51349,53029,-3.17,1006828,0.51,0.53,17.66,86.0521519100071,11.1843149090282,8.94654867638182,1325,恆大,779132,763899,1.99,50098,62754,12844
1326,4944222,21621769,3566747,506.2,58611863,3.7,0.61,44.06,50.1254125771416,1.93205399287077,1.38977239576679,1326,台化,330092273,294137281,12.22,16871015,406087,9027877
1337,27052,1057801,1160674,-8.86,1998329,5.29,6.33,42.09,73.3228455828997,2.40001799362691,1.97240363471264,1337,F-再生,4515896,4390501,2.86,1418535,1539556,22721
1339,-6647,150069,114032,31.6,659259,2.28,1.79,24.33,56.6937786427093,0.931720612490788,0.58027146427722,1339,昭輝,879227,828366,6.14,158516,150809,28653
1715,18543,360483,254352,41.73,3442655,1.15,0.87,16.74,47.0757597558609,1.71387820453834,1.19035463864402,1715,萬洲,7859438,7595911,3.47,440489,342741,29310
4306,-90045,711964,190054,274.61,4440549,1.63,0.48,17.01,26.7536060473024,1.39273102084746,0.648334742903908,4306,炎洲,14569077,13721348,6.18,953456,557943,61422
04,4729044,14939396,12420340,20.28,196678195,0.76,0.64,16.9519156915183,41.0321384133669,1.32077210067558,0.563595884256135,04,紡織纖維類,408577728,411880206,-0.8,20165170,16454403,4912423
1402,802529,5493009,3986840,37.78,51450165,1.14,0.82,21.45,30.3074589814825,1.14393298488248,0.782561678477856,1402,遠東新,179181515,178778666,0.23,10907736,10118437,2309458
1409,-,1002342,490173,104.49,17604840,0.58,0.28,14.57,21.0616067697755,1.103313188998,-,1409,新纖,32678521,32386276,0.9,1731606,1104158,-
1410,4917,76263,94371,-19.19,900000,0.85,1.05,14.46,78.8372422752247,7.15939199818054,6.84694767166386,1410,南染,453383,512225,-11.49,79242,100148,6275
1413,1113,-210820,-112755,,1701874,-1.25,-0.67,5.93,27.7493480409756,0.867441510281481,0.292428940766319,1413,宏洲,3556167,2959508,20.16,-199916,-118681,-7977
1414,13789,114566,67645,69.36,2200000,0.52,0.31,14.67,75.2513944334589,3.52321191920003,1.56178065137946,1414,東和,1058347,1109466,-4.61,83105,53856,27944
1416,213250,-122125,946629,,3078787,-0.35,2.65,18.33,56.8103946716856,1.566424592636,0.173323610717935,1416,廣豐,268077,1706258,-84.29,-88187,743146,31631
1417,235281,-96608,155724,,3798837,-0.25,0.41,11.32,72.4458663424146,2.71969857006266,1.6340304035578,1417,嘉裕,2390698,2379607,0.47,-132839,-6367,50913
1418,21008,-94121,-171586,,1319276,-0.78,-1.42,7.42,42.3677279892766,0.676750588105521,0.143462976329502,1418,東華,1465402,1758137,-16.65,-120128,-190877,28970
1419,174306,175024,167621,4.42,3000413,0.58,0.56,23.79,67.602735992765,0.552866798651282,0.452535419308937,1419,新紡,717135,642674,11.59,-18402,-5580,197085
1423,-13239,-25782,-102927,,1750000,-0.15,-0.59,14.95,91.5712217347826,61.0703217573603,32.581350834017,1423,利華,670594,838838,-20.06,-31465,-96898,-2625
1432,-8754,-76931,-66903,,1239899,-0.62,-0.54,11.87,69.4884520847414,2.91827086668638,1.41713849020188,1432,大魯閣,790754,777968,1.64,-76077,-56766,1652
1434,758970,1647463,2283529,-27.85,16846646,0.98,1.36,29.15,66.3150776416464,2.05940886636142,1.17984116301927,1434,福懋,36083472,38979273,-7.43,1510479,1855551,490366
1439,9074,1842,-6024,,920000,0.02,-0.07,22.56,92.8930817610063,137.854933031503,134.894736842105,1439,中和,340184,558958,-39.14,-13603,-13667,16069
1440,278312,1047737,460258,127.64,15926328,0.66,0.29,15.87,72.1109078818467,2.18834753940039,1.05083148623753,1440,南紡,16363477,16370504,-0.04,1078677,235419,308268
1441,62470,-11095,-26065,,917531,-0.12,-0.29,11.91,48.0581164783978,2.0519293801251,1.0680385635903,1441,大東,985048,1196392,-17.67,-31342,-91288,20035
1443,-37884,-43831,-143403,,1353430,-0.32,-1.06,11.91,26.8608329834969,0.640402000135438,0.186067606985593,1443,立益,1722492,1938228,-11.13,-70927,-130491,-45901
1444,47936,591854,966696,-38.78,9117171,0.66,1.07,12.55,72.1650890439923,1.64794038713058,0.766230208963087,1444,力麗,9408451,11700624,-19.59,189267,950125,473686
