year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1507 永大電機  ,4108200,17.94,2.61,83.41,96964,11352,852062,91731,1.61,
200002,1507,4108200.0,16.8953,1.85,78.98100000000001,198381.0,31858.0,1796056,177142,1.19,
200003,1507,4108200,17.1648,2.72,80.2762,274320,73981,2686509,288996,1.78,
200004,1507,4108200,16.989,2.47,80.0879,79264,65468,3511882,139412,1.56,
200101,1507,4108200,17.4273,2.67,81.6236,69842,99475,680680,153469,1.68,
200102,1507,4108200,16.9343,2.14,78.9274,128281,80055,1466662,172909,1.4,
200103,1507,4108200,17.1581,2.67,76.87899999999999,191993,77220,2128037,254627,1.84,
200104,1507,4108200,17.2647,2.59,75.2437,219152,201615,2959885,401486,1.78,
200201,1507,4108200,17.4745,2.97,76.6235,66885,147362,711936,197409,2.06,
200202,1507.0,4108200,16.9554,2.45,74.1504,113203.0,166837.0,1468819.0,269522,1.8,
200203,1507.0,4108200.0,17.3478,2.96,77.22399999999999,176596.0,260490.0,2187632.0,427411,2.07,
200204,1507.0,4108200,17.7107,2.96,77.2212,269041.0,243391.0,2979282.0,493961,2.15,
200301,1507.0,4108200,18.0063,3.11,78.1787,50286.0,88659.0,628787.0,125948,2.24,
200302,1507.0,4108200,17.4643,2.38,75.0642,108305.0,186346.0,1397874.0,265681,1.72,
200303,1507.0,4108200,17.8028,3.34,79.28,165327.0,258861.0,2139664.0,406576,2.34,
200304,1507.0,4108200,18.0872,3.04,77.7202,141054.0,417526.0,2941268.0,573339,2.21,
200401,1507.0,4108200,18.4043,3.41,79.0559,23906.0,114272.0,668533.0,132145,2.45,
200402,1507.0,4108200,17.7083,2.32,74.0194,64644.0,129043.0,1438343.0,196452,1.68,
200403,1507.0,4108200,18.1255,2.73,76.9422,102862.0,268386.0,2255150.0,367385,1.91,
200404,1507.0,4108200,18.11,2.56,75.1669,96344.0,323241.0,3070718.0,488940,1.75,
200501,1507.0,4108200,18.61,2.7,76.3841,81479.0,119964.0,841072.0,206227,1.84,
200502,1507.0,4108200,18.22,2.17,73.3739,150739.0,203956.0,1695084.0,338425,1.44,
200503,1507.0,4108200,18.92,2.55,76.1613,147636.0,335462.0,2627669.0,462255,1.78,
200504,1507.0,4108200.0,18.96,2.45,,164369.0,408220.0,3491254.0,538056,1.76,
200601,1507.0,4108200,19.36,2.71,77.1492,88707.0,57751.0,784226.0,160827,1.27,
200602,1507.0,4108200,18.75,2.03,,153814.0,155951,1586939.0,297951,1.01,
200603,1507.0,4108200.0,19.21,2.34,75.8828,265925.0,221623,2448333.0,467985.0,1.15,
200604,1507,4108200.0,19.56,2.21,74.8231,280685.0,320063,3375523.0,562206.0,1,
200701,1507,4108200.0,20.3,2.26,76.1114,155086.0,73653,869658.0,302845.0,1.04,
200702,1507,4108200.0,20.33,1.95,,289292.0,193466,1841826.0,512846.0,0.88,
200703,1507,4108200.0,21.05,2.2,,382020.0,412083,2782416.0,800729.0,0.97,
200704,1507,4108200.0,21.24,2.16,75.3191,487714.0,392899,3862258.0,824858.0,1.526,
200801,1507,4108200.0,21.05,1.74,76.5682,177319.0,-20642,990612.0,117626.0,1.04,
200802,1507,4108200,20.77,1.34,71.7742,331024,172426,2084747,360599,0.86,
200803,1507,4108200,21.32,1.47,73.7582,455817,226585,3120426,524561,0.95,
200804,1507,4108200,22.27,1.62,76.7056,552015,221078,4108121,655903,1.0454,
200901,1507,4108200,23.56,1.76,78.7601,158060,82614,900510,204584,1.15,
200902,1507,4108200,22.43,1.5,76.0984,280567,278042,1816794,455792,1.01,
200903,1507,4108200,23.03,1.67,78.8004,378676,464656,2716951,718804,1.03,
200904,1507,4108200,23.53,1.7361000000000002,78.6038,502585,665599,3623469,1020757,1.1848,
201001,1507,4108200,24.13,1.92,79.8751,177749,167045,831152,284938,1.33,
201002,1507,4108200,23.73,1.43,75.2018,358821,416265,1807996,645000,1.05,
201003,1507,4108200,24.45,1.67,79.42699999999999,484675,707855,2769548,1024152,1.19,
201004,1507,4108200,24.39,1.7396,78.5948,572750,978145,3732159,1348894,1.2651000000000001,
201101,1507,4108200,25.41,1.93,80.2426,188880,167986.0,932075,330219,1.48,
201102,1507,4108200,24.14,1.33,73.4444,329043,472088,1855173,717073,1.03,
201103,1507,4108200,26.42,1.51,78.4619,448121,797349,2792674,1145491,1.04,
201104,1507,4108200,27.22,1.5744,78.627,612670,980466,3798048,1474871,1.0613,
201201,1507,4108200,27.41,1.73,79.6364,193614,119221,975667,269375,1.16,
201202,1507,4108200,26.22,1.2,73.3942,377837,380490,1998391,635396,0.82,
201203,1507,4108200,27.1,1.33,77.9686,484956,806854,3024698,1150584,0.81,
201204,1507,4108200,28.01,1.4119,78.8531,657825,1065145,4119451,1549712,0.8401,
201301,1507,4108200,23.52,1.21719159130444,37.6622595621751,439212,24229,4135404,337555,0.456029133294301,
201302,1507,4108200,22.38,1.13600951668871,32.3972562733792,907728,36648,8932329,651922,0.465847162438215,
201303,1507,4108200,23.45,1.15429738527686,32.782009880592696,1406133,141044,14039529,1138535,0.455353016399748,
201304,1507,4108200,25.09,1.19147928098725,34.3137846406949,2075116,166560,19914341,1713497,0.482017330475304,
201401,1507,4108200,26.41,1.2322674985936,37.095877758891,539154,37737,4981765,437932,0.50626771113175,
201402,1507,4108200,24.65,1.16568695774136,33.3766831955959,1173314,63001,10481192,886533,0.50345451218363,
201403,1507,4108200,26.75,1.22606407121104,35.665969083898894,2006304,127105,17189770,1588818,0.540660584886674,2133409.0
201404,1507,4108200,28.58,1.25146827073779,37.2401537070971,2688951,179943.0,23875782,2021698,0.552122451777421,2868894.0
201501,1507,4108200,29.47,1.3221337621578402,41.4671335761817,653897,18633.0,5813506,492589,0.594912025407932,672530.0
201502,1507,4108200,27.33,1.2113760647188998,35.9475797673624,1228155,41082.0,11276152,942409,0.591234655402844,1269237.0
201503,1507,4108200,29.24,1.25485863132501,38.2317895697119,1914307,120243,17681758,1478744,0.604133199116474,2034550.0
201504,1507,4108200,29.45,1.26949390954739,39.4626952165841,2333904,160571,23098740,1849671,0.622687945931748,2494475.0
201601,1507,4108200,30.28,1.31897197393647,42.9889711694345,600011,29008,5082552,477972,0.645678727919731,629019.0
201602,1507,4108200,27.98,1.22177417131662,38.696945715072,1202276,40621,10085174,848765,0.630992754857234,1242897.0
