year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1524 耿鼎      ,868739,15.98,0.96,56.5,9499,6909,266753,14733,0.55,
200002,1524,1004243.0,13.1618,0.85,53.4191,4969.0,-1566.0,551190,13012,0.49,
200003,1524,1004244,12.8411,0.86,50.5116,7511,-3591,840974,15575,0.48,
200004,1524,1004244,12.6712,0.82,45.9738,27950,2278,1191581,32906,0.56,
200101,1524,1004244,12.9364,0.82,46.9145,31277,-11078,374385,15323,0.57,
200102,1524,1052670,12.5193,0.86,48.1319,66198,-6753,750381,44574,0.56,
200103,1524,1052670,12.5658,0.83,49.8951,83194,-12018,1094666,53462,0.52,
200104,1524,1052670,12.6705,0.8,50.9934,90811,-10750,1498959,59883,0.5,
200201,1524,1052670,12.5014,0.8,48.4715,31532,-6303,417807,19378,0.52,
200202,1524.0,1103518,12.0044,0.78,47.153,67354.0,-25657.0,832622.0,28106,0.5,
200203,1524.0,1103518.0,12.5167,0.8,50.677,70008.0,-16277.0,1216120.0,51276,0.46,
200204,1524.0,1103518,12.57,0.77,49.7913,97269.0,-24263.0,1628830.0,57150,0.45,
200301,1524.0,1103518,12.905999999999999,0.76,49.3589,47611.0,961.0,390557.0,37084,0.42,
200302,1524.0,1158694,12.3773,0.79,47.6073,85451.0,-22791.0,805901.0,48833,0.5,
200303,1524.0,1158693,12.4812,0.77,47.025,106106.0,-32083.0,1189405.0,60872,0.46,
200304,1524.0,1158693,12.752,0.78,47.1089,127152.0,-13542.0,1620808.0,92253,0.44,
200401,1524.0,1175539,12.9204,0.77,47.1554,31793.0,-9808.0,447511.0,19251,0.4,
200402,1524.0,1252651,12.6394,0.75,45.3504,104710.0,595.0,1004310.0,83020,0.38,
200403,1524.0,1299290,13.3519,0.81,45.0545,208205.0,13895.0,1792007.0,175268,0.46,
200404,1524.0,1300834,14.16,0.94,44.9548,324592.0,-59702.0,2566048.0,216821,0.51,
200501,1524.0,1308557,14.62,1.56,47.3074,49018.0,11192.0,648193.0,48632,0.81,
200502,1524.0,1399758,14.02,1.31,45.0096,83684.0,25682.0,1331242.0,72534,0.66,
200503,1524.0,1406541,13.37,1.28,46.4334,101526.0,40882.0,1964704.0,100662,0.66,
200504,1524.0,1406540.22,13.2,1.2,,152443.0,-10893.0,2676030.0,95941,0.69,
200601,1524.0,1478714,12.94,1.17,47.8628,38465.0,-5113.0,661324.0,24069,0.65,
200602,1524.0,1523075,14.14,1.01,,67564.0,5480,1340977.0,56263,0.54,
200603,1524.0,1523075.0,13.94,0.92,43.9895,95927.0,18776,2046376.0,88640.0,0.46,
200604,1524,1523076.0,14.11,0.9,41.7798,141528.0,3891,2867398.0,113405.0,0.48,
200701,1524,1523076.0,14.37,0.74,39.9384,37349.0,4274,782641.0,38416.0,0.39,
200702,1524,1568768.0,14.2,0.92,,64819.0,4224,1584093.0,64330.0,0.47,
200703,1524,1568768.0,13.81,0.78,,71568.0,3374,2297530.0,70873.0,0.38,
200704,1524,1568768.0,13.85,0.72,37.869,84894.0,-5830,3216791.0,74738.0,0.4,
200801,1524,1568768.0,13.73,0.94,38.0654,4008.0,-30206,864448.0,-17798.0,0.55,
200802,1524,1592300,13.83,0.85,38.5399,54368,-25580,1667800,24101,0.43,
200803,1524,1592300,13.9,0.89,38.5329,94847,-10004,2468247,67241,0.42,
200804,1524,1592300,13.84,0.84,39.0157,82622,-9131,3216555,61767,0.3876,
200901,1524,1592300,13.9,0.67,39.3931,-6042,9454,833955,5190,0.35,
200902,1524,1624146,13.74,0.64,38.1961,1226,-11721,1578102,-9186,0.39,
200903,1524,1624146,13.33,0.62,36.649,7529,-45724,2334418,-30889,0.41,
200904,1524,1624146,13.31,0.6831,35.5267,19222,-58485,3291917,-29837,0.4474,
201001,1524,1624146,13.44,0.9,36.2557,31280,-12394,843480,16009,0.51,
201002,1524,1624146,13.48,0.92,37.8631,40183,-11663,1631410,22205,0.43,
201003,1524,1624146,13.43,0.96,37.6195,52795,-34123,2411162,14040,0.46,
201004,1524,1624146,13.06,0.8722,37.0083,41347,-80358,3320381,-36759,0.46280000000000004,
201101,1524,1624146,13.07,0.85,37.2983,-18880,12969.0,791833,-5783,0.39,
201102,1524,1624146,12.94,0.8,36.5167,-36941,6260,1545427,-26084,0.35,
201103,1524,1624146,13.15,0.84,36.6674,-41075,50710,2310650,7283,0.37,
201104,1524,1624146,13.1,0.9501,36.4011,-76719,84202,3145432,6105,0.507,
201201,1524,1624146,13.08,0.92,37.1665,-19210,-4317,698313,-19797,0.46,
201202,1524,1624146,12.9,0.88,37.297,-52960,-3421,1379619,-47337,0.47,
201203,1524,1624146,12.73,1.33,37.5887,-66950,-20747,2045944,-73934,0.7,
201204,1524,1624146,12.35,1.24,36.4794,-105573,-36409,2755178,-121539,0.68,
201301,1524,1624146,12.37,0.937352387206484,36.7567783253952,-4078,7847,599931,3825,0.541756376707519,
201302,1524,1624146,12.42,1.02044617190979,36.8876220134663,2921,10490,1230458,11758,0.621670677671023,
201303,1524,1741880,12.79,1.04305508264445,38.715267638213795,2606,-7349,1785505,-3813,0.602142440353155,
201304,1524,1786586,11.47,1.06101695899513,39.685445202926104,-29773,-23400,2476745,-49317,0.646190486906012,
201401,1524,1795386,11.53,0.782075700488586,41.78688353041421,14786,1616,616806,12784,0.414782639569654,
201402,1524,1796852,11.47,1.06118724816597,42.0180380579662,24114,-17467,1200048,4415,0.554579041693713,
201403,1524,1796852,11.46,1.04578112486221,42.6061012144098,19986,-17428,1792825,1544,0.55707422195609,2558.0
201404,1524,1796852,11.49,1.056329314434,42.4222336527772,15916,-7256.0,2474247,6567,0.604453517997788,8660.0
201501,1524,1796852,10.3,0.9910803727807971,39.00806608818429,26513,-284291.0,591818,-214132,0.5122843810791771,-257778.0
201502,1524,1796852,9.88,0.964230026730027,37.0241006156425,28249,-377882.0,1190368,-290372,0.555547965547966,-349633.0
201503,1524,1796852,10.08,0.981791953707384,39.0510374290584,65501,-371824,1798653,-254509,0.55622856159303,-306323.0
201504,1524,1796852,10.47,0.629719971834533,40.6183468074931,151133,-380141,2485230,-190451,0.370931647756272,-229008.0
201601,1524,1796852,10.73,1.0690923073428,41.8274768616838,86010,-26116,614641,49578,0.616608203470434,59894.0
201602,1524,1796852,11.05,0.894404337928391,43.5309652122928,169770,-41067,1252450,106667,0.49860763406296,128703.0
