year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 9922 優    美  ,2873949,5.94,1.33,40.89,24171,47821,697799,71584,0.75
200002,9922,2873950.0,5.9176,1.45,39.4023,38781.0,12437.0,1436420,49131,0.85
200003,9922,2873950,5.8025,1.42,39.0467,62091,-52650,2163263,5526,0.81
200004,9922,2873949,5.4257,1.3,38.1363,65924,-82845,2931478,-18369,0.78
200101,9922,2873949,5.3148,1.31,37.9699,-21981,-25682,605818,-36017,0.71
200102,9922,2873949,4.7793,1.38,36.2611,-53398,-145962,1189992,-197690,0.77
200103,9922,2873950,4.2330000000000005,1.22,32.9876,-134575,-228930,1729590,-361834,0.65
200104,9922,2873949,3.8533,1.39,30.3637,-143593,-339486,2326505,-490440,0.72
200201,9922,2873949,3.5723,1.39,29.4781,-21603,-26794,463681,-48397,0.68
200202,9922.0,2873949,3.3024,1.33,29.7931,-81183.0,-38442.0,853408.0,-121008,0.65
200203,9922.0,2873949.0,3.012,1.25,28.115,-107153.0,-99142.0,1305830.0,-207678,0.61
200204,9922.0,2873949,2.5041,1.29,24.7393,-179044.0,-169744.0,1719109.0,-354766,0.67
200301,9922.0,2873949,2.2998,1.2,23.6989,-40340.0,-17999.0,340469.0,-58429,0.55
200302,9922.0,2873949,1.9996,1.15,21.0712,-78702.0,-58102.0,700048.0,-144319,0.53
200303,9922.0,2873949,1.7163,1.1,19.0386,-124079.0,-84093.0,1052470.0,-223576,0.49
200304,9922.0,2873949,1.5635,1.07,16.7538,-122445.0,-116962.0,1560899.0,-268172,0.53
200401,9922.0,2873949,1.5429,1.08,17.1048,-20922.0,17862.0,484264.0,-3778,0.49
200402,9922.0,2873949,1.4378,1.07,16.2216,-18016.0,-15164.0,982871.0,-35689,0.53
200403,9922.0,2873949,1.3618,1.06,15.3835,-15666.0,-37681.0,1460683.0,-58006,0.52
200404,9922.0,2873949,0.7914,1.02,9.4102,-20564.0,-672943.0,1934574.0,-710447,0.52
200501,9922.0,2873949,0.4981,1.02,6.4123,-24685.0,-54750.0,388344.0,-83669,0.41
200502,9922.0,2873949,0.51,0.75,6.6001,-34729.0,-66079.0,844806.0,-130563,0.34
200503,9922.0,2873949,0.49,0.77,6.2379,-35047.0,-90645.0,1310064.0,-138460,0.37
200504,9922.0,2873949.69,0.52,0.76,,-22590.0,-95055.0,1831482.0,-130259,0.4
200601,9922.0,2873949,0.5,0.75,6.6204,-1910.0,1164.0,402401.0,-1979,0.35
200602,9922.0,2873949,0.55,0.75,,-11121.0,6859,876012.0,-4262,0.38
200603,9922.0,2873949.0,0.55,0.78,7.6393,-48183.0,45216,1290198.0,-2925.0,0.37
200604,9922,2873949.0,0.56,0.81,7.1312,-57380.0,55684,1853697.0,1555.0,0.45
200701,9922,2873949.0,0.53,0.74,7.7563,-26141.0,14105,391694.0,-12036.0,0.32
200702,9922,2873949.0,0.41,0.81,,-53784.0,7121,719165.0,-46663.0,0.3
200703,9922,2873949.0,0.36,0.8,,-80564.0,18838,1068734.0,-61736.0,0.29
200704,9922,2873949.0,0.31,0.7,4.4607,-73401.0,-5466,1567543.0,-78877.0,0.47200000000000003
200801,9922,2873949.0,0.21,0.67,3.177,-11487.0,-17316,428157.0,-28803.0,0.3
200802,9922,2873949,0.46,0.79,8.1022,-40781,80425,713481,39644,0.29
200803,9922,2873949,0.39,0.75,7.3672,-69025,80071,1014469,11046,0.32
200804,9922,2873949,0.29,0.7,5.8525,-122503,103028,1303417,-19475,0.4129
200901,9922,2873949,0.06,0.63,1.2396,-41319,-30913,240567,-72232,0.22
200902,9922,2873949,0.03,0.62,0.5302,-70090,-19161,491061,-89251,0.25
200903,9922,2873949,0.01,0.63,0.1179,-80189,-12754,780477,-92943,0.31
200904,9922,2873949,-0.01,0.6311,-0.2357,-124796,28962,1071516,-95834,0.4128
201001,9922,2873949,-0.17,0.58,-3.7818,-30358,-13775,246487,-44133,0.28
