year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2322 致    福  ,7517974,7.17,1.16,32.3,-122300,307438,3371230,234364,0.59
200002,2322,7517974.0,7.4427,1.11,33.2092,-331075.0,676519.0,6846987,440117,0.57
200003,2322,4886683,11.4705,1.03,31.1784,-355433,645333,10928557,400598,0.37
200004,2322,4886683,10.7764,1.02,28.5448,-333047,402054,9494880,93189,0.53
200101,2322,4886683,10.7646,0.93,30.0357,-60823,2454,2613761,-69499,0.48
200102,2322,4886683,11.6557,1.11,33.9845,-95429,729617,5634547,543791,0.51
200103,2322,4886683,11.1646,1.11,35.0715,-145319,584145,7576317,359139,0.44
200104,2322,4886683,10.8269,1.08,36.0879,-380091,557857,10117072,100239,0.48
200201,2322,4886683,10.9367,1.1,45.5323,-47912,-43602,1828763,18991,0.62
200202,2322.0,4886683,10.662,1.13,47.7849,-222973.0,82355.0,4308205.0,-47029,0.72
200203,2322.0,4886683.0,11.2315,1.13,46.7883,45481.0,136277.0,8733727.0,247450,0.73
