year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2802 第一銀行  ,32745867,25.57,1.84,7.19,2128253,-424750,22226947,1610367,1.82
200002,2802,32745867.0,24.9335,1.78,6.8722,4249882.0,-838787.0,42271504,3112730,1.77
200003,2802,36284855,22.8639,1.89,7.0336,6213155,-1167439,62095749,4433349,1.87
200004,2802,36284855,22.831,2.08,6.7344,6401844,-1384471,81381266,4162072,2.06
200101,2802,36284855,22.9748,2.51,6.8787,1288986,-281729,19291497,744622,2.49
200102,2802,38216000,21.7496,2.72,6.7681,3065532,-699937,38031914,2209759,2.7
200103,2802,38216000,21.9075,3.01,6.6243,4121488,-1177609,55779337,2739742,2.98
200104,2802,38216000,22.0177,2.76,6.5935,5230846,-1663351,73347720,3150610,2.74
200201,2802,38216000,22.2954,2.88,6.5078,1647951,-514956,14001808,1037709,2.85
200202,2802.0,38216000,14.9398,2.84,4.4734,-22481169.0,-12323691.0,27550201.0,-26963866,2.82
200203,2802.0,38216000.0,14.5485,2.67,4.3311,755564.0,-34903381.0,40081379.0,-26422928,2.65
200204,2802.0,38216000,14.9897,3.15,4.3733,2985309.0,-35486178.0,52977075.0,-24724311,3.13
