year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200004,1729.0,948332.0,15.1156,2.76,80.1383,464076.0,65024.0,1185313.0,402480.0,2.37,
200101,1729.0,948332.0,16.5365,3.08,83.9671,166139.0,-2061.0,387995.0,134744.0,2.64,
200102,1729.0,1284364.0,13.535,2.58,78.3208,396654.0,46374.0,919152.0,338085.0,2.27,
200103,1729.0,1284364.0,14.9028,2.87,79.4365,609045.0,61818.0,1402066.0,513767.0,2.47,
200104,1729.0,1284364.0,15.8989,2.91,82.4119,755020.0,75258.0,1807189.0,642145.0,2.53,
200201,1729.0,1295984.0,17.5709,2.6,78.2097,169688.0,6665.0,425280.0,135241.0,2.2,
200202,1729.0,1295984.0,19.0783,3.3,80.8354,434451.0,-8860.0,1066999.0,330599.0,3.02,
200203,1729.0,1558181.0,16.0862,2.8,78.7789,638891.0,17589.0,1698958.0,654557.0,2.56,
200204,1729.0,1558181.0,16.9208,4.41,82.5521,719681.0,41098.0,2171740.0,782432.0,2.71,
200301,1729.0,1558181.0,18.4532,5.78,85.5924,217919.0,24086.0,552395.0,238805.0,5.11,
200302,1729.0,1644090.0,15.5792,2.1,67.0485,532425.0,52225.0,1225090.0,574650.0,1.94,
200303,1729.0,1644090.0,16.9927,2.37,70.0895,780038.0,56069.0,1836345.0,813107.0,2.18,
200304,1729.0,1644090.0,17.6257,5.29,86.0849,908023.0,54486.0,2287689.0,915509.0,4.67,
200401,1729.0,1644090.0,18.0111,6.85,88.6506,103418.0,-30523.0,350495.0,67295.0,5.8,
200402,1729.0,1705413.0,14.0643,1.93,65.9519,295025.0,-20955.0,935055.0,262070.0,1.68,
200403,1729.0,1705413.0,15.3641,4.28,84.37799999999999,529055.0,-31429.0,1577864.0,484626.0,3.58,
200404,1729.0,1705413.0,15.97,6.28,89.0912,685892.0,-66589.0,1976144.0,602744.0,5.2,
200501,1729.0,1705413.0,16.53,6.45,88.9739,114258.0,-10561.0,379172.0,99173.0,5.16,
200502,1729.0,1734467.0,14.48,2.06,73.2594,319665.0,-21648.0,978000.0,259798.0,1.69,
200503,1729.0,1734467.0,15.51,2.37,75.429,547606.0,6198.0,1588037.0,466458.0,2.03,
200504,1729.0,1734466.93,15.2,4.6,,685543.0,-57419.0,2019173.0,519330.0,3.85,
200601,1729.0,1734467.0,15.44,3.71,86.0911,141415.0,-20502.0,446931.0,104130.0,2.78,
200602,1729.0,1734467.0,13.31,1.7,,319996.0,-17124,1027749.0,267921.0,1.41,
