year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200002,2407.0,1921200.0,13.4535,1.67,49.1614,252522.0,-37489.0,3630034.0,192186.0,0.94
200003,2407.0,1922253.0,14.3617,1.43,40.9991,418253.0,-16207.0,5509015.0,359841.0,0.89
200004,2407.0,2200000.0,18.8625,1.51,55.3819,668484.0,4683.0,7775461.0,601941.0,1.16
200101,2407.0,2200000.0,19.8596,1.51,59.297,278923.0,-26315.0,2108431.0,231989.0,1.18
200102,2407.0,2681000.0,17.2431,1.78,55.3421,448211.0,47352.0,3332349.0,443405.0,1.48
200103,2407.0,2685286.0,17.9628,1.22,46.0703,575213.0,104422.0,5437916.0,619949.0,0.84
200104,2407.0,3037190.0,18.8502,1.52,52.0743,671937.0,52621.0,7793957.0,645787.0,1.1
200201,2407.0,3052775.0,19.1856,1.64,54.9429,71056.0,48935.0,1770076.0,95818.0,1.2
200202,2407.0,3053857.0,17.3402,1.54,54.2432,-13590.0,-383539.0,3255686.0,-322225.0,1.14
200203,2407.0,4276239.0,16.7429,2.31,62.4308,-190921.0,-442801.0,5131888.0,-533949.0,1.59
200204,2407.0,4967076.0,13.1006,1.47,59.7482,-333028.0,-752780.0,6426670.0,-1109122.0,0.79
200301,2407.0,4967076.0,13.2587,1.54,55.2352,-131735.0,231878.0,2082321.0,100057.0,0.62
200302,2407.0,5593007.0,13.2051,1.19,58.7909,6452.0,395266.0,4733052.0,405377.0,0.94
200303,2407.0,5727296.0,13.5801,1.03,59.3743,297887.0,502399.0,7825091.0,803945.0,0.85
200304,2407.0,5727296.0,14.3453,1.93,54.6927,534257.0,655359.0,11637279.0,1193275.0,1.63
200401,2407.0,6383048.0,14.7837,1.89,62.6909,373000.0,161483.0,4741685.0,474404.0,1.67
200402,2407.0,7185856.0,13.6562,3.7,54.8103,530234.0,318769.0,8671501.0,718499.0,3.27
200403,2407.0,7305072.0,14.7945,2.8,52.1026,1067480.0,799284.0,14830810.0,1488427.0,2.55
200502,2407.0,12548382.0,1.62,2.51,23.2863,-460531.0,-2440324.0,1549151.0,-2833880.0,0.59
200503,2407.0,12548382.0,1.45,2.75,21.0753,-175887.0,-2984169.0,2302038.0,-3092320.0,0.5
200504,2407.0,8436362.32,3.53,0.64,,-199092.0,-6743236.0,2655530.0,-6499591.0,0.17
200601,2407.0,12548382.0,0.0346,0.63,0.8144,-62963.0,-94429.0,339924.0,86279.0,0.08
